date,MACD_Signal,MACD,MACD_Hist
2021-01-22,1.7474,2.0854,0.3381
2021-01-21,1.6629,2.1148,0.452
2021-01-20,1.5499,2.033,0.4831
2021-01-19,1.4291,1.8389,0.4098
2021-01-15,1.3266,1.592,0.2653
2021-01-14,1.2603,1.5631,0.3028
2021-01-13,1.1846,1.4485,0.2639
2021-01-12,1.1186,1.3902,0.2716
2021-01-11,1.0507,1.2548,0.2041
2021-01-08,0.9997,1.1044,0.1047
2021-01-07,0.9735,1.0146,0.0411
2021-01-06,0.9632,0.8912,-0.07200000000000001
2021-01-05,0.9812,0.9764,-0.0049
2021-01-04,0.9825,0.9589,-0.0236
2020-12-31,0.9884,1.055,0.0666
2020-12-30,0.9717,1.037,0.0653
2020-12-29,0.9554,1.0031,0.0477
2020-12-28,0.9434,1.0745,0.1311
2020-12-24,0.9107,1.0737,0.163
2020-12-23,0.8699,1.0499,0.1799
2020-12-22,0.8249,1.0694,0.2444
2020-12-21,0.7638,1.0034,0.2395
2020-12-18,0.7040000000000001,0.9004,0.1965
2020-12-17,0.6548,0.7295,0.0747
2020-12-16,0.6362,0.5425,-0.0936
2020-12-15,0.6596,0.4779,-0.1817
2020-12-14,0.705,0.4038,-0.3012
2020-12-11,0.7803,0.3876,-0.3926
2020-12-10,0.8784,0.5028,-0.3757
2020-12-09,0.9724,0.6455,-0.3269
2020-12-08,1.0541,0.8538,-0.2002
2020-12-07,1.1041,0.9934,-0.1107
2020-12-04,1.1318,1.1104,-0.0214
2020-12-03,1.1372,1.3208,0.1837
2020-12-02,1.0912,1.3526,0.2613
2020-12-01,1.0259,1.3632,0.3373
2020-11-30,0.9416,1.2533,0.3117
2020-11-27,0.8636,1.1304,0.2667
2020-11-25,0.797,1.077,0.28
2020-11-24,0.727,1.0451,0.3181
2020-11-23,0.6474,0.9647,0.3173
2020-11-20,0.5681,0.8726,0.3045
2020-11-19,0.4920000000000001,0.8073,0.3153
2020-11-18,0.4131,0.6899,0.2767
2020-11-17,0.344,0.6408,0.2968
2020-11-16,0.2698,0.5816,0.3118
2020-11-13,0.1918,0.4624,0.2706
2020-11-12,0.1242,0.3087,0.1846
2020-11-11,0.078,0.2768,0.1988
2020-11-10,0.0283,0.16399999999999998,0.1357
2020-11-09,-0.0056,0.2158,0.2214
2020-11-06,-0.061,0.0867,0.1477
2020-11-05,-0.0979,-0.3763,-0.2784
2020-11-04,-0.0283,-0.5906,-0.5624
2020-11-03,0.1123,-0.6197,-0.732
2020-11-02,0.2953,-0.4475,-0.7428
2020-10-30,0.481,-0.1906,-0.6716
2020-10-29,0.6489,0.077,-0.5719
2020-10-28,0.7919,0.3462,-0.4457
2020-10-27,0.9034,0.5506,-0.3528
2020-10-26,0.9915,0.6062,-0.3854
2020-10-23,1.0879,0.7273,-0.3606
2020-10-22,1.178,0.8163,-0.3617
2020-10-21,1.2685,0.9578,-0.3107
2020-10-20,1.3461,1.1895,-0.1566
2020-10-19,1.3853,1.3439,-0.0414
2020-10-16,1.3957,1.4980000000000002,0.1023
2020-10-15,1.3701,1.56,0.1899
2020-10-14,1.3226,1.6175,0.2949
2020-10-13,1.2489,1.6277,0.3789
2020-10-12,1.1541,1.5723,0.4182
2020-10-09,1.0496,1.4981,0.4485
2020-10-08,0.9375,1.2687,0.3312
2020-10-07,0.8547,1.1557,0.301
2020-10-06,0.7794,1.0139,0.2345
2020-10-05,0.7208,0.8731,0.1523
2020-10-02,0.6827,0.7375,0.0548
2020-10-01,0.669,0.7315,0.0625
2020-09-30,0.6534,0.6583,0.0049
2020-09-29,0.6522,0.6172,-0.035
2020-09-28,0.6609,0.5863,-0.0747
2020-09-25,0.6796,0.4885,-0.1911
2020-09-24,0.7274,0.5435,-0.1839
2020-09-23,0.7734,0.6209,-0.1525
2020-09-22,0.8115,0.7443,-0.0672
2020-09-21,0.8283,0.7599,-0.0684
2020-09-18,0.8454,0.8175,-0.0279
2020-09-17,0.8524,0.868,0.0156
2020-09-16,0.8485,0.898,0.0495
2020-09-15,0.8361,0.9866,0.1505
2020-09-14,0.7985,0.9915,0.1931
2020-09-11,0.7502,0.9615,0.2113
2020-09-10,0.6974,0.956,0.2586
2020-09-09,0.6328,0.9603,0.3276
2020-09-08,0.5509,0.8565,0.3056
2020-09-04,0.4745,0.9044,0.4299
2020-09-03,0.3670000000000001,0.9717,0.6047
2020-09-02,0.2158,0.946,0.7302
2020-09-01,0.0332,0.6085,0.5753
2020-08-31,-0.1106,0.3715,0.4821
2020-08-28,-0.2311,0.1052,0.3363
2020-08-27,-0.3152,-0.1824,0.1328
2020-08-26,-0.3484,-0.3092,0.0392
2020-08-25,-0.3582,-0.4361,-0.0779
2020-08-24,-0.3387,-0.5511,-0.2124
2020-08-21,-0.2856,-0.6397,-0.354
2020-08-20,-0.1971,-0.6159,-0.4187
2020-08-19,-0.0925,-0.5086,-0.4161
2020-08-18,0.0116,-0.3967,-0.4082
2020-08-17,0.1136,-0.2755,-0.3892
2020-08-14,0.2109,-0.1575,-0.3684
2020-08-13,0.303,0.0168,-0.2862
2020-08-12,0.3746,0.1242,-0.2504
2020-08-11,0.4372,0.2006,-0.2365
2020-08-10,0.4963,0.3552,-0.1411
2020-08-07,0.5316,0.4802,-0.0513
2020-08-06,0.5444,0.5588,0.0143
2020-08-05,0.5408,0.595,0.0542
2020-08-04,0.5273,0.5168,-0.0105
2020-08-03,0.5299,0.4369,-0.093
2020-07-31,0.5532,0.3418,-0.2113
2020-07-30,0.606,0.3069,-0.2991
2020-07-29,0.6808,0.3116,-0.3692
2020-07-28,0.7731,0.3974,-0.3757
2020-07-27,0.867,0.5143,-0.3527
2020-07-24,0.9551,0.5951,-0.36
2020-07-23,1.0452,0.7495,-0.2956
2020-07-22,1.1191,0.9012,-0.2179
2020-07-21,1.1735,1.0126,-0.161
2020-07-20,1.2138,1.1085,-0.1053
2020-07-17,1.2401,1.158,-0.0821
2020-07-16,1.2606,1.2409,-0.0197
2020-07-15,1.2655,1.3216,0.056
2020-07-14,1.2515,1.3586,0.1071
2020-07-13,1.2248,1.3678,0.14300000000000002
2020-07-10,1.189,1.4165,0.2275
2020-07-09,1.1321,1.2915,0.1594
2020-07-08,1.0923,1.1386,0.0463
2020-07-07,1.0807,0.9816,-0.0991
2020-07-06,1.1055,0.9838,-0.1216
2020-07-02,1.1359,0.8994,-0.2365
2020-07-01,1.195,0.8942,-0.3008
2020-06-30,1.2702,0.9404,-0.3298
2020-06-29,1.3527,0.9158,-0.4369
2020-06-26,1.4619,1.023,-0.4388
2020-06-25,1.5716,1.1786,-0.393
2020-06-24,1.6699,1.295,-0.3748
2020-06-23,1.7636,1.4492,-0.3144
2020-06-22,1.8422,1.5509,-0.2913
2020-06-19,1.915,1.6226,-0.2924
2020-06-18,1.9881,1.7646,-0.2235
2020-06-17,2.044,1.8684,-0.1756
2020-06-16,2.0879,1.924,-0.1638
2020-06-15,2.1288,1.9914,-0.1374
2020-06-12,2.1632,2.0839,-0.0793
2020-06-11,2.1830000000000003,2.2386,0.0556
2020-06-10,2.1691,2.4451,0.276
2020-06-09,2.1001,2.4966,0.3965
2020-06-08,2.001,2.5149,0.5139
2020-06-05,1.8725,2.524,0.6515
2020-06-04,1.7096,2.4035,0.6939
2020-06-03,1.5362,2.2149,0.6787
2020-06-02,1.3665,1.9347,0.5683
2020-06-01,1.2244,1.6859,0.4615
2020-05-29,1.109,1.5091,0.4001
2020-05-28,1.009,1.298,0.2889
2020-05-27,0.9368,1.2782,0.3414
2020-05-26,0.8514,1.1605,0.309
2020-05-22,0.7742,1.0237,0.2495
2020-05-21,0.7118,0.8616,0.1498
2020-05-20,0.6743,0.7467,0.0723
2020-05-19,0.6563,0.6032,-0.053
2020-05-18,0.6695,0.5726,-0.0969
2020-05-15,0.6937,0.5039,-0.1898
2020-05-14,0.7412,0.5346,-0.2066
2020-05-13,0.7928,0.5721,-0.2208
2020-05-12,0.848,0.6623,-0.1858
2020-05-11,0.8945,0.7404,-0.1541
2020-05-08,0.933,0.8,-0.133
2020-05-07,0.9662,0.8127,-0.1536
2020-05-06,1.0046,0.8586,-0.146
2020-05-05,1.0411,0.8885,-0.1526
2020-05-04,1.0793,0.9472,-0.1321
2020-05-01,1.1123,1.0662,-0.0462
2020-04-30,1.1239,1.2299,0.106
2020-04-29,1.0974,1.2881,0.1907
2020-04-28,1.0497,1.2412,0.1915
2020-04-27,1.0018,1.2516,0.2498
2020-04-24,0.9394,1.1909,0.2516
2020-04-23,0.8765,1.1265,0.25
2020-04-22,0.8140000000000001,1.0999,0.28600000000000003
2020-04-21,0.7425,1.0267,0.2842
2020-04-20,0.6714,1.0571,0.3857
2020-04-17,0.575,0.9843,0.4093
2020-04-16,0.4727,0.9044,0.4317
2020-04-15,0.3648,0.8065,0.4417
2020-04-14,0.2543,0.7347,0.4804
2020-04-13,0.1343,0.5939,0.4596
2020-04-09,0.0193,0.5089,0.4895
2020-04-08,-0.103,0.4163,0.5194
2020-04-07,-0.2329,0.2455,0.4784
2020-04-06,-0.3525,0.1121,0.4646
2020-04-03,-0.4686,-0.0567,0.4119
2020-04-02,-0.5716,-0.1285,0.4431
2020-04-01,-0.6824,-0.2405,0.4419
2020-03-31,-0.7929,-0.2718,0.5211
2020-03-30,-0.9231,-0.4078,0.5153
2020-03-27,-1.0519,-0.5826,0.4693
2020-03-26,-1.1693,-0.7619,0.4074
2020-03-25,-1.2711,-1.0635,0.2076
2020-03-24,-1.3230000000000002,-1.2733,0.0497
2020-03-23,-1.3354,-1.5488,-0.2134
2020-03-20,-1.2821,-1.5847,-0.3026
2020-03-19,-1.2064,-1.5781,-0.3717
2020-03-18,-1.1135,-1.564,-0.4504
2020-03-17,-1.0009,-1.3623,-0.3614
2020-03-16,-0.9106,-1.244,-0.3334
2020-03-13,-0.8272,-0.9656,-0.1384
2020-03-12,-0.7926,-0.9036,-0.111
2020-03-11,-0.7649,-0.688,0.0769
2020-03-10,-0.7841,-0.6505,0.1336
2020-03-09,-0.8175,-0.7145,0.103
2020-03-06,-0.8433,-0.6858,0.1575
2020-03-05,-0.8826,-0.8282,0.0544
2020-03-04,-0.8962,-1.0829,-0.1866
2020-03-03,-0.8496,-1.1555,-0.306
2020-03-02,-0.7731,-1.1011,-0.328
2020-02-28,-0.6911,-1.0823,-0.3911
2020-02-27,-0.5933,-0.9758,-0.3824
2020-02-26,-0.4977,-0.7498,-0.2521
2020-02-25,-0.4347,-0.6335,-0.1988
2020-02-24,-0.385,-0.5052,-0.1202
2020-02-21,-0.3549,-0.3654,-0.0105
2020-02-20,-0.3523,-0.3304,0.0219
2020-02-19,-0.3578,-0.3516,0.0062
2020-02-18,-0.3593,-0.3816,-0.0223
2020-02-14,-0.3538,-0.3720000000000001,-0.0182
2020-02-13,-0.3492,-0.3876,-0.0384
2020-02-12,-0.3396,-0.412,-0.0724
2020-02-11,-0.3215,-0.4635,-0.142
2020-02-10,-0.28600000000000003,-0.5245,-0.2384
2020-02-07,-0.2264,-0.4582,-0.2317
2020-02-06,-0.1685,-0.3537,-0.1852
2020-02-05,-0.1222,-0.3902,-0.268
2020-02-04,-0.0552,-0.4402,-0.385
2020-02-03,0.0411,-0.3884,-0.4294
2020-01-31,0.1484,-0.261,-0.4094
2020-01-30,0.2508,-0.0774,-0.3281
2020-01-29,0.3328,0.0812,-0.2515
2020-01-28,0.3957,0.2532,-0.1425
2020-01-27,0.4313,0.3436,-0.0877
2020-01-24,0.4532,0.5004,0.0472
2020-01-23,0.4414,0.5478,0.1063
2020-01-22,0.4149,0.5284,0.1136
2020-01-21,0.3865,0.5203,0.1339
2020-01-17,0.353,0.5297,0.1767
2020-01-16,0.3088,0.4349,0.1261
2020-01-15,0.2773,0.3318,0.0545
2020-01-14,0.2637,0.3501,0.0865
2020-01-13,0.242,0.2886,0.0465
2020-01-10,0.2304,0.2047,-0.0257
2020-01-09,0.2368,0.1979,-0.0389
2020-01-08,0.2466,0.2268,-0.0198
2020-01-07,0.2515,0.2654,0.0138
2020-01-06,0.2481,0.2905,0.0425
2020-01-03,0.2375,0.3761,0.1386
2020-01-02,0.2028,0.3797,0.1769
2019-12-31,0.1586,0.307,0.1484
2019-12-30,0.1215,0.2926,0.1711
2019-12-27,0.0787,0.2852,0.2065
2019-12-26,0.0271,0.2432,0.2162
2019-12-24,-0.027000000000000003,0.1619,0.1889
2019-12-23,-0.0742,0.0942,0.1684
2019-12-20,-0.1163,0.0175,0.1337
2019-12-19,-0.1497,-0.0262,0.1235
2019-12-18,-0.1806,-0.0907,0.0899
2019-12-17,-0.203,-0.1242,0.0788
2019-12-16,-0.2227,-0.1844,0.0383
2019-12-13,-0.2323,-0.2747,-0.0424
2019-12-12,-0.2217,-0.3647,-0.1431
2019-12-11,-0.1859,-0.4653,-0.2794
2019-12-10,-0.1161,-0.5011,-0.385
2019-12-09,-0.0198,-0.4285,-0.4087
2019-12-06,0.0823,-0.3135,-0.3958
2019-12-05,0.1813,-0.2277,-0.409
2019-12-04,0.2835,-0.0423,-0.3258
2019-12-03,0.365,0.1476,-0.2174
2019-12-02,0.4193,0.2627,-0.1566
2019-11-29,0.4585,0.3402,-0.1183
2019-11-27,0.4881,0.3777,-0.1104
2019-11-26,0.5157,0.3888,-0.1269
2019-11-25,0.5474,0.4144,-0.133
2019-11-22,0.5807,0.4239,-0.1567
2019-11-21,0.6198,0.4995,-0.1203
2019-11-20,0.6499,0.5736,-0.0763
2019-11-19,0.669,0.6347,-0.0343
2019-11-18,0.6776,0.7063,0.0288
2019-11-15,0.6704,0.8118,0.1414
2019-11-14,0.635,0.8599,0.2249
2019-11-13,0.5788,0.8957,0.3169
2019-11-12,0.4996,0.8153,0.3157
2019-11-11,0.4207,0.7049,0.2843
2019-11-08,0.3496,0.6668,0.3172
2019-11-07,0.2703,0.5963,0.326
2019-11-06,0.1888,0.5168,0.328
2019-11-05,0.1068,0.43,0.3232
2019-11-04,0.026,0.2746,0.2486
2019-11-01,-0.0361,0.0966,0.1327
2019-10-31,-0.0693,0.0354,0.1047
2019-10-30,-0.0955,0.0324,0.1279
2019-10-29,-0.1275,0.0271,0.1546
2019-10-28,-0.1661,-0.0113,0.1548
2019-10-25,-0.2048,-0.1045,0.1003
2019-10-24,-0.2299,-0.1817,0.0482
2019-10-23,-0.2419,-0.2422,-0.0002
2019-10-22,-0.2419,-0.2089,0.033
2019-10-21,-0.2501,-0.2401,0.01
2019-10-18,-0.2526,-0.2683,-0.0157
2019-10-17,-0.2487,-0.2662,-0.0175
2019-10-16,-0.2443,-0.2545,-0.0102
2019-10-15,-0.2418,-0.2511,-0.0093
2019-10-14,-0.2395,-0.3056,-0.0661
2019-10-11,-0.223,-0.3354,-0.1124
2019-10-10,-0.1949,-0.3675,-0.1726
2019-10-09,-0.1517,-0.3275,-0.1758
2019-10-08,-0.1078,-0.2727,-0.165
2019-10-07,-0.0665,-0.1576,-0.091
2019-10-04,-0.0438,-0.1663,-0.1225
2019-10-03,-0.0131,-0.1669,-0.1538
2019-10-02,0.0253,-0.112,-0.1373
2019-10-01,0.0596,-0.0483,-0.1079
2019-09-30,0.0866,0.0327,-0.0539
2019-09-27,0.1001,0.038,-0.0621
2019-09-26,0.1156,0.0653,-0.0503
2019-09-25,0.1282,0.0761,-0.0521
2019-09-24,0.1413,0.0958,-0.0455
2019-09-23,0.1526,0.1809,0.0283
2019-09-20,0.1456,0.2135,0.0679
2019-09-19,0.1286,0.2721,0.1435
2019-09-18,0.0927,0.2654,0.1727
2019-09-17,0.0495,0.252,0.2025
2019-09-16,-0.0011,0.2082,0.2093
2019-09-13,-0.0534,0.1944,0.2478
2019-09-12,-0.1154,0.1277,0.2431
2019-09-11,-0.1761,0.0297,0.2059
2019-09-10,-0.2276,-0.0978,0.1298
2019-09-09,-0.2601,-0.1404,0.1196
2019-09-06,-0.29,-0.2119,0.0781
2019-09-05,-0.3095,-0.28600000000000003,0.0235
2019-09-04,-0.3154,-0.3774,-0.062
2019-09-03,-0.2999,-0.404,-0.1041
2019-08-30,-0.2738,-0.3576,-0.0838
2019-08-29,-0.2529,-0.3617,-0.1088
2019-08-28,-0.2257,-0.3847,-0.1591
2019-08-27,-0.1859,-0.3462,-0.1603
2019-08-26,-0.1459,-0.2849,-0.139
2019-08-23,-0.1111,-0.2115,-0.1004
