date,MACD,MACD_Hist,MACD_Signal
2021-02-11,0.217,-0.1561,0.3731
2021-02-10,0.3384,-0.1128,0.4512
2021-02-09,0.4347,-0.0729,0.5076
2021-02-08,0.4976,-0.0464,0.5441
2021-02-05,0.5720000000000001,0.0047,0.5673
2021-02-04,0.625,0.0601,0.5649
2021-02-03,0.6279,0.093,0.5349
2021-02-02,0.5441,0.0556,0.4884
2021-02-01,0.5109,0.0503,0.4606
2021-01-29,0.6071,0.1258,0.4813
2021-01-28,0.5859,0.1361,0.4498
2021-01-27,0.5706,0.1548,0.4158
2021-01-26,0.5387,0.1616,0.3771
2021-01-25,0.4759,0.1393,0.3367
2021-01-22,0.3808,0.0789,0.3019
2021-01-21,0.3566,0.0744,0.2821
2021-01-20,0.3449,0.0814,0.2635
2021-01-19,0.3363,0.093,0.2432
2021-01-15,0.3111,0.0912,0.2199
2021-01-14,0.297,0.0998,0.1971
2021-01-13,0.2684,0.0962,0.1722
2021-01-12,0.2454,0.0973,0.1481
2021-01-11,0.2023,0.0785,0.1238
2021-01-08,0.1728,0.0686,0.1042
2021-01-07,0.1235,0.0365,0.0871
2021-01-06,0.0802,0.0022,0.0779
2021-01-05,0.0746,-0.0028,0.0774
2021-01-04,0.0644,-0.0137,0.0781
2020-12-31,0.0656,-0.0159,0.0815
2020-12-30,0.0806,-0.0049,0.0855
2020-12-29,0.0638,-0.0229,0.0867
2020-12-28,0.0853,-0.0071,0.0924
2020-12-24,0.0952,0.001,0.0942
2020-12-23,0.1014,0.0074,0.094
2020-12-22,0.0955,0.0034,0.0921
2020-12-21,0.105,0.0138,0.0912
2020-12-18,0.1085,0.0207,0.0878
2020-12-17,0.1154,0.0327,0.0826
2020-12-16,0.1113,0.0369,0.0745
2020-12-15,0.1167,0.0515,0.0652
2020-12-14,0.0914,0.039,0.0524
2020-12-11,0.0761,0.0334,0.0426
2020-12-10,0.0635,0.0293,0.0342
2020-12-09,0.0507,0.0237,0.0269
2020-12-08,0.0712,0.0502,0.021
2020-12-07,0.0841,0.0757,0.0084
2020-12-04,0.0628,0.0733,-0.0105
2020-12-03,0.0417,0.0705,-0.0288
2020-12-02,0.0224,0.0689,-0.0464
2020-12-01,0.0066,0.0703,-0.0636
2020-11-30,-0.0208,0.0604,-0.0812
2020-11-27,-0.0606,0.0357,-0.0963
2020-11-25,-0.0738,0.0314,-0.1052
2020-11-24,-0.0896,0.0235,-0.1131
2020-11-23,-0.0963,0.0227,-0.119
2020-11-20,-0.1014,0.0233,-0.1246
2020-11-19,-0.1226,0.0078,-0.1304
2020-11-18,-0.1399,-0.0075,-0.1324
2020-11-17,-0.1405,-0.01,-0.1305
2020-11-16,-0.1586,-0.0306,-0.128
2020-11-13,-0.1947,-0.0743,-0.1204
2020-11-12,-0.1961,-0.0943,-0.1018
2020-11-11,-0.1707,-0.0925,-0.0782
2020-11-10,-0.1429,-0.0878,-0.0551
2020-11-09,-0.1053,-0.0721,-0.0332
2020-11-06,-0.064,-0.0488,-0.0151
2020-11-05,-0.0194,-0.0165,-0.0029
2020-11-04,0.0143,0.0131,0.0012
2020-11-03,0.0083,0.0104,-0.0021
2020-11-02,-0.0016,0.0031,-0.0047
2020-10-30,-0.006999999999999999,-0.0016,-0.0054
2020-10-29,-0.0057,-0.0007,-0.005
2020-10-28,-0.0101,-0.0052,-0.0049
2020-10-27,0.0079,0.0115,-0.0036
2020-10-26,0.0165,0.023,-0.0065
2020-10-23,0.0242,0.0364,-0.0122
2020-10-22,0.0214,0.0427,-0.0213
2020-10-21,0.0135,0.0455,-0.032
2020-10-20,0.0338,0.0771,-0.0433
2020-10-19,0.0428,0.1055,-0.0626
2020-10-16,0.0385,0.1275,-0.08900000000000001
2020-10-15,0.0202,0.1411,-0.1209
2020-10-14,0.0068,0.1629,-0.1561
2020-10-13,-0.0003,0.1965,-0.1969
2020-10-12,-0.0226,0.2234,-0.246
2020-10-09,-0.0569,0.245,-0.3018
2020-10-08,-0.111,0.2521,-0.3631
2020-10-07,-0.1814,0.2447,-0.4261
2020-10-06,-0.2718,0.2155,-0.4873
2020-10-05,-0.3495,0.1916,-0.5412
2020-10-02,-0.4519,0.1372,-0.5891
2020-10-01,-0.5158,0.1076,-0.6234
2020-09-30,-0.5686,0.0817,-0.6503
2020-09-29,-0.6225,0.0482,-0.6707
2020-09-28,-0.665,0.0177,-0.6827
2020-09-25,-0.7055,-0.0184,-0.6872
2020-09-24,-0.7276,-0.045,-0.6826
2020-09-23,-0.7279,-0.0566,-0.6713
2020-09-22,-0.7218,-0.0647,-0.6572
2020-09-21,-0.7208,-0.0798,-0.6409999999999999
2020-09-18,-0.7253,-0.1043,-0.621
2020-09-17,-0.7369,-0.1419,-0.595
2020-09-16,-0.7439,-0.1844,-0.5595
2020-09-15,-0.74,-0.2266,-0.5134
2020-09-14,-0.7243,-0.2676,-0.4567
2020-09-11,-0.7029,-0.313,-0.3899
2020-09-10,-0.6459999999999999,-0.3344,-0.3116
2020-09-09,-0.5741,-0.3461,-0.228
2020-09-08,-0.4751,-0.3336,-0.1415
2020-09-04,-0.358,-0.3,-0.0581
2020-09-03,-0.1984,-0.2153,0.0169
2020-09-02,-0.0181,-0.0889,0.0708
2020-09-01,0.1633,0.0703,0.093
2020-08-31,0.1664,0.091,0.0754
2020-08-28,0.1171,0.0645,0.0526
2020-08-27,0.0932,0.0567,0.0365
2020-08-26,0.0328,0.0105,0.0223
2020-08-25,0.0153,-0.0044,0.0197
2020-08-24,0.0305,0.0097,0.0208
2020-08-21,0.0382,0.0198,0.0184
2020-08-20,0.0352,0.0217,0.0135
2020-08-19,0.0298,0.0218,0.008
2020-08-18,0.0216,0.019,0.0026
2020-08-17,0.0199,0.0221,-0.0022
2020-08-14,0.0083,0.016,-0.0077
2020-08-13,0.0005,0.0122,-0.0117
2020-08-12,0.0007,0.0155,-0.0148
2020-08-11,0.0152,0.0339,-0.0186
2020-08-10,0.0366,0.0637,-0.0271
2020-08-07,0.0226,0.0657,-0.043
2020-08-06,0.0034,0.0629,-0.0595
2020-08-05,-0.0263,0.0489,-0.0752
2020-08-04,-0.0444,0.043,-0.0874
2020-08-03,-0.0842,0.014,-0.0982
2020-07-31,-0.1073,-0.0056,-0.1017
