date,MACD_Hist,MACD_Signal,MACD
2021-01-19,-0.7821,0.2539,-0.5282
2021-01-15,-1.0211,0.4494,-0.5717
2021-01-14,-0.9377,0.7047,-0.2329
2021-01-13,-0.774,0.9391,0.1651
2021-01-12,-0.7999,1.1326,0.3327
2021-01-11,-0.6473,1.3326,0.6854
2021-01-08,-0.6296,1.4944,0.8649
2021-01-07,-0.7873,1.6518,0.8645
2021-01-06,-0.8617,1.8487,0.9869
2021-01-05,-0.3203,2.0641,1.7438
2021-01-04,-0.035,2.1442,2.1092
2020-12-31,0.4133,2.1529,2.5662
2020-12-30,0.5811,2.0496,2.6307
2020-12-29,0.8457,1.9043,2.75
2020-12-28,0.9179999999999999,1.6929,2.6109
2020-12-24,0.8494,1.4634,2.3128
2020-12-23,0.8727,1.2511,2.1238
2020-12-22,0.9948,1.0329,2.0277
2020-12-21,0.7941,0.7842,1.5783
2020-12-18,0.5335,0.5857,1.1192
2020-12-17,0.4719,0.4523,0.9242
2020-12-16,0.243,0.3343,0.5773
2020-12-15,-0.1331,0.2736,0.1405
2020-12-14,-0.2016,0.3069,0.1053
2020-12-11,-0.3056,0.3572,0.0516
2020-12-10,-0.3555,0.4336,0.0781
2020-12-09,-0.1327,0.5225,0.3898
2020-12-08,0.0959,0.5557,0.6516
2020-12-07,0.0159,0.5317,0.5476
2020-12-04,0.0543,0.5277,0.5821
2020-12-03,0.0963,0.5142,0.6105
2020-12-02,0.1599,0.4901,0.65
2020-12-01,0.1259,0.4501,0.5760000000000001
2020-11-30,-0.031,0.4186,0.3876
2020-11-27,-0.0669,0.4264,0.3595
2020-11-25,-0.2429,0.4431,0.2002
2020-11-24,-0.3714,0.5038,0.1324
2020-11-23,-0.5517,0.5967,0.045
2020-11-20,-0.42,0.7346,0.3146
2020-11-19,-0.214,0.8396,0.6256
2020-11-18,-0.0864,0.8931,0.8068
2020-11-17,0.248,0.9147,1.1627
2020-11-16,0.4611,0.8527,1.3138
2020-11-13,0.4687,0.7374,1.2062
2020-11-12,0.5041,0.6203,1.1244
2020-11-11,0.6181,0.4942,1.1123
2020-11-10,0.6283,0.3397,0.968
2020-11-09,1.1496,0.1827,1.3323
2020-11-06,1.1332,-0.1048,1.0285
2020-11-05,0.4726,-0.3881,0.0845
2020-11-04,-0.5718,-0.5062,-1.078
2020-11-03,-1.482,-0.3633,-1.8453
2020-11-02,-1.7937,0.0072,-1.7864
2020-10-30,-1.7246,0.4557,-1.2690000000000001
2020-10-29,-1.4911,0.8868,-0.6043
2020-10-28,-1.2351,1.2596,0.0245
2020-10-27,-0.5346,1.5684,1.0337
2020-10-26,-0.4685,1.702,1.2335
2020-10-23,-0.0266,1.8191,1.7925
2020-10-22,0.0296,1.8258,1.8554
2020-10-21,0.2264,1.8184,2.0448
2020-10-20,0.504,1.7618,2.2658
2020-10-19,0.8945,1.6358,2.5303
2020-10-16,1.4625,1.4122,2.8746
2020-10-15,1.6734,1.0466,2.7199
2020-10-14,1.8547,0.6282,2.4829
2020-10-13,1.8579,0.1645,2.0225
2020-10-12,1.5022,-0.3,1.2022
2020-10-09,0.9616,-0.6755,0.2861
2020-10-08,0.5961,-0.9159,-0.3198
2020-10-07,0.5076,-1.0649,-0.5574
2020-10-06,0.4155,-1.1918,-0.7763
2020-10-05,0.6493,-1.2957,-0.6463
2020-10-02,0.5329999999999999,-1.4580000000000002,-0.925
2020-10-01,0.7495,-1.5913,-0.8418
2020-09-30,0.4187,-1.7786,-1.36
2020-09-29,0.098,-1.8833,-1.7853
2020-09-28,-0.0827,-1.9078,-1.9905
2020-09-25,-0.5576,-1.8871,-2.4448
2020-09-24,-1.0768,-1.7477,-2.8245
2020-09-23,-1.3195,-1.4785,-2.798
2020-09-22,-1.3108,-1.1486,-2.4594
2020-09-21,-1.8641,-0.8209,-2.6851
2020-09-18,-2.0836,-0.3549,-2.4385
2020-09-17,-2.0359,0.166,-1.8699
2020-09-16,-2.0479,0.675,-1.3729
2020-09-15,-2.1229,1.187,-0.9359999999999999
2020-09-14,-2.4611,1.7177,-0.7434
2020-09-11,-2.4775,2.333,-0.1445
2020-09-10,-2.1903,2.9523,0.7621
2020-09-09,-1.7279,3.4999,1.7719999999999998
2020-09-08,-1.4977,3.9319,2.4342
2020-09-04,-0.18600000000000003,4.3063,4.1203
2020-09-03,0.6827,4.3528,5.0354
2020-09-02,1.6385,4.1821,5.8206
2020-09-01,1.5083,3.7725,5.2808
2020-08-31,1.5644,3.3954,4.9599
2020-08-28,1.6505,3.0043,4.6548
2020-08-27,1.2627,2.5917,3.8544
2020-08-26,0.7374,2.276,3.0134
2020-08-25,0.3558,2.0917,2.4475
2020-08-24,0.1622,2.0027,2.1649
2020-08-21,0.0929,1.9622,2.055
2020-08-20,0.013999999999999999,1.939,1.9529
2020-08-19,-0.2997,1.9355,1.6358
