date,MACD,MACD_Signal,MACD_Hist
2021-02-02,-0.4365,-0.3707,-0.0658
2021-02-01,-0.5029,-0.3378,-0.1651
2021-01-29,-0.3012,-0.1424,-0.1588
2021-01-28,-0.2318,-0.1027,-0.1291
2021-01-27,-0.2182,-0.0704,-0.1478
2021-01-26,-0.1193,-0.0334,-0.0859
2021-01-25,-0.0056,-0.012,0.0064
2021-01-22,0.0572,-0.0136,0.0707
2021-01-21,0.055,-0.0312,0.0862
2021-01-20,0.0402,-0.0528,0.093
2021-01-19,-0.0699,-0.0761,0.0061
2021-01-15,-0.1167,-0.0776,-0.0392
2021-01-14,-0.1199,-0.0678,-0.0521
2021-01-13,-0.1088,-0.0548,-0.0541
2021-01-12,-0.0912,-0.0413,-0.0499
2021-01-11,-0.0347,-0.0288,-0.0059
2021-01-08,-0.0079,-0.0273,0.0194
2021-01-07,-0.0388,-0.0322,-0.0067
2021-01-06,-0.0217,-0.0305,0.0088
2021-01-05,-0.0392,-0.0327,-0.0065
2021-01-04,-0.1282,-0.0311,-0.0972
2020-12-31,-0.1636,-0.0068,-0.1568
2020-12-30,-0.2298,0.0324,-0.2622
2020-12-29,-0.262,0.098,-0.36
2020-12-28,-0.1751,0.188,-0.3631
2020-12-24,-0.0485,0.2787,-0.3272
2020-12-23,0.1047,0.3605,-0.2558
2020-12-22,0.2336,0.4245,-0.1909
2020-12-21,0.3621,0.4722,-0.1102
2020-12-18,0.4546,0.4998,-0.0452
2020-12-17,0.4633,0.5111,-0.0478
2020-12-16,0.4371,0.523,-0.086
2020-12-15,0.3738,0.5445,-0.1707
2020-12-14,0.3875,0.5872,-0.1997
2020-12-11,0.4298,0.6371,-0.2073
2020-12-10,0.5692,0.6890000000000001,-0.1198
2020-12-09,0.6116,0.7189,-0.1073
2020-12-08,0.6822,0.7457,-0.0635
2020-12-07,0.7125,0.7616,-0.0491
2020-12-04,0.7368,0.7739,-0.0371
2020-12-03,0.6991,0.7832,-0.0841
2020-12-02,0.6245,0.8042,-0.1797
2020-12-01,0.7309,0.8491,-0.1182
2020-11-30,0.7278,0.8787,-0.1509
2020-11-27,0.7967,0.9164,-0.1196
2020-11-25,0.81,0.9463,-0.1362
2020-11-24,0.9048,0.9803,-0.0755
2020-11-23,0.9607,0.9992,-0.0385
2020-11-20,1.0364,1.0088,0.0276
2020-11-19,1.1119,1.0019,0.11
2020-11-18,1.1961,0.9744,0.2217
2020-11-17,1.2851,0.919,0.3661
2020-11-16,1.2457,0.8275,0.4182
2020-11-13,1.2251,0.7229,0.5021
2020-11-12,1.1698,0.5974,0.5724
2020-11-11,1.1565,0.4543,0.7022
2020-11-10,0.9618,0.2788,0.6829999999999999
2020-11-09,0.6352,0.108,0.5272
2020-11-06,0.1643,-0.0238,0.1881
2020-11-05,0.014,-0.0708,0.0848
2020-11-04,-0.1934,-0.092,-0.1014
2020-11-03,-0.2791,-0.0667,-0.2124
2020-11-02,-0.2429,-0.0136,-0.2293
2020-10-30,-0.2105,0.0438,-0.2543
2020-10-29,-0.109,0.1073,-0.2163
2020-10-28,-0.0502,0.1614,-0.2116
2020-10-27,0.0398,0.2143,-0.1745
2020-10-26,0.1379,0.258,-0.1201
2020-10-23,0.1724,0.28800000000000003,-0.1156
2020-10-22,0.1265,0.3169,-0.1904
2020-10-21,0.1148,0.3645,-0.2496
2020-10-20,0.1696,0.4269,-0.2573
2020-10-19,0.2329,0.4912,-0.2583
2020-10-16,0.2992,0.5558,-0.2566
2020-10-15,0.4079,0.6199,-0.212
2020-10-14,0.5571,0.6729,-0.1159
2020-10-13,0.7302,0.7019,0.0283
2020-10-12,0.8987,0.6948,0.2039
2020-10-09,0.8758,0.6439,0.2319
2020-10-08,0.8633,0.5859,0.2774
2020-10-07,0.7767,0.5165,0.2602
2020-10-06,0.6825,0.4515,0.231
2020-10-05,0.597,0.3937,0.2033
2020-10-02,0.5597,0.3429,0.2168
2020-10-01,0.5253,0.2887,0.2366
2020-09-30,0.4473,0.2296,0.2178
2020-09-29,0.3565,0.1751,0.1814
2020-09-28,0.2222,0.1298,0.0925
2020-09-25,-0.0268,0.1066,-0.1334
2020-09-24,-0.1558,0.14,-0.2958
2020-09-23,-0.0739,0.2139,-0.2878
2020-09-22,0.041,0.2859,-0.2449
2020-09-21,0.1564,0.3471,-0.1908
2020-09-18,0.2739,0.3948,-0.1209
2020-09-17,0.2977,0.425,-0.1273
2020-09-16,0.2984,0.4569,-0.1585
2020-09-15,0.3275,0.4965,-0.16899999999999998
2020-09-14,0.3934,0.5388,-0.1454
2020-09-11,0.4332,0.5751,-0.1419
2020-09-10,0.5438,0.6106,-0.0668
2020-09-09,0.6638,0.6273,0.0365
2020-09-08,0.731,0.6181,0.1129
2020-09-04,0.7502,0.5899,0.1603
2020-09-03,0.7159,0.5499,0.166
2020-09-02,0.7176,0.5084,0.2093
2020-09-01,0.6596,0.456,0.2035
2020-08-31,0.5708,0.4052,0.1656
2020-08-28,0.4909,0.3638,0.1271
2020-08-27,0.3421,0.332,0.0101
2020-08-26,0.3101,0.3294,-0.0194
2020-08-25,0.3085,0.3343,-0.0258
2020-08-24,0.2867,0.3407,-0.054000000000000006
2020-08-21,0.272,0.3542,-0.0822
2020-08-20,0.2962,0.3748,-0.0786
2020-08-19,0.335,0.3944,-0.0595
2020-08-18,0.3989,0.4093,-0.0104
2020-08-17,0.4482,0.4119,0.0363
2020-08-14,0.4823,0.4028,0.0794
2020-08-13,0.4933,0.383,0.1103
2020-08-12,0.4838,0.3554,0.1284
2020-08-11,0.3975,0.3233,0.0742
2020-08-10,0.3529,0.3047,0.0481
2020-08-07,0.3172,0.2927,0.0245
2020-08-06,0.3261,0.2866,0.0396
2020-08-05,0.3155,0.2767,0.0388
2020-08-04,0.2933,0.267,0.0262
2020-08-03,0.28600000000000003,0.2604,0.0256
2020-07-31,0.2615,0.254,0.0074
2020-07-30,0.2966,0.2522,0.0444
2020-07-29,0.3106,0.2411,0.0695
2020-07-28,0.2741,0.2237,0.0504
2020-07-27,0.2469,0.2111,0.0358
2020-07-24,0.1953,0.2022,-0.0068
2020-07-23,0.2031,0.2039,-0.0008
2020-07-22,0.2375,0.2041,0.0334
2020-07-21,0.2322,0.1957,0.0365
2020-07-20,0.1976,0.1866,0.011
2020-07-17,0.2117,0.1839,0.0278
2020-07-16,0.2102,0.1769,0.0333
2020-07-15,0.2226,0.1686,0.054000000000000006
2020-07-14,0.1222,0.1551,-0.0329
2020-07-13,0.1878,0.1633,0.0245
2020-07-10,0.1933,0.1572,0.0362
2020-07-09,0.2017,0.1481,0.0536
2020-07-08,0.1993,0.1347,0.0646
2020-07-07,0.1638,0.1186,0.0452
2020-07-06,0.1314,0.1073,0.0241
2020-07-02,-0.0178,0.1012,-0.119
2020-07-01,-0.0532,0.131,-0.1842
2020-06-30,-0.0039,0.177,-0.1809
2020-06-29,0.0305,0.2222,-0.1917
2020-06-26,0.0577,0.2702,-0.2124
2020-06-25,0.0988,0.3233,-0.2245
2020-06-24,0.1344,0.3794,-0.245
2020-06-23,0.2136,0.4407,-0.227
2020-06-22,0.224,0.4974,-0.2734
2020-06-19,0.2727,0.5658,-0.293
2020-06-18,0.3605,0.639,-0.2785
2020-06-17,0.4581,0.7086,-0.2506
2020-06-16,0.5902,0.7713,-0.1811
2020-06-15,0.7483,0.8165,-0.0683
2020-06-12,0.8515,0.8336,0.0179
2020-06-11,0.9394,0.8291,0.1103
2020-06-10,1.099,0.8016,0.2974
2020-06-09,1.136,0.7272,0.4087
2020-06-08,1.0649,0.625,0.4398
2020-06-05,0.9077,0.5151,0.3926
2020-06-04,0.7387,0.4169,0.3217
2020-06-03,0.612,0.3365,0.2755
2020-06-02,0.4567,0.2676,0.189
2020-06-01,0.3841,0.2204,0.1638
2020-05-29,0.3624,0.1794,0.1829
2020-05-28,0.2611,0.1337,0.1273
2020-05-27,0.2532,0.1019,0.1513
2020-05-26,0.1896,0.064,0.1255
2020-05-22,0.0843,0.0327,0.0516
2020-05-21,0.1767,0.0198,0.1569
2020-05-20,0.1719,-0.0195,0.1914
2020-05-19,0.08800000000000001,-0.0673,0.1553
2020-05-18,-0.0285,-0.1062,0.0776
2020-05-15,-0.1494,-0.1256,-0.0238
2020-05-14,-0.1456,-0.1196,-0.026
2020-05-13,-0.1041,-0.1131,0.009000000000000001
2020-05-12,-0.0161,-0.1154,0.0993
2020-05-11,0.0172,-0.1402,0.1574
2020-05-08,0.0084,-0.1795,0.188
2020-05-07,-0.0548,-0.2265,0.1717
2020-05-06,-0.1031,-0.2695,0.1664
2020-05-05,-0.1073,-0.3111,0.2038
2020-05-04,-0.109,-0.362,0.253
2020-05-01,-0.0893,-0.4252,0.336
2020-04-30,-0.075,-0.5092,0.4342
2020-04-29,-0.2186,-0.6178,0.3992
2020-04-28,-0.414,-0.7176,0.3036
2020-04-27,-0.5107,-0.7935,0.2828
2020-04-24,-0.6237,-0.8642,0.2405
2020-04-23,-0.6917,-0.9243,0.2326
2020-04-22,-0.7602,-0.9824,0.2223
2020-04-21,-0.7653,-1.038,0.2727
2020-04-20,-0.7861,-1.1062,0.3201
2020-04-17,-0.8431,-1.1862,0.3432
