date,MACD_Signal,MACD_Hist,MACD
2021-02-02,-0.4459,-0.114,-0.5599
2021-02-01,-0.389,-0.1969,-0.5858
2021-01-29,0.0938,-0.2772,-0.1834
2021-01-28,0.1631,-0.2091,-0.046
2021-01-27,0.2154,-0.239,-0.0236
2021-01-26,0.2752,-0.2058,0.0693
2021-01-25,0.3266,-0.1529,0.1738
2021-01-22,0.3648,-0.0919,0.273
2021-01-21,0.3878,-0.0553,0.3325
2021-01-20,0.4016,-0.0387,0.3629
2021-01-19,0.4113,-0.0353,0.376
2021-01-15,0.4201,-0.0439,0.3762
2021-01-14,0.4311,-0.0684,0.3627
2021-01-13,0.4482,-0.2138,0.2344
2021-01-12,0.5017,-0.2502,0.2515
2021-01-11,0.5642,-0.2854,0.2788
2021-01-08,0.6356,-0.2873,0.3483
2021-01-07,0.7074,-0.305,0.4024
2021-01-06,0.7836,-0.3415,0.4422
2021-01-05,0.8690000000000001,-0.3489,0.5201
2021-01-04,0.9562,-0.335,0.6212
2020-12-31,1.04,-0.2468,0.7931
2020-12-30,1.1017,-0.2737,0.828
2020-12-29,1.1701,-0.3311,0.8390000000000001
2020-12-28,1.2529,-0.3866,0.8663
2020-12-24,1.3495,-0.4753,0.8742
2020-12-23,1.4683,-0.4999,0.9684
2020-12-22,1.5933,-0.5106,1.0827
2020-12-21,1.721,-0.3635,1.3575
2020-12-18,1.8118,-0.2966,1.5153
2020-12-17,1.886,-0.2321,1.6539
2020-12-16,1.944,-0.1606,1.7834
2020-12-15,1.9842,-0.0665,1.9176
2020-12-14,2.0008,0.0847,2.0855
2020-12-11,1.9796,0.2705,2.2501
2020-12-10,1.912,0.4035,2.3155
2020-12-09,1.8111,0.4594,2.2705
2020-12-08,1.6963,0.5022,2.1985
2020-12-07,1.5707,0.4132,1.9839
2020-12-04,1.4674,0.3818,1.8492
2020-12-03,1.3719,0.2987,1.6707
2020-12-02,1.2973,0.2109,1.5082
2020-12-01,1.2445,0.2399,1.4844
2020-11-30,1.1846,0.2949,1.4794
2020-11-27,1.1109,0.3478,1.4586
2020-11-25,1.0239,0.3045,1.3284
2020-11-24,0.9478,0.2439,1.1917
2020-11-23,0.8868,0.1793,1.0661
2020-11-20,0.8420000000000001,0.2173,1.0593
2020-11-19,0.7877,0.3392,1.1268
2020-11-18,0.7029,0.3889,1.0918
2020-11-17,0.6057,0.4825,1.0882
2020-11-16,0.485,0.4198,0.9048
2020-11-13,0.3801,0.3539,0.7340000000000001
2020-11-12,0.2916,0.341,0.6326
2020-11-11,0.2064,0.4108,0.6172
2020-11-10,0.1037,0.4166,0.5202
2020-11-09,-0.0004,0.3283,0.3279
2020-11-06,-0.0825,0.0186,-0.0639
2020-11-05,-0.0872,-0.0136,-0.1008
2020-11-04,-0.0838,-0.0912,-0.175
2020-11-03,-0.061,-0.0951,-0.1561
2020-11-02,-0.0372,-0.1322,-0.1694
2020-10-30,-0.0042,-0.1411,-0.1453
2020-10-29,0.0311,-0.1903,-0.1592
2020-10-28,0.0787,-0.1657,-0.087
2020-10-27,0.1201,-0.0384,0.0817
2020-10-26,0.1297,0.0133,0.14300000000000002
2020-10-23,0.1264,0.0654,0.1918
2020-10-22,0.11,-0.0166,0.0934
2020-10-21,0.1142,-0.0825,0.0317
2020-10-20,0.1348,-0.109,0.0258
2020-10-19,0.1621,-0.1534,0.0086
2020-10-16,0.2004,-0.1496,0.0508
2020-10-15,0.2378,-0.1085,0.1293
2020-10-14,0.265,-0.0272,0.2378
2020-10-13,0.2717,0.0624,0.3342
2020-10-12,0.2561,0.1849,0.4411
2020-10-09,0.2099,0.2095,0.4194
2020-10-08,0.1575,0.162,0.3195
2020-10-07,0.117,0.1243,0.2413
2020-10-06,0.086,0.0713,0.1573
2020-10-05,0.0681,0.0591,0.1272
2020-10-02,0.0534,0.058,0.1114
2020-10-01,0.0389,0.0223,0.0611
2020-09-30,0.0333,-0.0444,-0.0111
2020-09-29,0.0444,-0.1241,-0.0797
2020-09-28,0.0754,-0.1855,-0.1101
2020-09-25,0.1218,-0.2813,-0.1595
2020-09-24,0.1921,-0.4073,-0.2152
2020-09-23,0.294,-0.3734,-0.0795
2020-09-22,0.3873,-0.3474,0.0399
2020-09-21,0.4742,-0.2987,0.1755
2020-09-18,0.5488,-0.1683,0.3805
2020-09-17,0.5909,-0.0825,0.5084
2020-09-16,0.6115,-0.0501,0.5614
2020-09-15,0.6241,-0.0276,0.5965
2020-09-14,0.6309,0.0555,0.6865
2020-09-11,0.6171,0.0909,0.7079
2020-09-10,0.5943,0.1591,0.7535
2020-09-09,0.5546,0.2033,0.7579
2020-09-08,0.5037,0.2488,0.7525
2020-09-04,0.4415,0.2321,0.6737
2020-09-03,0.3835,0.1909,0.5744
2020-09-02,0.3358,0.184,0.5197
2020-09-01,0.2898,0.2178,0.5076
2020-08-31,0.2353,0.2545,0.4898
2020-08-28,0.1717,0.2709,0.4427
2020-08-27,0.104,0.213,0.317
2020-08-26,0.0507,0.2072,0.2579
2020-08-25,-0.0011,0.2744,0.2734
2020-08-24,-0.0697,0.254,0.1843
2020-08-21,-0.1332,0.2021,0.0689
2020-08-20,-0.1837,0.2245,0.0409
2020-08-19,-0.2398,0.2422,0.0024
2020-08-18,-0.3004,0.2434,-0.057
2020-08-17,-0.3612,0.2782,-0.083
2020-08-14,-0.4308,0.2964,-0.1344
2020-08-13,-0.5049,0.2703,-0.2346
2020-08-12,-0.5725,0.255,-0.3174
2020-08-11,-0.6362,0.2289,-0.4073
2020-08-10,-0.6934,0.1356,-0.5579
2020-08-07,-0.7273,0.0373,-0.69
2020-08-06,-0.7367,0.0042,-0.7325
2020-08-05,-0.7377,-0.0638,-0.8015
2020-08-04,-0.7218,-0.1033,-0.8251
2020-08-03,-0.6959,-0.1309,-0.8268
2020-07-31,-0.6632,-0.1029,-0.7661
2020-07-30,-0.6375,-0.0991,-0.7366
2020-07-29,-0.6127,-0.1294,-0.7421
2020-07-28,-0.5803,-0.1753,-0.7556
2020-07-27,-0.5365,-0.2132,-0.7497
2020-07-24,-0.4832,-0.1625,-0.6457
2020-07-23,-0.4426,-0.1628,-0.6054
2020-07-22,-0.4019,-0.1463,-0.5482
2020-07-21,-0.3653,-0.1274,-0.4927
2020-07-20,-0.3335,-0.1138,-0.4473
2020-07-17,-0.305,-0.0686,-0.3736
2020-07-16,-0.2879,-0.025,-0.3129
2020-07-15,-0.2816,0.0163,-0.2654
2020-07-14,-0.2857,-0.2095,-0.4951
2020-07-13,-0.2333,-0.2251,-0.4585
2020-07-10,-0.177,-0.2554,-0.4325
2020-07-09,-0.1132,-0.3613,-0.4745
2020-07-08,-0.0229,-0.3761,-0.399
2020-07-07,0.0711,-0.4484,-0.3772
2020-07-06,0.1832,-0.454,-0.2707
2020-07-02,0.2967,-0.5151,-0.2184
2020-07-01,0.4255,-0.5576,-0.1321
2020-06-30,0.5649,-0.6308,-0.0659
2020-06-29,0.7226,-0.7041,0.0185
2020-06-26,0.8987,-0.7858,0.1128
2020-06-25,1.0951,-0.7333,0.3619
2020-06-24,1.2784,-0.6854,0.593
2020-06-23,1.4498,-0.5419,0.9079
2020-06-22,1.5853,-0.5157,1.0695
2020-06-19,1.7142,-0.3582,1.356
2020-06-18,1.8037,-0.2168,1.5869
2020-06-17,1.8579,-0.1104,1.7475
2020-06-16,1.8855,0.0528,1.9383
2020-06-15,1.8723,0.1021,1.9745
2020-06-12,1.8468,0.2438,2.0906
2020-06-11,1.7858,0.3707,2.1566
2020-06-10,1.6932,0.8471,2.5403
2020-06-09,1.4814,1.1655,2.6469
2020-06-08,1.19,1.2001,2.3901
2020-06-05,0.89,0.8596,1.7496
2020-06-04,0.6751,0.6827,1.3578
2020-06-03,0.5044,0.6226,1.127
2020-06-02,0.3488,0.6313,0.9801
2020-06-01,0.191,0.6474,0.8383
2020-05-29,0.0291,0.6263,0.6554
2020-05-28,-0.1275,0.7057,0.5783
2020-05-27,-0.3039,0.7336,0.4297
2020-05-26,-0.4873,0.5664,0.0791
2020-05-22,-0.6289,0.4182,-0.2107
2020-05-21,-0.7335,0.3728,-0.3607
2020-05-20,-0.8267,0.2666,-0.5601
2020-05-19,-0.8933,0.2141,-0.6792
2020-05-18,-0.9468,0.1611,-0.7857
2020-05-15,-0.9871,0.0311,-0.956
2020-05-14,-0.9949,0.0349,-0.96
2020-05-13,-1.0036,0.0689,-0.9347
2020-05-12,-1.0208,0.1777,-0.8431
2020-05-11,-1.0653,0.272,-0.7933
2020-05-08,-1.1333,0.3499,-0.7834
2020-05-07,-1.2207,0.3901,-0.8306
2020-05-06,-1.3183,0.4832,-0.835
2020-05-05,-1.4391,0.7001,-0.7389
2020-05-04,-1.6141,1.0025,-0.6116
2020-05-01,-1.8647,1.0926,-0.7721
