date,MACD_Signal,MACD_Hist,MACD
2021-02-12,9.6885,2.5841,12.2726
2021-02-11,8.3965,2.6788,11.0753
2021-02-10,7.0571,2.9156,9.9727
2021-02-09,5.5993,3.877,9.4763
2021-02-08,3.6608,4.2259,7.8867
2021-02-05,1.5479,2.785,4.3329
2021-02-04,0.1554,2.6551,2.8105
2021-02-03,-1.1722,1.9295,0.7573
2021-02-02,-2.1369,1.7721,-0.3648
2021-02-01,-3.023,0.9221,-2.1009
2021-01-29,1.0492,-2.4368,-1.3876
2021-01-28,1.6584,-2.8543,-1.1959
2021-01-27,2.372,-3.708,-1.336
2021-01-26,3.299,-3.0178,0.2812
2021-01-25,4.0535,-2.3953,1.6582
2021-01-22,4.6523,-2.0213,2.6309
2021-01-21,5.1576,-1.9587,3.1989
2021-01-20,5.6473,-1.4380000000000002,4.2093
2021-01-19,6.0068,-1.2848,4.7219
2021-01-15,6.3279999999999985,-1.0826,5.2454
2021-01-14,6.5986,-0.8113,5.7873
2021-01-13,6.8014,-0.9198,5.8817
2021-01-12,7.0314,-0.9244,6.107
2021-01-11,7.2625,-0.6106,6.6519
2021-01-08,7.4151,0.0412,7.4563
2021-01-07,7.4048,-0.6542,6.7506
2021-01-06,7.5684,-1.6161,5.9523
2021-01-05,7.9724,-1.8438,6.1286
2021-01-04,8.4333,-2.46,5.9733
2020-12-31,9.0483,-2.4854,6.5629
2020-12-30,9.6697,-2.0914,7.5783
2020-12-29,10.1925,-1.7746,8.4179
2020-12-28,10.6362,-0.5523,10.0839
2020-12-24,10.7743,0.3384,11.1127
2020-12-23,10.6897,1.0715,11.7612
2020-12-22,10.4218,1.7517,12.1734
2020-12-21,9.9839,1.4289,11.4127
2020-12-18,9.6266,1.4719,11.0985
2020-12-17,9.2587,1.0788,10.3374
2020-12-16,8.988999999999997,0.7063,9.6953
2020-12-15,8.8124,0.2948,9.1072
2020-12-14,8.7387,0.2074,8.9461
2020-12-11,8.6869,0.344,9.0309
2020-12-10,8.6009,0.3325,8.9333
2020-12-09,8.5178,0.094,8.6117
2020-12-08,8.4943,0.6212,9.1155
2020-12-07,8.339,0.6792,9.0181
2020-12-04,8.1692,0.6372,8.8064
2020-12-03,8.0099,0.8493,8.8591
2020-12-02,7.7975,1.2668,9.0643
2020-12-01,7.4809,2.073,9.5538
2020-11-30,6.9626,2.9752,9.9378
2020-11-27,6.2188,3.2541,9.4729
2020-11-25,5.4053,3.1775,8.5829
2020-11-24,4.6109,2.6704,7.2813
2020-11-23,3.9433,2.591,6.5343
2020-11-20,3.2956,1.6934,4.989
2020-11-19,2.8722,1.2743,4.1465
