date,MACD,MACD_Hist,MACD_Signal
2021-02-12,14.3833,1.8746,12.5087
2021-02-11,14.5399,2.9686,11.5714
2021-02-10,13.9058,3.8187,10.0871
2021-02-09,12.3561,4.1783,8.1777
2021-02-08,9.2274,3.1389,6.0886
2021-02-05,3.6182,4.6152,-0.997
2021-02-04,0.5789,2.7297,-2.1508
2021-02-03,-0.2939,2.5393,-2.8332
2021-02-02,-0.4354,3.0326,-3.468
2021-02-01,-1.7673,2.4589,-4.2261
2021-01-29,-2.4325,2.4083,-4.8409
2021-01-28,-2.2423,3.2006,-5.443
2021-01-27,-2.6308,3.6123,-6.2431
2021-01-26,-2.2892,4.857,-7.1462
2021-01-25,-2.1914,6.169,-8.3604
2021-01-22,-3.8104,6.0922,-9.9027
2021-01-21,-4.9632,6.4626,-11.4257
2021-01-20,-6.3022,6.7392,-13.0414
2021-01-19,-7.9186,6.8075,-14.7262
2021-01-15,-10.9937,5.4343,-16.4281
2021-01-14,-13.8078,3.9788,-17.7866
2021-01-13,-17.0673,1.714,-18.7813
2021-01-12,-19.0846,0.1252,-19.2098
2021-01-11,-20.5856,-1.3445,-19.2411
2021-01-08,-20.2573,-1.3523,-18.905
2021-01-07,-20.7552,-2.1882,-18.567
2021-01-06,-20.3649,-2.345,-18.0199
2021-01-05,-19.7649,-2.3313,-17.4337
2021-01-04,-20.3836,-3.5327,-16.8508
2020-12-31,-20.7901,-4.8225,-15.9676
2020-12-30,-18.6995,-3.9374,-14.762
2020-12-29,-17.3962,-3.6186,-13.7777
2020-12-28,-15.5155,-2.6425,-12.873
2020-12-24,-12.6489,-0.4365,-12.2124
2020-12-23,-11.2274,0.8758,-12.1033
2020-12-22,-10.1366,2.1856,-12.3222
2020-12-21,-11.1546,1.714,-12.8686
2020-12-18,-12.2886,1.0085,-13.2971
2020-12-17,-13.2559,0.2933,-13.5492
2020-12-16,-13.8507,-0.2281,-13.6225
2020-12-15,-14.6507,-1.0852,-13.5655
2020-12-14,-14.9934,-1.6992,-13.2942
2020-12-11,-14.8625,-1.9931,-12.8694
2020-12-10,-14.5831,-2.2119,-12.3712
2020-12-09,-14.111,-2.2929,-11.8182
2020-12-08,-12.0204,-0.7754,-11.245
2020-12-07,-11.8896,-0.8385,-11.0511
2020-12-04,-11.1271,-0.2856,-10.8415
