date,MACD,MACD_Hist,MACD_Signal
2021-02-11,0.8933,0.2293,0.664
2021-02-10,0.8937,0.3443,0.5494
2021-02-09,0.7926,0.4154,0.3772
2021-02-08,0.6657,0.4962,0.1695
2021-02-05,0.2438,0.3224,-0.0786
2021-02-04,0.026,0.2658,-0.2398
2021-02-03,-0.2801,0.0925,-0.3727
2021-02-02,-0.4931,-0.0742,-0.4189
2021-02-01,-0.5794,-0.1976,-0.3818
2021-01-29,-0.2207,-0.2512,0.0305
2021-01-28,-0.0746,-0.1679,0.0933
2021-01-27,-0.1028,-0.2381,0.1353
2021-01-26,0.0215,-0.1732,0.1948
2021-01-25,0.0984,-0.1396,0.2381
2021-01-22,0.2379,-0.0351,0.273
2021-01-21,0.3005,0.0188,0.2818
2021-01-20,0.3078,0.0307,0.2771
2021-01-19,0.2159,-0.0535,0.2694
2021-01-15,0.2289,-0.0539,0.2828
2021-01-14,0.2756,-0.0206,0.2962
2021-01-13,0.1797,-0.1217,0.3014
2021-01-12,0.1584,-0.1734,0.3318
2021-01-11,0.1442,-0.231,0.3752
2021-01-08,0.2146,-0.2183,0.4329
2021-01-07,0.2392,-0.2483,0.4875
2021-01-06,0.2458,-0.3038,0.5496
2021-01-05,0.2354,-0.3901,0.6255
2021-01-04,0.3031,-0.4199,0.7231
2020-12-31,0.4687,-0.3593,0.828
2020-12-30,0.5225,-0.3954,0.9179
2020-12-29,0.5479999999999999,-0.4687,1.0167
2020-12-28,0.6264,-0.5075,1.1339
2020-12-24,0.7053,-0.5555,1.2608
2020-12-23,0.8384,-0.5612,1.3996
2020-12-22,0.9442,-0.5958,1.5399
2020-12-21,1.1978,-0.491,1.6889
2020-12-18,1.382,-0.4296,1.8116
2020-12-17,1.5419999999999998,-0.3771,1.9191
2020-12-16,1.6799,-0.3334,2.0133
2020-12-15,1.8346,-0.262,2.0967
2020-12-14,1.927,-0.2352,2.1622
2020-12-11,2.135,-0.086,2.221
2020-12-10,2.2625,0.0201,2.2425
