date,MACD_Hist,MACD_Signal,MACD
2020-05-29,0.5123,0.7883,1.3006
2020-05-28,0.5706,0.6603,1.2308
2020-05-27,0.5618,0.5176,1.0794
2020-05-26,0.3526,0.3772,0.7297
2020-05-22,0.1897,0.289,0.4788
2020-05-21,0.1776,0.2416,0.4192
2020-05-20,0.1269,0.1972,0.3241
2020-05-19,-0.0071,0.1655,0.1584
2020-05-18,-0.0964,0.1672,0.0708
2020-05-15,-0.3177,0.1913,-0.1264
2020-05-14,-0.2814,0.2708,-0.0107
2020-05-13,-0.2258,0.3411,0.1153
2020-05-12,-0.0177,0.3976,0.3799
2020-05-11,0.1205,0.402,0.5225
2020-05-08,0.1584,0.3718,0.5303
2020-05-07,0.0874,0.3322,0.4197
2020-05-06,0.1383,0.3104,0.4487
2020-05-05,0.2995,0.2758,0.5753
2020-05-04,0.4464,0.2009,0.6474
2020-05-01,0.6425,0.0893,0.7318
2020-04-30,0.8894,-0.0713,0.8181
2020-04-29,0.9318,-0.2936,0.6382
2020-04-28,0.7438,-0.5266,0.2172
2020-04-27,0.6626,-0.7125,-0.0499
2020-04-24,0.5891,-0.8782,-0.2891
2020-04-23,0.6036,-1.0254,-0.4218
2020-04-22,0.6874,-1.1764,-0.489
2020-04-21,0.7897,-1.3482,-0.5585
2020-04-20,1.0059,-1.5456,-0.5397
2020-04-17,1.1135,-1.7971,-0.6835
2020-04-16,1.1266,-2.0755,-0.9489
2020-04-15,1.298,-2.3571,-1.0591
2020-04-14,1.4782,-2.6816,-1.2035
2020-04-13,1.4665,-3.0512,-1.5846
2020-04-09,1.4786,-3.4178,-1.9392
2020-04-08,1.2776,-3.7874,-2.5098
2020-04-07,1.0406,-4.1068,-3.0662
2020-04-06,0.8928,-4.367,-3.4742
2020-04-03,0.6684,-4.5902,-3.9218
2020-04-02,0.7456,-4.7573,-4.0117
2020-04-01,0.7759,-4.9437,-4.1677
2020-03-31,0.8827,-5.1377,-4.255
2020-03-30,0.7661,-5.3583,-4.5922
2020-03-27,0.4873,-5.5499,-5.0625
2020-03-26,0.198,-5.6717,-5.4737
2020-03-25,-0.3845,-5.7212,-6.1057
2020-03-24,-0.8679,-5.6251,-6.4929
2020-03-23,-1.3464,-5.4081,-6.7545
2020-03-20,-1.3943,-5.0715,-6.4658
2020-03-19,-1.4303,-4.7229,-6.1532
2020-03-18,-1.557,-4.3653,-5.9223
2020-03-17,-1.5255,-3.9761,-5.5016
2020-03-16,-1.6356,-3.5947,-5.2302
2020-03-13,-1.3962,-3.1858,-4.582
2020-03-12,-1.5139,-2.8367,-4.3506
2020-03-11,-1.1569,-2.4582,-3.6151
2020-03-10,-1.0456,-2.169,-3.2146
2020-03-09,-1.088,-1.9076,-2.9956
2020-03-06,-0.7853,-1.6356,-2.421
2020-03-05,-0.7615,-1.4393,-2.2008
2020-03-04,-0.7519,-1.2489,-2.0008
2020-03-03,-0.9469,-1.0609,-2.0078
2020-03-02,-0.9535,-0.8242,-1.7777
2020-02-28,-1.0644,-0.5858,-1.6503
2020-02-27,-0.8706,-0.3197,-1.1904
2020-02-26,-0.6307,-0.1021,-0.7328
2020-02-25,-0.4402,0.0556,-0.3847
2020-02-24,-0.1559,0.1657,0.0098
2020-02-21,0.0464,0.2046,0.2511
2020-02-20,0.1143,0.193,0.3073
2020-02-19,0.1172,0.1644,0.2816
2020-02-18,0.1254,0.1352,0.2605
2020-02-14,0.1712,0.1038,0.275
2020-02-13,0.1878,0.061,0.2488
2020-02-12,0.1688,0.0141,0.1829
2020-02-11,0.1046,-0.0281,0.0765
2020-02-10,0.0471,-0.0543,-0.0072
2020-02-07,0.0179,-0.0661,-0.0482
2020-02-06,-0.0085,-0.0705,-0.079
2020-02-05,-0.1244,-0.0684,-0.1928
2020-02-04,-0.2932,-0.0373,-0.3305
2020-02-03,-0.3883,0.036,-0.3523
2020-01-31,-0.3816,0.133,-0.2486
2020-01-30,-0.2895,0.2285,-0.0611
2020-01-29,-0.2898,0.3008,0.011
2020-01-28,-0.2552,0.3733,0.1181
2020-01-27,-0.2305,0.4371,0.2066
2020-01-24,-0.0998,0.4947,0.395
2020-01-23,-0.0286,0.5197,0.4911
2020-01-22,-0.0331,0.5268,0.4937
2020-01-21,-0.0118,0.5351,0.5233
2020-01-17,0.0181,0.5381,0.5562
2020-01-16,-0.023,0.5335,0.5106
2020-01-15,-0.0654,0.5393,0.4738
2020-01-14,-0.0668,0.5556,0.4888
2020-01-13,-0.092,0.5723,0.4803
2020-01-10,-0.1137,0.5953,0.4816
2020-01-09,-0.1136,0.6238,0.5102
2020-01-08,-0.1373,0.6522,0.5149
2020-01-07,-0.136,0.6865,0.5505
2020-01-06,-0.1113,0.7205,0.6092
2020-01-03,-0.0697,0.7483,0.6786
2020-01-02,-0.0247,0.7658,0.741
2019-12-31,-0.0312,0.7719,0.7408
2019-12-30,-0.0058,0.7797,0.7739
2019-12-27,0.0433,0.7812,0.8245
2019-12-26,0.0731,0.7704,0.8435
2019-12-24,0.0856,0.7521,0.8377
2019-12-23,0.0966,0.7307,0.8273
2019-12-20,0.0962,0.7065,0.8027
2019-12-19,0.0768,0.6825,0.7593
2019-12-18,0.0759,0.6633,0.7391
2019-12-17,0.0679,0.6443,0.7122
2019-12-16,0.0452,0.6273,0.6725
2019-12-13,0.005,0.616,0.6211
2019-12-12,-0.0223,0.6148,0.5925
2019-12-11,-0.1187,0.6204,0.5017
2019-12-10,-0.1458,0.65,0.5042
2019-12-09,-0.1608,0.6865,0.5257
2019-12-06,-0.1868,0.7267,0.5399
2019-12-05,-0.2454,0.7734,0.5279
2019-12-04,-0.2534,0.8348,0.5814
2019-12-03,-0.2449,0.8981,0.6532
