date,MACD_Signal,MACD_Hist,MACD
2021-01-19,-0.0539,0.0102,-0.0437
2021-01-18,-0.0564,0.0086,-0.0479
2021-01-15,-0.0586,0.0047,-0.0539
2021-01-14,-0.0598,0.0009,-0.0589
2021-01-13,-0.06,0.0048,-0.0552
2021-01-12,-0.0612,0.0054,-0.0558
2021-01-11,-0.0625,0.0048,-0.0577
2021-01-08,-0.0637,-0.0017,-0.0655
2021-01-07,-0.0633,-0.003,-0.0663
2021-01-06,-0.0626,-0.0018,-0.0643
2021-01-05,-0.0621,0.0022,-0.0599
2021-01-04,-0.0627,0.0083,-0.0544
2020-12-31,-0.0647,0.0081,-0.0567
2020-12-30,-0.0668,0.013999999999999999,-0.0527
2020-12-29,-0.0703,0.0183,-0.052000000000000005
2020-12-24,-0.0748,0.0194,-0.0554
2020-12-23,-0.0797,0.0207,-0.0589
2020-12-22,-0.0849,0.0182,-0.0667
2020-12-21,-0.0894,0.0088,-0.0806
2020-12-18,-0.0916,-0.0006,-0.0922
2020-12-17,-0.0915,-0.0071,-0.0985
2020-12-16,-0.0897,-0.0104,-0.1001
2020-12-15,-0.0871,-0.0145,-0.1016
2020-12-14,-0.0835,-0.0135,-0.09699999999999999
2020-12-11,-0.0801,-0.0167,-0.0968
2020-12-10,-0.0759,-0.0192,-0.0952
2020-12-09,-0.0711,-0.0175,-0.0886
2020-12-08,-0.0667,-0.0204,-0.0871
2020-12-07,-0.0616,-0.0224,-0.084
2020-12-04,-0.055999999999999994,-0.0207,-0.0767
2020-12-03,-0.0509,-0.0144,-0.0653
2020-12-02,-0.0473,-0.0106,-0.0578
2020-12-01,-0.0446,-0.009000000000000001,-0.0537
2020-11-30,-0.0424,-0.0062,-0.0486
2020-11-27,-0.0408,-0.0066,-0.0474
2020-11-26,-0.0392,-0.0062,-0.0453
2020-11-25,-0.0376,-0.0064,-0.044000000000000004
2020-11-24,-0.036000000000000004,-0.0037,-0.0397
2020-11-23,-0.0351,0.0005,-0.0346
2020-11-20,-0.0352,-0.0005,-0.0357
2020-11-19,-0.0351,-0.0025,-0.0376
2020-11-18,-0.0345,-0.002,-0.0364
2020-11-17,-0.034,-0.0015,-0.0355
2020-11-16,-0.0336,-0.0026,-0.0362
2020-11-13,-0.0329,-0.0038,-0.0367
2020-11-12,-0.032,-0.0094,-0.0414
2020-11-11,-0.0297,-0.017,-0.0467
2020-11-10,-0.0254,-0.0203,-0.0457
2020-11-09,-0.0203,-0.0203,-0.0407
2020-11-06,-0.0152,-0.0154,-0.0306
2020-11-05,-0.0114,-0.0101,-0.0215
2020-11-04,-0.0089,-0.0006,-0.0094
2020-11-03,-0.0087,0.0056,-0.0031
2020-11-02,-0.0101,0.0141,0.004
2020-10-30,-0.0137,0.0185,0.0048
2020-10-29,-0.0183,0.013999999999999999,-0.0043
2020-10-28,-0.0218,0.0069,-0.0149
2020-10-27,-0.0235,-0.0037,-0.0272
2020-10-26,-0.0226,-0.0057,-0.0283
2020-10-23,-0.0211,-0.0111,-0.0323
2020-10-22,-0.0184,-0.0124,-0.0308
2020-10-21,-0.0153,-0.0132,-0.0284
2020-10-20,-0.012,-0.0141,-0.026000000000000002
2020-10-19,-0.0085,-0.0121,-0.0206
2020-10-16,-0.0054,-0.015,-0.0204
2020-10-15,-0.0017,-0.0183,-0.0199
2020-10-14,0.0029,-0.0229,-0.02
2020-10-13,0.0086,-0.0214,-0.0127
2020-10-09,0.013999999999999999,-0.0172,-0.0033
2020-10-08,0.0183,-0.0083,0.0099
2020-10-07,0.0204,-0.0019,0.0184
2020-10-06,0.0208,0.0011,0.0219
2020-10-05,0.0206,0.0035,0.024
2020-10-02,0.0197,0.0097,0.0294
2020-10-01,0.0173,0.0145,0.0318
2020-09-30,0.0136,0.0227,0.0364
2020-09-29,0.0079,0.0307,0.0386
2020-09-28,0.0003,0.0326,0.0328
2020-09-25,-0.0079,0.0348,0.027000000000000003
2020-09-24,-0.0166,0.0337,0.0171
2020-09-23,-0.025,0.0333,0.0083
2020-09-22,-0.0333,0.0282,-0.0051
2020-09-21,-0.0404,0.0254,-0.015
2020-09-18,-0.0467,0.0183,-0.0284
2020-09-17,-0.0513,0.0174,-0.0339
2020-09-16,-0.0556,0.0202,-0.0354
2020-09-15,-0.0607,0.0209,-0.0398
2020-09-14,-0.0659,0.0211,-0.0448
2020-09-11,-0.0712,0.0206,-0.0506
2020-09-10,-0.0763,0.0191,-0.0573
2020-09-09,-0.0811,0.0152,-0.0659
2020-09-08,-0.0849,0.0119,-0.073
2020-09-04,-0.0879,-0.0002,-0.08800000000000001
2020-09-03,-0.0878,0.0002,-0.0876
2020-09-02,-0.0879,-0.0062,-0.094
2020-09-01,-0.0863,-0.0063,-0.0927
2020-08-31,-0.0847,-0.0079,-0.0926
2020-08-28,-0.0828,-0.0033,-0.0861
2020-08-27,-0.0819,-0.0018,-0.0837
2020-08-26,-0.0815,0.0001,-0.0814
2020-08-25,-0.0815,0.0011,-0.0804
2020-08-24,-0.0818,-0.0002,-0.08199999999999999
2020-08-21,-0.0817,-0.0052,-0.087
2020-08-20,-0.0804,-0.0075,-0.0879
2020-08-19,-0.0786,-0.0083,-0.0868
2020-08-18,-0.0765,-0.0107,-0.0872
2020-08-17,-0.0738,-0.0086,-0.0824
2020-08-14,-0.0717,-0.0065,-0.0781
2020-08-13,-0.07,-0.0076,-0.0776
2020-08-12,-0.0682,-0.0046,-0.0728
2020-08-11,-0.067,-0.0016,-0.0686
2020-08-10,-0.0666,-0.0018,-0.0684
2020-08-07,-0.0661,-0.0051,-0.0712
2020-08-06,-0.0649,-0.0119,-0.0768
2020-08-05,-0.0619,-0.0128,-0.0747
2020-08-04,-0.0587,-0.0092,-0.0678
2020-07-31,-0.0564,-0.0068,-0.0632
2020-07-30,-0.0547,-0.0088,-0.0635
2020-07-29,-0.0525,-0.0166,-0.0691
2020-07-28,-0.0483,-0.0157,-0.064
2020-07-27,-0.0444,-0.0162,-0.0606
2020-07-24,-0.0403,-0.0131,-0.0534
2020-07-23,-0.0371,-0.0125,-0.0496
2020-07-22,-0.0339,-0.009000000000000001,-0.0429
2020-07-21,-0.0317,-0.0021,-0.0338
2020-07-20,-0.0312,0.0045,-0.0267
2020-07-17,-0.0323,0.0069,-0.0254
2020-07-16,-0.034,0.0065,-0.0275
2020-07-15,-0.0356,0.0069,-0.0288
2020-07-14,-0.0374,0.0135,-0.0238
2020-07-13,-0.0407,0.0124,-0.0284
2020-07-10,-0.0438,0.0111,-0.0327
2020-07-09,-0.0466,0.0098,-0.0368
2020-07-08,-0.049,0.0075,-0.0415
2020-07-07,-0.0509,0.0132,-0.0377
2020-07-06,-0.0542,0.0117,-0.0426
2020-07-03,-0.0571,0.0162,-0.0409
2020-07-02,-0.0612,0.0208,-0.0403
2020-06-30,-0.0664,0.0254,-0.040999999999999995
2020-06-29,-0.0727,0.0325,-0.0402
2020-06-26,-0.0808,0.031,-0.0499
2020-06-25,-0.0886,0.0282,-0.0604
2020-06-24,-0.0956,0.0246,-0.071
2020-06-23,-0.1018,0.0204,-0.0814
2020-06-22,-0.1069,0.0215,-0.0853
2020-06-19,-0.1122,0.0241,-0.0881
2020-06-18,-0.1183,0.0207,-0.0975
2020-06-17,-0.1235,0.0153,-0.1081
2020-06-16,-0.1273,0.0103,-0.11699999999999999
2020-06-15,-0.1299,0.0042,-0.1256
2020-06-12,-0.1309,-0.0039,-0.1348
2020-06-11,-0.1299,-0.0177,-0.1476
2020-06-10,-0.1255,-0.0394,-0.1649
2020-06-09,-0.1157,-0.0454,-0.1611
2020-06-08,-0.1043,-0.0506,-0.1549
2020-06-05,-0.0917,-0.049,-0.1407
2020-06-04,-0.0794,-0.0503,-0.1297
2020-06-03,-0.0668,-0.052000000000000005,-0.1188
2020-06-02,-0.0538,-0.0484,-0.1023
2020-06-01,-0.0417,-0.0409,-0.0826
2020-05-29,-0.0315,-0.03,-0.0615
2020-05-28,-0.024,-0.03,-0.054000000000000006
2020-05-27,-0.0165,-0.0281,-0.0446
2020-05-26,-0.0095,-0.0205,-0.03
2020-05-25,-0.0043,-0.0106,-0.015
2020-05-22,-0.0017,-0.0132,-0.0149
2020-05-21,0.0017,-0.0162,-0.0146
2020-05-20,0.0057,-0.0156,-0.0099
2020-05-19,0.0096,-0.0084,0.0013
2020-05-15,0.0117,0.0008,0.0125
2020-05-14,0.0115,-0.0032,0.0083
2020-05-13,0.0123,-0.0034,0.0089
2020-05-12,0.0132,-0.0097,0.0035
2020-05-11,0.0156,-0.013999999999999999,0.0016
2020-05-08,0.0191,-0.0158,0.0033
2020-05-07,0.023,-0.0096,0.0135
2020-05-06,0.0254,-0.0063,0.0192
2020-05-05,0.027000000000000003,-0.0141,0.0129
2020-05-04,0.0305,-0.0176,0.0129
2020-05-01,0.0349,-0.0253,0.0096
2020-04-30,0.0412,-0.0349,0.0063
2020-04-29,0.05,-0.0327,0.0173
2020-04-28,0.0581,-0.023,0.0352
2020-04-27,0.0639,-0.0182,0.0457
2020-04-24,0.0684,-0.0145,0.0539
2020-04-23,0.0721,-0.0146,0.0575
2020-04-22,0.0757,-0.0114,0.0643
2020-04-21,0.0786,-0.0182,0.0603
2020-04-20,0.0831,-0.0282,0.0549
2020-04-17,0.0902,-0.0379,0.0522
2020-04-16,0.0997,-0.0414,0.0583
2020-04-15,0.11,-0.053,0.057
2020-04-14,0.1233,-0.0677,0.0556
2020-04-13,0.1402,-0.0669,0.0733
2020-04-09,0.1569,-0.059000000000000004,0.0979
2020-04-08,0.1717,-0.055999999999999994,0.1156
2020-04-07,0.1857,-0.0542,0.1315
2020-04-06,0.1992,-0.0442,0.155
2020-04-03,0.2103,-0.0398,0.1704
2020-04-02,0.2202,-0.0366,0.1836
2020-04-01,0.2294,-0.0357,0.1937
2020-03-31,0.2383,-0.0376,0.2007
2020-03-30,0.2477,-0.0267,0.221
2020-03-27,0.2543,-0.0178,0.2365
2020-03-26,0.2588,0.0104,0.2692
2020-03-25,0.2562,0.0458,0.3019
2020-03-24,0.2447,0.0783,0.32299999999999995
2020-03-23,0.2252,0.09,0.3152
2020-03-20,0.2027,0.0923,0.295
2020-03-19,0.1796,0.0996,0.2792
2020-03-18,0.1547,0.0896,0.2443
2020-03-17,0.1323,0.07200000000000001,0.2043
2020-03-16,0.1143,0.0558,0.1701
2020-03-13,0.1003,0.0497,0.15
2020-03-12,0.0879,0.0501,0.138
2020-03-11,0.0754,0.0411,0.1165
2020-03-10,0.0651,0.0356,0.1007
2020-03-09,0.0562,0.0227,0.079
2020-03-06,0.0505,0.0082,0.0588
