date,MACD,MACD_Hist,MACD_Signal
2021-02-11,0.4134,0.1159,0.2974
2021-02-10,0.3964,0.1569,0.2395
2021-02-09,0.3679,0.2069,0.161
2021-02-08,0.2408,0.1832,0.0576
2021-02-05,0.0708,0.1048,-0.034
2021-02-04,-0.0389,0.0475,-0.0864
2021-02-03,-0.1385,-0.0284,-0.1101
2021-02-02,-0.1823,-0.0864,-0.0959
2021-02-01,-0.2627,-0.2099,-0.0528
2021-01-29,0.5551,-0.3378,0.8929
2021-01-28,0.6958,-0.2816,0.9774
2021-01-27,0.7919,-0.2559,1.0478
2021-01-26,0.9723,-0.1394,1.1117
2021-01-25,1.0388,-0.1078,1.1466
2021-01-22,1.1014,-0.0722,1.1735
2021-01-21,1.2029,0.0113,1.1916
2021-01-20,1.2244,0.0356,1.1888
2021-01-19,1.1882,0.0083,1.1799
2021-01-15,1.1522,-0.0256,1.1778
2021-01-14,1.1322,-0.052000000000000005,1.1842
2021-01-13,1.0669,-0.1303,1.1972
2021-01-12,1.0738,-0.1559,1.2297
2021-01-11,1.0854,-0.1833,1.2687
2021-01-08,1.172,-0.1425,1.3145
2021-01-07,1.241,-0.1091,1.3502
2021-01-06,1.2174,-0.16,1.3775
2021-01-05,1.2092,-0.2082,1.4175
2021-01-04,1.2281,-0.2414,1.4695
2020-12-31,1.3004,-0.2294,1.5299
2020-12-30,1.3364,-0.2508,1.5872
2020-12-29,1.3759,-0.2741,1.65
2020-12-28,1.4344,-0.284,1.7185
2020-12-24,1.4974,-0.2921,1.7895
2020-12-23,1.5609,-0.3016,1.8625
2020-12-22,1.6414,-0.2965,1.9379
2020-12-21,1.7825,-0.2295,2.012
2020-12-18,1.9197,-0.1497,2.0694
2020-12-17,2.0327,-0.0741,2.1068
2020-12-16,2.1092,-0.0162,2.1254
2020-12-15,2.1871,0.0577,2.1294
2020-12-14,2.2287,0.1137,2.115
2020-12-11,2.2775,0.1909,2.0866
2020-12-10,2.2675,0.2286,2.0388
2020-12-09,2.2337,0.2521,1.9817
2020-12-08,2.1903,0.2717,1.9187
2020-12-07,2.1171,0.2664,1.8507
2020-12-04,2.0632,0.2791,1.7841
2020-12-03,1.9323,0.218,1.7144
2020-12-02,1.8536,0.1938,1.6599
2020-12-01,1.7735,0.1621,1.6114
2020-11-30,1.7419,0.1709,1.5709
2020-11-27,1.8259,0.2977,1.5282
2020-11-25,1.7709,0.3171,1.4538
2020-11-24,1.7131,0.3386,1.3745
2020-11-23,1.6245,0.3347,1.2898
2020-11-20,1.5672,0.361,1.2062
2020-11-19,1.5043,0.3884,1.1159
2020-11-18,1.4254,0.4066,1.0188
2020-11-17,1.3259999999999998,0.4088,0.9172
2020-11-16,1.2501,0.4352,0.815
2020-11-13,1.1301,0.4239,0.7062
2020-11-12,1.0751,0.4749,0.6002
2020-11-11,0.9811,0.4997,0.4815
2020-11-10,0.7746,0.418,0.3566
2020-11-09,0.5068,0.2547,0.2521
2020-11-06,0.2631,0.0747,0.1884
2020-11-05,0.2134,0.0437,0.1697
2020-11-04,0.1379,-0.0209,0.1588
2020-11-03,0.0857,-0.0783,0.16399999999999998
2020-11-02,0.0309,-0.1526,0.1836
2020-10-30,0.038,-0.1838,0.2217
2020-10-29,0.0946,-0.1731,0.2677
2020-10-28,0.1735,-0.1375,0.311
2020-10-27,0.3421,-0.0033,0.3453
2020-10-26,0.3985,0.0523,0.3461
2020-10-23,0.4024,0.0694,0.3331
2020-10-22,0.3413,0.0256,0.3157
2020-10-21,0.3176,0.0083,0.3093
2020-10-20,0.343,0.0358,0.3073
2020-10-19,0.3715,0.0732,0.2983
2020-10-16,0.4004,0.1204,0.28
2020-10-15,0.4054,0.1555,0.2499
2020-10-14,0.4199,0.2089,0.211
2020-10-13,0.4303,0.2715,0.1588
2020-10-12,0.4122,0.3213,0.0909
2020-10-09,0.3078,0.2971,0.0106
2020-10-08,0.2212,0.2849,-0.0637
2020-10-07,0.1065,0.2414,-0.1349
2020-10-06,-0.0103,0.1849,-0.1952
2020-10-05,-0.0909,0.1506,-0.2415
2020-10-02,-0.1944,0.0846,-0.2791
2020-10-01,-0.2609,0.0393,-0.3003
2020-09-30,-0.3093,0.0008,-0.3101
2020-09-29,-0.3448,-0.0346,-0.3103
2020-09-28,-0.3733,-0.0717,-0.3016
2020-09-25,-0.4477,-0.16399999999999998,-0.2837
2020-09-24,-0.4234,-0.1807,-0.2427
2020-09-23,-0.3784,-0.1808,-0.1976
2020-09-22,-0.3164,-0.16399999999999998,-0.1523
2020-09-21,-0.2544,-0.1431,-0.1113
2020-09-18,-0.1854,-0.1098,-0.0756
2020-09-17,-0.154,-0.1059,-0.0481
2020-09-16,-0.1492,-0.1276,-0.0216
2020-09-15,-0.1202,-0.1305,0.0103
2020-09-14,-0.1171,-0.1599,0.0429
2020-09-11,-0.0945,-0.1774,0.0829
2020-09-10,-0.0693,-0.1965,0.1272
2020-09-09,-0.0182,-0.1946,0.1763
2020-09-08,0.0185,-0.2065,0.225
2020-09-04,0.1323,-0.1443,0.2766
2020-09-03,0.1797,-0.133,0.3127
2020-09-02,0.2604,-0.0855,0.3459
2020-09-01,0.2933,-0.07400000000000001,0.3673
2020-08-31,0.3607,-0.0251,0.3858
2020-08-28,0.3733,-0.0188,0.3921
2020-08-27,0.3681,-0.0286,0.3968
2020-08-26,0.3097,-0.0943,0.4039
2020-08-25,0.3027,-0.1248,0.4275
2020-08-24,0.3409,-0.1178,0.4587
2020-08-21,0.3846,-0.1035,0.4881
2020-08-20,0.4813,-0.0327,0.514
2020-08-19,0.5592,0.037000000000000005,0.5222
2020-08-18,0.6198,0.1069,0.5129
2020-08-17,0.6437,0.1575,0.4862
2020-08-14,0.6598,0.213,0.4468
2020-08-13,0.6521,0.2585,0.3936
2020-08-12,0.5832,0.2543,0.3289
2020-08-11,0.4611,0.1958,0.2654
2020-08-10,0.353,0.1365,0.2164
2020-08-07,0.2494,0.0671,0.1823
2020-08-06,0.1966,0.031,0.1655
2020-08-05,0.1511,-0.0067,0.1578
2020-08-04,0.1066,-0.0529,0.1595
2020-08-03,0.1085,-0.0641,0.1727
2020-07-31,0.1392,-0.0495,0.1887
2020-07-30,0.1812,-0.0199,0.2011
2020-07-29,0.1995,-0.0066,0.2061
