date,MACD_Hist,MACD,MACD_Signal
2021-01-29,-0.5922,0.4703,1.0625
2021-01-28,-0.3762,0.8344,1.2106
2021-01-27,-0.1155,1.1892,1.3046
2021-01-26,0.7789,2.1124,1.3335
2021-01-25,0.8599,1.9986,1.1388
2021-01-22,0.5268,1.4506,0.9238
2021-01-21,0.3167,1.1088,0.7921
2021-01-20,-0.1634,0.5495,0.7129
2021-01-19,-0.7287,0.0251,0.7538
2021-01-15,-1.0927,-0.1568,0.9359
2021-01-14,-0.9483,0.2609,1.2091
2021-01-13,-0.7141,0.7321,1.4462
2021-01-12,-0.4015,1.2232,1.6247
2021-01-11,-0.1251,1.6,1.7251
2021-01-08,-0.2342,1.5221,1.7564
2021-01-07,-0.6546,1.1603,1.8149
2021-01-06,-0.8795,1.0991,1.9786
2021-01-05,-0.5572,1.6413,2.1984
2021-01-04,-0.2248,2.113,2.3377
2020-12-31,0.2038,2.5977,2.3939
2020-12-30,0.1321,2.4751,2.343
2020-12-29,0.3453,2.6553,2.3099
2020-12-28,0.5405,2.7641,2.2236
2020-12-24,0.8782,2.9667,2.0885
2020-12-23,1.1105,2.9795,1.8689
2020-12-22,1.2206,2.8119,1.5913
2020-12-21,1.3668,2.6529,1.2861
2020-12-18,1.5025,2.447,0.9444
2020-12-17,1.3588,1.9276,0.5688
2020-12-16,0.9872,1.2163,0.2291
2020-12-15,0.7982,0.7805,-0.0177
2020-12-14,0.7661,0.5489,-0.2173
2020-12-11,0.7233,0.3145,-0.4088
2020-12-10,1.0035,0.4139,-0.5896
2020-12-09,1.3886,0.5481,-0.8405
2020-12-08,1.8644,0.6767,-1.1876
2020-12-07,1.9299,0.2762,-1.6537
2020-12-04,2.1792,0.043,-2.1362
2020-12-03,2.2974,-0.3836,-2.681
2020-12-02,2.4804,-0.7749,-3.2553
2020-12-01,2.6297,-1.2457,-3.8755
2020-11-30,2.3378,-2.1951,-4.5329
2020-11-27,2.002,-3.1153,-5.1173
2020-11-25,1.4792,-4.1386,-5.6178
2020-11-24,1.4798,-4.5078,-5.9876
2020-11-23,1.607,-4.7506,-6.3576
2020-11-20,1.6284,-5.1309,-6.7593
2020-11-19,1.8956,-5.2708,-7.1664
2020-11-18,2.5975,-5.0429,-7.6403
2020-11-17,3.1652,-5.1245,-8.2897
2020-11-16,3.2538,-5.8272,-9.081
2020-11-13,3.1217,-6.7727,-9.8944
2020-11-12,2.6665,-8.0083,-10.6749
2020-11-11,2.6067,-8.7348,-11.3415
2020-11-10,2.6201,-9.3731,-11.9932
2020-11-09,2.7362,-9.9119,-12.6482
2020-11-06,2.1131,-11.2192,-13.3322
2020-11-05,1.3977,-12.4628,-13.8605
2020-11-04,0.4225,-13.7875,-14.2099
2020-11-03,-0.5151,-14.8306,-14.3155
2020-11-02,-1.3574,-15.5442,-14.1868
2020-10-30,-2.0027,-15.8501,-13.8474
2020-10-29,-2.759,-16.1057,-13.3467
2020-10-28,-3.4033,-16.0603,-12.657
2020-10-27,-4.0979,-15.9041,-11.8062
2020-10-26,-5.0837,-15.8654,-10.7817
2020-10-23,-5.5612,-15.072,-9.5108
2020-10-22,-6.1708,-14.2913,-8.1205
2020-10-21,-6.3563,-12.9341,-6.5778
2020-10-20,-6.1575,-11.1461,-4.9887
2020-10-19,-5.5744,-9.0237,-3.4493
2020-10-16,-4.7355,-6.7912,-2.0557
2020-10-15,-2.7237,-3.5956,-0.8719
2020-10-14,1.0115,0.8206,-0.1909
2020-10-13,1.1689,0.7251,-0.4438
2020-10-12,0.8574,0.1214,-0.736
2020-10-09,0.451,-0.4993,-0.9504
2020-10-08,0.2523,-0.8109,-1.0631
2020-10-07,0.0741,-1.0521,-1.1262
2020-10-06,0.0759,-1.0688,-1.1447
2020-10-05,0.582,-0.5818,-1.1637
2020-10-02,0.543,-0.7662,-1.3092
2020-10-01,1.2874,-0.1576,-1.445
2020-09-30,1.0942,-0.6726,-1.7668
2020-09-29,0.8617,-1.1786,-2.0404
2020-09-28,0.6327,-1.6231,-2.2558
2020-09-25,0.5099,-1.904,-2.414
2020-09-24,0.2607,-2.2808,-2.5415
2020-09-23,0.3924,-2.2143,-2.6066
2020-09-22,0.5373,-2.1674,-2.7047
2020-09-21,0.3801,-2.459,-2.839
2020-09-18,0.5032,-2.4308,-2.934
2020-09-17,0.5588,-2.501,-3.0599
2020-09-16,0.0273,-3.1723,-3.1996
2020-09-15,-0.3785,-3.5849,-3.2064
2020-09-14,-0.8762,-3.988,-3.1118
2020-09-11,-1.3431,-4.2358,-2.8927
2020-09-10,-1.2372,-3.7941,-2.5569
2020-09-09,-0.6923,-2.9399,-2.2476
2020-09-08,-0.4848,-2.5593,-2.0745
2020-09-04,0.3681,-1.5852,-1.9534
2020-09-03,0.9231,-1.1223,-2.0454
2020-09-02,1.6674,-0.6087,-2.2762
2020-09-01,1.2753,-1.4177,-2.693
2020-08-31,1.2339,-1.778,-3.0118
2020-08-28,0.7388,-2.5815,-3.3203
2020-08-27,0.868,-2.637,-3.505
2020-08-26,0.6066,-3.1154,-3.722
2020-08-25,0.5035,-3.3701,-3.8737
2020-08-24,0.2453,-3.7542,-3.9995
2020-08-21,0.372,-3.6888,-4.0609
2020-08-20,0.2101,-3.9437,-4.1539
2020-08-19,-0.0206,-4.227,-4.2064
2020-08-18,-0.1874,-4.3886,-4.2013
2020-08-17,-0.5029,-4.6573,-4.1544
2020-08-14,-1.1615,-5.1901,-4.0287
2020-08-13,-1.3895,-5.1278,-3.7383
2020-08-12,-1.5684,-4.9594,-3.3909
2020-08-11,-2.0501,-5.049,-2.9988
2020-08-10,-1.6883,-4.1746,-2.4863
2020-08-07,-1.6331,-3.6973,-2.0642
2020-08-06,-1.8121,-3.4681,-1.656
2020-08-05,-1.9578,-3.1607,-1.2029
2020-08-04,-1.9978,-2.7113,-0.7135
2020-08-03,-2.1366,-2.3506,-0.2141
2020-07-31,-2.5641,-2.2441,0.3201
2020-07-30,-2.2709,-1.3097,0.9611
2020-07-29,-2.3804,-0.8516,1.5288
2020-07-28,-2.3092,-0.1853,2.1239
2020-07-27,-2.0129,0.6883,2.7012
2020-07-24,-1.9905,1.214,3.2045
2020-07-23,-1.2525,2.4496,3.7021
2020-07-22,-0.6319,3.3833,4.0152
2020-07-21,-0.3367,3.8365,4.1732
2020-07-20,0.0844,4.3418,4.2574
2020-07-17,-0.504,3.7323,4.2363
2020-07-16,-0.5896,3.7727,4.3623
2020-07-15,-0.3361,4.1735,4.5097
2020-07-14,-0.4325,4.1612,4.5937
2020-07-13,-0.4865,4.2153,4.7018
2020-07-10,0.317,5.1404,4.8235
2020-07-09,0.5217,5.2659,4.7442
2020-07-08,0.639,5.2528,4.6138
2020-07-07,0.6526,5.1067,4.454
2020-07-06,0.2353,4.5262,4.2909
2020-07-02,0.2765,4.5085,4.232
2020-07-01,0.2788,4.4418,4.1629
2020-06-30,0.6895,4.7827,4.0932
2020-06-29,0.8172,4.738,3.9209
2020-06-26,1.4178,5.1344,3.7166
2020-06-25,2.1057,5.4678,3.3621
2020-06-24,2.0609,4.8965,2.8357
2020-06-23,2.1799,4.5004,2.3205
2020-06-22,1.6833,3.4588,1.7755
2020-06-19,0.9892,2.3439,1.3547
2020-06-18,-0.2278,0.8795,1.1073
2020-06-17,-0.7329,0.4314,1.1643
2020-06-16,-1.5861,-0.2386,1.3475
2020-06-15,-2.1908,-0.4468,1.7441
2020-06-12,-2.3868,-0.095,2.2918
2020-06-11,-2.6137,0.2748,2.8885
2020-06-10,-2.3235,1.2184,3.5419
2020-06-09,-2.7817,1.3411,4.1228
2020-06-08,-2.9848,1.8334,4.8182
2020-06-05,-2.5346,3.0298,5.5644
2020-06-04,-1.7545,4.4435,6.1981
2020-06-03,-1.1793,5.4574,6.6367
2020-06-02,-0.6861,6.2454,6.9315
2020-06-01,-0.6819,6.4211,7.103
2020-05-29,-0.9628,6.3107,7.2735
2020-05-28,-1.5706,5.9437,7.5142
2020-05-27,-1.4409,6.4659,7.9069
2020-05-26,-1.3437,6.9234,8.2671
2020-05-22,0.0264,8.6294,8.603
2020-05-21,0.2055,8.8019,8.5964
2020-05-20,0.3825,8.9276,8.5451
2020-05-19,0.5097,8.9591,8.4494
2020-05-18,0.7854,9.1074,8.322
2020-05-15,0.8501,8.9758,8.1256
2020-05-14,0.2998,8.2129,7.9131
2020-05-13,0.4719,8.31,7.8382
2020-05-12,0.5899,8.3101,7.7202
2020-05-11,0.6736,8.2463,7.5727
2020-05-08,-0.2564,7.1479,7.4043
2020-05-07,-0.4367,7.0318,7.4684
2020-05-06,-0.6314,6.9462,7.5776
2020-05-05,-1.0045,6.7309,7.7354
2020-05-04,-1.8595,6.1271,7.9866
2020-05-01,-2.4063,6.0451,8.4514
2020-04-30,-2.2036,6.8494,9.053
2020-04-29,-1.4508,8.1531,9.6039
2020-04-28,-0.2529,9.7137,9.9666
2020-04-27,0.9327,10.9625,10.0298
2020-04-24,1.4244,11.2211,9.7967
2020-04-23,1.8099,11.2504,9.4406
2020-04-22,2.3347,11.3228,8.9881
2020-04-21,2.6974,11.1018,8.4044
2020-04-20,3.5971,11.3272,7.7301
2020-04-17,3.5543,10.3851,6.8308
2020-04-16,3.3745,9.3167,5.9422
