date,MACD_Hist,MACD,MACD_Signal
2021-01-15,0.0231,-0.0243,-0.0474
2021-01-14,-0.0838,-0.1369,-0.0531
2021-01-13,-0.1763,-0.2084,-0.0322
2021-01-12,-0.334,-0.3221,0.0119
2021-01-11,-0.281,-0.1856,0.0954
2021-01-08,-0.1834,-0.0178,0.1656
2021-01-07,-0.1676,0.0439,0.2115
2021-01-06,-0.1945,0.0589,0.2534
2021-01-05,-0.3552,-0.0532,0.302
2021-01-04,-0.3196,0.0713,0.3909
2020-12-31,-0.2049,0.2658,0.4707
2020-12-30,-0.3192,0.2027,0.522
2020-12-29,-0.399,0.2028,0.6018
2020-12-28,-0.4385,0.263,0.7015
2020-12-24,-0.4537,0.3574,0.8112
2020-12-23,-0.5079,0.4167,0.9246
2020-12-22,-0.4471,0.6045,1.0516
2020-12-21,-0.3596,0.8038,1.1633
2020-12-18,-0.2048,1.0485,1.2532
2020-12-17,-0.0984,1.2061,1.3044
2020-12-16,-0.1359,1.1932,1.329
2020-12-15,-0.2586,1.1044,1.363
2020-12-14,-0.3896,1.0381,1.4276
2020-12-11,-0.3189,1.2061,1.525
2020-12-10,-0.3045,1.3003,1.6048
2020-12-09,-0.257,1.4239,1.6809
2020-12-08,-0.2849,1.4602,1.7451
2020-12-07,-0.3239,1.4924,1.8163
2020-12-04,-0.4638,1.4335,1.8973
2020-12-03,-0.5212,1.4921,2.0133
2020-12-02,-0.4955,1.6481,2.1436
2020-12-01,-0.372,1.8955,2.2674
2020-11-30,-0.2796,2.0808,2.3604
2020-11-27,-0.0913,2.3391,2.4303
2020-11-25,0.0227,2.4758,2.4532
2020-11-24,0.0936,2.5411,2.4475
2020-11-23,0.1419,2.566,2.4241
2020-11-20,0.354,2.7427,2.3887
2020-11-19,0.5437,2.8439,2.3001
2020-11-18,0.6972,2.8614,2.1642
2020-11-17,0.9917,2.9816,1.9899
2020-11-16,1.1338,2.8758,1.742
2020-11-13,1.1926,2.6511,1.4585
2020-11-12,1.2519,2.4123,1.1604
2020-11-11,1.4277,2.275,0.8474
2020-11-10,1.3787,1.8692,0.4905
2020-11-09,0.942,1.0878,0.1458
2020-11-06,0.2845,0.1948,-0.0897
2020-11-05,0.4005,0.2397,-0.1608
2020-11-04,0.4182,0.1572,-0.2609
2020-11-03,0.4011,0.0356,-0.3655
2020-11-02,0.1419,-0.3239,-0.4658
2020-10-30,-0.0478,-0.5491,-0.5012
2020-10-29,-0.0395,-0.5288,-0.4893
2020-10-28,-0.1026,-0.5821,-0.4794
2020-10-27,0.0513,-0.4024,-0.4537
2020-10-26,0.1207,-0.3458,-0.4666
2020-10-23,0.0597,-0.4371,-0.4968
2020-10-22,-0.092,-0.6037,-0.5117
2020-10-21,-0.2171,-0.7057,-0.4887
2020-10-20,-0.2359,-0.6703,-0.4344
2020-10-19,-0.2782,-0.6536,-0.3754
2020-10-16,-0.1646,-0.4705,-0.3059
2020-10-15,-0.1367,-0.4014,-0.2648
2020-10-14,-0.1545,-0.3851,-0.2306
2020-10-13,-0.0477,-0.2397,-0.192
2020-10-12,0.0902,-0.0899,-0.18
2020-10-09,0.1428,-0.0598,-0.2026
2020-10-08,0.1733,-0.0649,-0.2383
2020-10-07,0.1192,-0.1624,-0.2816
2020-10-06,0.14,-0.1714,-0.3114
2020-10-05,0.1095,-0.2369,-0.3464
2020-10-02,-0.025,-0.3988,-0.3738
2020-10-01,-0.2795,-0.6471,-0.3676
2020-09-30,-0.5034,-0.8011,-0.2977
2020-09-29,-0.6801,-0.852,-0.1719
2020-09-28,-0.8431,-0.8449,-0.0018
2020-09-25,-1.0215,-0.8126,0.2089
2020-09-24,-1.1097,-0.6454,0.4643
2020-09-23,-1.0242,-0.2824,0.7417
2020-09-22,-0.8219,0.1759,0.9978
2020-09-21,-0.7224,0.4809,1.2033
2020-09-18,-0.4683,0.9156,1.3839
2020-09-17,-0.2718,1.2291,1.5009
2020-09-16,-0.0917,1.4772,1.5689
2020-09-15,-0.0303,1.5615,1.5918
2020-09-14,-0.0378,1.5616,1.5994
2020-09-11,-0.0103,1.5986,1.6088
2020-09-10,0.1372,1.7487,1.6114
2020-09-09,0.2378,1.8149,1.5771
2020-09-08,0.2514,1.7691,1.5177
2020-09-04,0.3149,1.7697,1.4548
2020-09-03,0.2606,1.6367,1.3761
2020-09-02,0.1998,1.5107,1.3109
2020-09-01,0.1114,1.3724,1.261
2020-08-31,0.1325,1.3656,1.2331
2020-08-28,0.1986,1.3986,1.2
2020-08-27,0.0753,1.2256,1.1504
2020-08-26,0.0098,1.1414,1.1315
2020-08-25,0.097,1.2261,1.1291
2020-08-24,0.036,1.1409,1.1048
2020-08-21,-0.0632,1.0326,1.0958
2020-08-20,-0.102,1.0096,1.1116
2020-08-19,-0.0657,1.0714,1.1371
2020-08-18,0.0953,1.2488,1.1535
2020-08-17,0.2275,1.3572,1.1297
2020-08-14,0.298,1.3708,1.0728
2020-08-13,0.3539,1.3523,0.9984
2020-08-12,0.475,1.3849,0.9099
2020-08-11,0.5233,1.3145,0.7911
2020-08-10,0.5731,1.2334,0.6603
2020-08-07,0.5142,1.0312,0.517
2020-08-06,0.3956,0.784,0.3885
2020-08-05,0.2444,0.534,0.2896
2020-08-04,0.304,0.5325,0.2285
2020-08-03,0.3564,0.5088,0.1525
2020-07-31,0.4498,0.5132,0.0634
2020-07-30,0.4915,0.4424,-0.0491
2020-07-29,0.4217,0.2498,-0.172
2020-07-28,0.2607,-0.0167,-0.2774
2020-07-27,0.1408,-0.2018,-0.3426
2020-07-24,0.1552,-0.2226,-0.3778
2020-07-23,0.1298,-0.2868,-0.4166
2020-07-22,0.0326,-0.4165,-0.449
2020-07-21,-0.1577,-0.6148,-0.4572
2020-07-20,-0.1569,-0.5746,-0.4178
2020-07-17,-0.1185,-0.497,-0.3785
2020-07-16,-0.2105,-0.5594,-0.3489
2020-07-15,-0.2238,-0.5201,-0.2963
2020-07-14,-0.3378,-0.5781,-0.2403
2020-07-13,-0.3781,-0.534,-0.1559
