date,MACD_Hist,MACD_Signal,MACD
2021-01-29,0.0533,0.5912,0.6445
2021-01-28,0.1012,0.5778,0.679
2021-01-27,0.1312,0.5525,0.6837
2021-01-26,0.0715,0.5197,0.5912
2021-01-25,0.0675,0.5019,0.5694
2021-01-22,0.0676,0.485,0.5526
2021-01-21,0.1039,0.4681,0.572
2021-01-20,0.1444,0.4421,0.5865
2021-01-19,0.1618,0.406,0.5678
2021-01-15,0.1763,0.3656,0.5419
2021-01-14,0.1713,0.3215,0.4928
2021-01-13,0.1769,0.2786,0.4555
2021-01-12,0.1974,0.2344,0.4319
2021-01-11,0.1869,0.1851,0.372
2021-01-08,0.164,0.1383,0.3023
2021-01-07,0.1209,0.0973,0.2182
2021-01-06,0.0965,0.0671,0.1636
2021-01-05,0.0548,0.043,0.0978
2021-01-04,0.0511,0.0293,0.0805
2020-12-31,0.056,0.0165,0.0725
2020-12-30,0.0842,0.0025,0.0867
2020-12-29,0.1129,-0.0185,0.0944
2020-12-28,0.1292,-0.0467,0.0825
2020-12-24,0.1319,-0.079,0.0529
2020-12-23,0.1427,-0.112,0.0306
2020-12-22,0.126,-0.1477,-0.0217
2020-12-21,0.1023,-0.1792,-0.0769
2020-12-18,0.1104,-0.2048,-0.0943
2020-12-17,0.1039,-0.2324,-0.1285
2020-12-16,0.0892,-0.2584,-0.1691
2020-12-15,0.0804,-0.2807,-0.2003
2020-12-14,0.0545,-0.3008,-0.2463
2020-12-11,0.0619,-0.3144,-0.2525
2020-12-10,0.0904,-0.3299,-0.2395
2020-12-09,0.1188,-0.3525,-0.2336
2020-12-08,0.1615,-0.3822,-0.2207
2020-12-07,0.1685,-0.4225,-0.254
2020-12-04,0.1729,-0.4647,-0.2918
2020-12-03,0.1661,-0.5079,-0.3418
2020-12-02,0.1741,-0.5494,-0.3753
2020-12-01,0.1682,-0.593,-0.4248
2020-11-30,0.1706,-0.635,-0.4644
2020-11-27,0.1531,-0.6777,-0.5246
2020-11-25,0.1395,-0.716,-0.5764
2020-11-24,0.0871,-0.7508,-0.6637
2020-11-23,0.0601,-0.7726,-0.7126
2020-11-20,0.0302,-0.7876,-0.7574
2020-11-19,-0.0166,-0.7952,-0.8118
2020-11-18,-0.063,-0.791,-0.8541
2020-11-17,-0.0969,-0.7753,-0.8722
2020-11-16,-0.1255,-0.7511,-0.8766
2020-11-13,-0.1528,-0.7197,-0.8725
2020-11-12,-0.1813,-0.6815,-0.8627
2020-11-11,-0.2056,-0.6362,-0.8418
2020-11-10,-0.22,-0.5847,-0.8048
2020-11-09,-0.1907,-0.5297,-0.7205
2020-11-06,-0.1523,-0.4821,-0.6344
2020-11-05,-0.0688,-0.444,-0.5128
2020-11-04,-0.1606,-0.4268,-0.5873
2020-11-03,-0.1906,-0.3866,-0.5772
2020-11-02,-0.2241,-0.339,-0.5631
2020-10-30,-0.2106,-0.2829,-0.4935
2020-10-29,-0.1739,-0.2303,-0.4042
2020-10-28,-0.1565,-0.1868,-0.3433
2020-10-27,-0.1344,-0.1477,-0.2821
2020-10-26,-0.1254,-0.1141,-0.2395
2020-10-23,-0.105,-0.0828,-0.1877
2020-10-22,-0.0777,-0.0565,-0.1342
2020-10-21,-0.0493,-0.0371,-0.0864
2020-10-20,-0.0253,-0.0248,-0.05
2020-10-19,-0.0063,-0.0185,-0.0248
2020-10-16,0.0216,-0.0169,0.0047
2020-10-15,0.0554,-0.0223,0.0331
2020-10-14,0.0807,-0.0361,0.0445
2020-10-13,0.1188,-0.0563,0.0625
2020-10-12,0.1379,-0.086,0.0519
2020-10-09,0.1683,-0.1205,0.0478
