date,MACD,MACD_Hist,MACD_Signal
2021-01-29,0.0444,-0.053,0.0974
2021-01-28,0.0755,-0.0352,0.1107
2021-01-27,0.0938,-0.0257,0.1195
2021-01-26,0.1259,-0.0,0.1259
2021-01-25,0.1325,0.0065,0.1259
2021-01-22,0.1298,0.0055,0.1243
2021-01-21,0.1326,0.0097,0.1229
2021-01-20,0.1302,0.0097,0.1205
2021-01-19,0.1028,-0.0152,0.1181
2021-01-18,0.0868,-0.0351,0.1219
2021-01-15,0.0864,-0.0442,0.1306
2021-01-14,0.101,-0.0407,0.1417
2021-01-13,0.1008,-0.051,0.1519
2021-01-12,0.1093,-0.0553,0.1646
2021-01-11,0.1359,-0.0426,0.1784
2021-01-08,0.1637,-0.0254,0.1891
2021-01-07,0.1887,-0.0067,0.1954
2021-01-06,0.2107,0.0136,0.1971
2021-01-05,0.246,0.0523,0.1937
2021-01-04,0.2548,0.0742,0.1806
2020-12-31,0.2705,0.1085,0.1621
2020-12-30,0.2663,0.1314,0.1349
2020-12-29,0.2478,0.1457,0.1021
2020-12-24,0.2227,0.1571,0.0657
2020-12-23,0.1813,0.1549,0.0264
2020-12-22,0.1238,0.1361,-0.0123
2020-12-21,0.0567,0.103,-0.0463
2020-12-18,-0.0013,0.0708,-0.0721
2020-12-17,-0.0559,0.034,-0.0898
2020-12-16,-0.0789,0.0194,-0.0983
2020-12-15,-0.095,0.0082,-0.1031
2020-12-14,-0.0937,0.0115,-0.1052
2020-12-11,-0.0948,0.0132,-0.1081
2020-12-10,-0.0928,0.0185,-0.1114
2020-12-09,-0.094,0.0219,-0.116
2020-12-08,-0.0983,0.0232,-0.1215
2020-12-07,-0.1359,-0.0086,-0.1273
2020-12-04,-0.1381,-0.0129,-0.1251
2020-12-03,-0.1399,-0.018,-0.1219
2020-12-02,-0.1473,-0.0299,-0.1174
2020-12-01,-0.1465,-0.0366,-0.1099
2020-11-30,-0.1412,-0.0405,-0.1008
2020-11-27,-0.1488,-0.0582,-0.0907
2020-11-26,-0.1492,-0.0731,-0.0761
2020-11-25,-0.1424,-0.0846,-0.0578
2020-11-24,-0.1286,-0.0919,-0.0367
2020-11-23,-0.0929,-0.0792,-0.0137
2020-11-20,-0.0754,-0.0815,0.0061
2020-11-19,-0.0765,-0.103,0.0265
2020-11-18,-0.0635,-0.1157,0.0522
2020-11-17,-0.0053,-0.0864,0.0811
2020-11-16,0.0192,-0.0835,0.1027
