date,MACD_Hist,MACD,MACD_Signal
2021-02-02,-0.0436,-0.1231,-0.0795
2021-02-01,-0.1015,-0.1593,-0.0577
2021-01-29,-0.1728,0.2116,0.3844
2021-01-28,-0.1438,0.2838,0.4276
2021-01-27,-0.1253,0.3382,0.4635
2021-01-26,-0.0657,0.4292,0.4948
2021-01-25,-0.0383,0.4729,0.5113
2021-01-22,0.003,0.5239,0.5208
2021-01-21,0.0429,0.563,0.5201
2021-01-20,0.0627,0.5721,0.5094
2021-01-19,0.0706,0.5642,0.4937
2021-01-15,0.0781,0.5541,0.476
2021-01-14,0.1052,0.5617,0.4565
2021-01-13,0.0912,0.5214,0.4302
2021-01-12,0.0815,0.4889,0.4074
2021-01-11,0.0736,0.4607,0.3871
2021-01-08,0.0727,0.4414,0.3687
2021-01-07,0.0466,0.397,0.3505
2021-01-06,-0.0082,0.3306,0.3388
2021-01-05,-0.0642,0.2767,0.3409
2021-01-04,-0.08800000000000001,0.2689,0.3569
2020-12-31,-0.0851,0.2939,0.3789
2020-12-30,-0.1063,0.2939,0.4002
2020-12-29,-0.1187,0.3081,0.4268
2020-12-28,-0.1359,0.3206,0.4565
2020-12-24,-0.1535,0.337,0.4904
2020-12-23,-0.1676,0.3612,0.5288
2020-12-22,-0.1798,0.3909,0.5707
2020-12-21,-0.1641,0.4516,0.6157
2020-12-18,-0.1443,0.5123,0.6567
2020-12-17,-0.1164,0.5763,0.6928
2020-12-16,-0.1028,0.6191,0.7219
2020-12-15,-0.0819,0.6656,0.7476
2020-12-14,-0.0557,0.7123,0.768
2020-12-11,-0.0082,0.7738,0.782
2020-12-10,0.0254,0.8094,0.784
2020-12-09,0.0461,0.8238,0.7777
2020-12-08,0.064,0.8301,0.7661
2020-12-07,0.077,0.8272,0.7501
2020-12-04,0.0846,0.8154,0.7309
2020-12-03,0.0564,0.7662,0.7097
2020-12-02,0.0617,0.7573,0.6956
2020-12-01,0.0752,0.7554,0.6802
2020-11-30,0.0989,0.7603,0.6614
2020-11-27,0.1341,0.7707,0.6367
2020-11-25,0.1453,0.7484,0.6031
2020-11-24,0.1605,0.7273,0.5668
2020-11-23,0.1367,0.6634,0.5267
2020-11-20,0.1591,0.6516,0.4925
2020-11-19,0.1906,0.6433,0.4527
2020-11-18,0.2177,0.6228,0.4051
2020-11-17,0.2378,0.5885,0.3507
2020-11-16,0.243,0.5342,0.2912
2020-11-13,0.2267,0.4572,0.2305
2020-11-12,0.2648,0.4386,0.1738
2020-11-11,0.3059,0.4135,0.1076
2020-11-10,0.279,0.3102,0.0312
2020-11-09,0.1671,0.1285,-0.0386
2020-11-06,0.0576,-0.0228,-0.0804
2020-11-05,0.0401,-0.0547,-0.0948
2020-11-04,0.0091,-0.0957,-0.1048
2020-11-03,-0.0074,-0.1145,-0.1071
2020-11-02,-0.0667,-0.172,-0.1052
2020-10-30,-0.0789,-0.1674,-0.0886
2020-10-29,-0.0753,-0.1441,-0.0688
2020-10-28,-0.0683,-0.1183,-0.05
2020-10-27,-0.0206,-0.0536,-0.0329
2020-10-26,0.0074,-0.0203,-0.0278
2020-10-23,0.0188,-0.0108,-0.0296
2020-10-22,-0.0094,-0.0437,-0.0343
2020-10-21,-0.0249,-0.0569,-0.032
2020-10-20,-0.023,-0.0488,-0.0258
2020-10-19,-0.0138,-0.0338,-0.02
2020-10-16,0.0065,-0.01,-0.0166
2020-10-15,0.0175,-0.0007,-0.0182
2020-10-14,0.0408,0.0182,-0.0226
2020-10-13,0.0718,0.0391,-0.0328
2020-10-12,0.0978,0.0471,-0.0507
2020-10-09,0.0936,0.0184,-0.0752
2020-10-08,0.0861,-0.0124,-0.0986
2020-10-07,0.0695,-0.0506,-0.1201
2020-10-06,0.0409,-0.0965,-0.1375
2020-10-05,0.02,-0.1277,-0.1477
2020-10-02,-0.0158,-0.1686,-0.1527
2020-10-01,-0.0454,-0.1942,-0.1488
2020-09-30,-0.0595,-0.1969,-0.1374
2020-09-29,-0.07400000000000001,-0.1966,-0.1225
2020-09-28,-0.0882,-0.1922,-0.104
2020-09-25,-0.1281,-0.21,-0.08199999999999999
2020-09-24,-0.1395,-0.1895,-0.0499
2020-09-23,-0.1394,-0.1545,-0.0151
2020-09-22,-0.1153,-0.0955,0.0198
2020-09-21,-0.0966,-0.048,0.0486
2020-09-18,-0.0634,0.0094,0.0728
2020-09-17,-0.0634,0.0252,0.0886
2020-09-16,-0.0726,0.0319,0.1045
2020-09-15,-0.0847,0.0379,0.1226
2020-09-14,-0.0957,0.0481,0.1438
2020-09-11,-0.1143,0.0534,0.1677
2020-09-10,-0.1168,0.0795,0.1963
2020-09-09,-0.0988,0.1267,0.2255
2020-09-08,-0.1133,0.1369,0.2502
2020-09-04,-0.0904,0.188,0.2785
2020-09-03,-0.0776,0.2235,0.3011
2020-09-02,-0.052000000000000005,0.2685,0.3205
2020-09-01,-0.0526,0.2809,0.3335
2020-08-31,-0.038,0.3086,0.3466
2020-08-28,-0.0025,0.3537,0.3561
2020-08-27,0.003,0.3597,0.3567
2020-08-26,0.0042,0.3602,0.35600000000000004
2020-08-25,0.0057,0.3607,0.3549
2020-08-24,0.0105,0.364,0.3535
2020-08-21,0.0101,0.361,0.3509
2020-08-20,0.0367,0.3851,0.3483
2020-08-19,0.065,0.4041,0.3392
2020-08-18,0.0886,0.4116,0.3229
2020-08-17,0.1163,0.417,0.3008
2020-08-14,0.1413,0.413,0.2717
2020-08-13,0.1583,0.3947,0.2364
2020-08-12,0.1562,0.353,0.1968
2020-08-11,0.1279,0.2856,0.1578
2020-08-10,0.0836,0.2094,0.1258
2020-08-07,0.0478,0.1527,0.1049
2020-08-06,0.011,0.1039,0.0929
2020-08-05,-0.0442,0.046,0.0902
2020-08-04,-0.0852,0.016,0.1012
2020-08-03,-0.0815,0.041,0.1225
2020-07-31,-0.0726,0.0703,0.1429
2020-07-30,-0.0445,0.1165,0.1611
2020-07-29,-0.025,0.1471,0.1722
2020-07-28,-0.0172,0.1612,0.1784
2020-07-27,0.0001,0.1829,0.1827
2020-07-24,0.0132,0.1959,0.1827
2020-07-23,0.0303,0.2097,0.1794
2020-07-22,0.0405,0.2123,0.1718
2020-07-21,0.041,0.2027,0.1617
2020-07-20,0.0341,0.1855,0.1515
2020-07-17,0.0328,0.1757,0.14300000000000002
2020-07-16,0.023,0.1577,0.1348
2020-07-15,0.0004,0.1295,0.129
2020-07-14,-0.0285,0.1004,0.1289
2020-07-13,-0.0483,0.0877,0.136
2020-07-10,-0.07200000000000001,0.0761,0.1481
2020-07-09,-0.0832,0.083,0.1661
2020-07-08,-0.0676,0.1193,0.1869
2020-07-07,-0.0697,0.1342,0.2038
2020-07-06,-0.069,0.1522,0.2212
2020-07-02,-0.1071,0.1314,0.2385
2020-07-01,-0.1247,0.1405,0.2653
2020-06-30,-0.1254,0.171,0.2965
2020-06-29,-0.1501,0.1777,0.3278
2020-06-26,-0.15,0.2154,0.3654
2020-06-25,-0.1187,0.2841,0.4028
2020-06-24,-0.1173,0.3152,0.4325
2020-06-23,-0.0859,0.376,0.4619
2020-06-22,-0.0847,0.3986,0.4833
2020-06-19,-0.0709,0.4336,0.5045
2020-06-18,-0.0523,0.4699,0.5222
2020-06-17,-0.0219,0.5134,0.5353
2020-06-16,0.0187,0.5595,0.5408
2020-06-15,0.0503,0.5864,0.5361
2020-06-12,0.1125,0.636,0.5235
2020-06-11,0.1837,0.6791,0.4954
2020-06-10,0.2828,0.7322,0.4494
2020-06-09,0.3125,0.6912,0.3787
2020-06-08,0.3123,0.613,0.3006
2020-06-05,0.2668,0.4893,0.2225
2020-06-04,0.2181,0.3739,0.1558
2020-06-03,0.2032,0.3045,0.1013
2020-06-02,0.1658,0.2164,0.0505
2020-06-01,0.1452,0.1543,0.0091
2020-05-29,0.1386,0.1114,-0.0272
2020-05-28,0.1477,0.0858,-0.0619
2020-05-27,0.1349,0.0361,-0.0988
2020-05-26,0.0758,-0.0567,-0.1325
2020-05-22,0.0118,-0.1396,-0.1515
2020-05-21,0.025,-0.1295,-0.1544
2020-05-20,0.0223,-0.1384,-0.1607
2020-05-19,0.0156,-0.1507,-0.1663
