date,MACD_Signal,MACD,MACD_Hist
2021-02-11,0.9576,1.0222,0.0646
2021-02-10,0.9253,0.8963,-0.029
2021-02-09,0.9398,0.96,0.0202
2021-02-08,0.9297,0.769,-0.1608
2021-02-05,1.0101,0.5433,-0.4668
2021-02-04,1.2435,0.6659,-0.5775
2021-02-03,1.5322,0.6864,-0.8458
2021-02-02,1.9551,1.0895,-0.8657
2021-02-01,2.388,1.2225,-1.1655
2021-01-29,5.3069,4.9939,-0.313
2021-01-28,5.3851,5.5475,0.1624
2021-01-27,5.3445,5.9536,0.6091
2021-01-26,5.1922,6.3608,1.1685
2021-01-25,4.9001,6.4510000000000005,1.5508
2021-01-22,4.5124,6.2258,1.7135
2021-01-21,4.084,5.6739,1.5898
2021-01-20,3.6866,5.3165,1.6299
2021-01-19,3.2791,4.6302,1.3511
2021-01-15,2.9413,3.9568,1.0155
2021-01-14,2.6874,3.9897,1.3023
2021-01-13,2.3619,3.7965,1.4346
2021-01-12,2.0032,3.3471,1.3439
2021-01-11,1.6672,2.8856,1.2183
2021-01-08,1.3627,2.3971,1.0345
2021-01-07,1.104,2.0677,0.9637
2021-01-06,0.8631,1.6386,0.7754
2021-01-05,0.6693,1.3256,0.6563
2021-01-04,0.5052,1.083,0.5778
2020-12-31,0.3608,0.9317,0.5709
2020-12-30,0.218,0.6456,0.4275
2020-12-29,0.1111,0.4319,0.3207
2020-12-28,0.031,0.4034,0.3724
2020-12-24,-0.0621,0.2124,0.2745
2020-12-23,-0.1308,0.0379,0.1687
2020-12-22,-0.1729,-0.0327,0.1403
2020-12-21,-0.208,-0.11,0.098
2020-12-18,-0.2325,-0.1166,0.1159
2020-12-17,-0.2615,-0.1426,0.1189
2020-12-16,-0.2912,-0.189,0.1023
2020-12-15,-0.3168,-0.2067,0.1101
2020-12-14,-0.3443,-0.2579,0.0864
2020-12-11,-0.3659,-0.29100000000000004,0.0748
2020-12-10,-0.3846,-0.2619,0.1227
2020-12-09,-0.4153,-0.2168,0.1985
2020-12-08,-0.4649,-0.1316,0.3333
2020-12-07,-0.5482,-0.246,0.3022
2020-12-04,-0.6238,-0.4353,0.1885
2020-12-03,-0.6709,-0.5789,0.092
2020-12-02,-0.6939,-0.6163,0.0776
2020-12-01,-0.7133,-0.6653,0.048
2020-11-30,-0.7253,-0.7894,-0.0641
2020-11-27,-0.7093,-0.8661,-0.1568
2020-11-25,-0.67,-0.9819,-0.3119
2020-11-24,-0.5921,-0.9393,-0.3472
2020-11-23,-0.5053,-0.8357,-0.3304
2020-11-20,-0.4227,-0.8113,-0.3887
2020-11-19,-0.3255,-0.7461,-0.4206
2020-11-18,-0.2204,-0.6591,-0.4387
2020-11-17,-0.1107,-0.4753,-0.3647
2020-11-16,-0.0195,-0.3113,-0.2918
2020-11-13,0.0534,-0.2053,-0.2587
2020-11-12,0.1181,-0.1708,-0.2889
2020-11-11,0.1903,-0.0521,-0.2424
2020-11-10,0.2509,0.0167,-0.2342
2020-11-09,0.3095,0.1227,-0.1868
2020-11-06,0.3562,0.2306,-0.1255
2020-11-05,0.3875,0.2439,-0.1437
2020-11-04,0.4235,0.1096,-0.3138
2020-11-03,0.5019,0.0477,-0.4542
2020-11-02,0.6155,0.1135,-0.502
2020-10-30,0.741,0.3028,-0.4382
2020-10-29,0.8505,0.5074,-0.3431
2020-10-28,0.9363,0.5952,-0.3411
2020-10-27,1.0216,0.8106,-0.211
2020-10-26,1.0743,0.9882,-0.0861
2020-10-23,1.0958,1.1292,0.0334
2020-10-22,1.0875,1.1859,0.0985
2020-10-21,1.0629,1.2329,0.1701
2020-10-20,1.0203,1.3096,0.2892
2020-10-19,0.948,1.3415,0.3935
2020-10-16,0.8497,1.3241,0.4744
2020-10-15,0.7311,1.3436,0.6126
2020-10-14,0.5779,1.3022,0.7243
2020-10-13,0.3968,1.2101,0.8133
2020-10-12,0.1935,0.9924,0.7989
2020-10-09,-0.0062,0.6798,0.6859999999999999
2020-10-08,-0.1777,0.2994,0.4771
2020-10-07,-0.297,0.1231,0.4201
2020-10-06,-0.402,-0.008,0.394
2020-10-05,-0.5005,-0.1213,0.3792
2020-10-02,-0.5953,-0.2407,0.3546
2020-10-01,-0.6839,-0.2898,0.3941
2020-09-30,-0.7825,-0.4867,0.2958
2020-09-29,-0.8564,-0.6251,0.2313
2020-09-28,-0.9142,-0.8211,0.0931
2020-09-25,-0.9375,-1.0003,-0.0628
2020-09-24,-0.9218,-1.073,-0.1511
2020-09-23,-0.884,-1.1093,-0.2253
2020-09-22,-0.8277,-1.0745,-0.2468
2020-09-21,-0.7659999999999999,-1.1335,-0.3675
2020-09-18,-0.6742,-1.1292,-0.4551
2020-09-17,-0.5604,-1.0738,-0.5134
2020-09-16,-0.4320000000000001,-0.9659,-0.5339
2020-09-15,-0.2986,-0.8458,-0.5473
2020-09-14,-0.1618,-0.7831,-0.6213
2020-09-11,-0.0064,-0.7486,-0.7421
2020-09-10,0.1791,-0.5562,-0.7353
2020-09-09,0.3629,-0.3372,-0.7001
2020-09-08,0.5379999999999999,-0.1159,-0.6539
2020-09-04,0.7014,0.2405,-0.4609
2020-09-03,0.8167,0.4995,-0.3171
2020-09-02,0.8959,0.7322,-0.1637
2020-09-01,0.9369,0.7671,-0.1698
2020-08-31,0.9793,0.7444,-0.2349
2020-08-28,1.0381,0.8044,-0.2336
2020-08-27,1.0965,0.7879,-0.3086
2020-08-26,1.1736,0.9141,-0.2595
2020-08-25,1.2385,0.9744,-0.2641
2020-08-24,1.3045,1.0433,-0.2612
2020-08-21,1.3698,1.1691,-0.2007
2020-08-20,1.42,1.2779,-0.1421
2020-08-19,1.4555,1.3778,-0.0777
2020-08-18,1.4749,1.4548,-0.0201
2020-08-17,1.48,1.5431,0.0632
2020-08-14,1.4642,1.5387,0.0745
2020-08-13,1.4455,1.5789,0.1334
2020-08-12,1.4122,1.6205,0.2083
2020-08-11,1.3601,1.65,0.2898
2020-08-10,1.2877,1.6554,0.3678
2020-08-07,1.1957,1.3462,0.1504
2020-08-06,1.1581,1.2953,0.1372
2020-08-05,1.1238,1.2757,0.1519
2020-08-04,1.0858,1.2372,0.1514
2020-08-03,1.048,1.1405,0.0926
2020-07-31,1.0248,1.0576,0.0328
2020-07-30,1.0166,1.0239,0.0073
2020-07-29,1.0148,0.9935,-0.0213
2020-07-28,1.0201,0.9709,-0.0493
2020-07-27,1.0325,1.0316,-0.0008
2020-07-24,1.0327,1.0311,-0.0016
2020-07-23,1.0331,1.1019,0.0689
2020-07-22,1.0159,1.1661,0.1503
2020-07-21,0.9783,1.1578,0.1795
2020-07-20,0.9334,1.0733,0.1399
2020-07-17,0.8984,0.9488,0.0504
2020-07-16,0.8858,0.9218,0.0359
2020-07-15,0.8769,0.9054,0.0285
2020-07-14,0.8697,0.857,-0.0127
2020-07-13,0.8729,0.8439,-0.029
2020-07-10,0.8802,0.9015,0.0214
2020-07-09,0.8748,0.8906,0.0158
2020-07-08,0.8709,0.8892,0.0183
2020-07-07,0.8663,0.903,0.0367
2020-07-06,0.8571,0.9288,0.0717
2020-07-02,0.8392,0.8983,0.0591
2020-07-01,0.8244,0.8678,0.0434
2020-06-30,0.8136,0.8702,0.0566
2020-06-29,0.7994,0.7597,-0.0397
2020-06-26,0.8094,0.7513,-0.0581
2020-06-25,0.8239,0.8069,-0.017
2020-06-24,0.8282,0.8255,-0.0026
2020-06-23,0.8288,0.8596,0.0308
2020-06-22,0.8211,0.7736,-0.0475
2020-06-19,0.833,0.627,-0.2059
2020-06-18,0.8845,0.6447,-0.2398
2020-06-17,0.9444,0.6334,-0.311
2020-06-16,1.0222,0.6689,-0.3533
2020-06-15,1.1105,0.7003,-0.4102
2020-06-12,1.213,0.826,-0.387
2020-06-11,1.3098,1.0375,-0.2723
2020-06-10,1.3779,1.3147,-0.0631
2020-06-09,1.3936,1.4245,0.0308
2020-06-08,1.3859,1.4644,0.0785
2020-06-05,1.3663,1.4645,0.0982
2020-06-04,1.3418,1.4729,0.1312
2020-06-03,1.3090000000000002,1.4205,0.1115
2020-06-02,1.2811,1.2952,0.0141
2020-06-01,1.2776,1.2437,-0.0339
2020-05-29,1.286,1.2597,-0.0263
2020-05-28,1.2926,1.2333,-0.0593
2020-05-27,1.3075,1.3924,0.085
2020-05-26,1.2862,1.3574,0.0711
2020-05-22,1.2684,1.3611,0.0927
2020-05-21,1.2453,1.2595,0.0142
2020-05-20,1.2417,1.1818,-0.0599
2020-05-19,1.2567,1.1051,-0.1516
2020-05-18,1.2946,1.1805,-0.1141
2020-05-15,1.3231,1.1934,-0.1297
2020-05-14,1.3555,1.2648,-0.0907
2020-05-13,1.3782,1.3702,-0.008
2020-05-12,1.3802,1.5448,0.1645
2020-05-11,1.3391,1.57,0.2309
2020-05-08,1.2813,1.4979,0.2166
2020-05-07,1.2272,1.3536,0.1264
2020-05-06,1.1956,1.2984,0.1027
2020-05-05,1.1699,1.2986,0.1286
2020-05-04,1.1378,1.3288,0.191
2020-05-01,1.09,1.342,0.252
2020-04-30,1.027,1.4319,0.4049
2020-04-29,0.9258,1.3843,0.4585
2020-04-28,0.8112,1.1477,0.3365
2020-04-27,0.727,1.0784,0.3514
2020-04-24,0.6392,0.9682,0.3291
2020-04-23,0.5569,0.9499,0.393
2020-04-22,0.4587,0.8771,0.4185
2020-04-21,0.354,0.8193,0.4653
2020-04-20,0.2377,0.815,0.5773
2020-04-17,0.0934,0.6643,0.5709
2020-04-16,-0.0493,0.4755,0.5249
2020-04-15,-0.1806,0.3824,0.563
2020-04-14,-0.3213,0.3171,0.6384
2020-04-13,-0.4809,0.1863,0.6672
2020-04-09,-0.6477,0.0778,0.7255
2020-04-08,-0.8291,-0.0833,0.7458
2020-04-07,-1.0155,-0.2947,0.7208
2020-04-06,-1.1957,-0.4881,0.7076
2020-04-03,-1.3726,-0.7868,0.5858
2020-04-02,-1.5191,-0.9988,0.5203
2020-04-01,-1.6491,-1.2864,0.3627
2020-03-31,-1.7398,-1.4862,0.2536
2020-03-30,-1.8032,-1.7552,0.0481
2020-03-27,-1.8152,-1.9528,-0.1376
2020-03-26,-1.7809,-1.9018,-0.1209
2020-03-25,-1.7506,-2.093,-0.3424
2020-03-24,-1.665,-2.0603,-0.3953
2020-03-23,-1.5662,-2.0965,-0.5303
2020-03-20,-1.4336,-2.0796,-0.6459999999999999
2020-03-19,-1.2722,-2.0044,-0.7322
2020-03-18,-1.0891,-1.9006,-0.8115
2020-03-17,-0.8862,-1.713,-0.8268
2020-03-16,-0.6795,-1.5932,-0.9137
2020-03-13,-0.4511,-1.2023,-0.7513
2020-03-12,-0.2633,-1.0036,-0.7403
2020-03-11,-0.0782,-0.5256,-0.4474
2020-03-10,0.0337,-0.3752,-0.4089
2020-03-09,0.1359,-0.3326,-0.4685
2020-03-06,0.253,-0.09,-0.343
2020-03-05,0.3388,-0.0469,-0.3857
2020-03-04,0.4352,0.0628,-0.3724
2020-03-03,0.5283,0.0889,-0.4394
2020-03-02,0.6382,0.1829,-0.4552
2020-02-28,0.752,0.2454,-0.5066
2020-02-27,0.8786,0.4518,-0.4268
2020-02-26,0.9853,0.7882,-0.1971
2020-02-25,1.0346,1.0401,0.0055
2020-02-24,1.0332,1.3027,0.2695
2020-02-21,0.9658,1.517,0.5512
2020-02-20,0.828,1.508,0.68
2020-02-19,0.6579999999999999,1.2759,0.6179
2020-02-18,0.5035,0.8909,0.3873
2020-02-14,0.4067,0.4903,0.0836
2020-02-13,0.3858,0.4821,0.0962
2020-02-12,0.3618,0.4187,0.0569
2020-02-11,0.3475,0.3358,-0.0117
2020-02-10,0.3505,0.3096,-0.0408
2020-02-07,0.3607,0.3043,-0.0564
2020-02-06,0.3748,0.3083,-0.0664
2020-02-05,0.3914,0.2988,-0.0925
2020-02-04,0.4145,0.2558,-0.1586
2020-02-03,0.4542,0.2411,-0.2131
2020-01-31,0.5074,0.3455,-0.162
2020-01-30,0.5479,0.5048,-0.0432
2020-01-29,0.5587,0.5551,-0.0036
2020-01-28,0.5596,0.5869,0.0273
2020-01-27,0.5528,0.6321,0.0793
2020-01-24,0.5329999999999999,0.7458,0.2129
2020-01-23,0.4797,0.7609999999999999,0.2813
2020-01-22,0.4094,0.6298,0.2204
2020-01-21,0.3543,0.5469,0.1925
2020-01-17,0.3062,0.4931,0.1869
2020-01-16,0.2595,0.4173,0.1578
2020-01-15,0.22,0.3502,0.1301
2020-01-14,0.1875,0.3214,0.134
2020-01-13,0.154,0.2241,0.0701
2020-01-10,0.1365,0.17,0.0335
2020-01-09,0.1281,0.1707,0.0426
2020-01-08,0.1175,0.1507,0.0333
2020-01-07,0.1091,0.1475,0.0384
2020-01-06,0.0995,0.1474,0.0479
2020-01-03,0.0875,0.1594,0.0719
2020-01-02,0.0696,0.1642,0.0946
2019-12-31,0.0459,0.1099,0.064
2019-12-30,0.0299,0.1277,0.0977
2019-12-27,0.0055,0.1341,0.1287
2019-12-26,-0.0267,0.1415,0.1682
2019-12-24,-0.0687,0.1111,0.1798
2019-12-23,-0.1137,0.0545,0.1682
2019-12-20,-0.1557,0.0099,0.1656
2019-12-19,-0.1971,0.0047,0.2019
2019-12-18,-0.2476,-0.0294,0.2182
2019-12-17,-0.3022,-0.0929,0.2093
2019-12-16,-0.3545,-0.1511,0.2033
2019-12-13,-0.4053,-0.2132,0.1922
2019-12-12,-0.4534,-0.2862,0.1672
2019-12-11,-0.4951,-0.3619,0.1332
2019-12-10,-0.5285,-0.4076,0.1209
2019-12-09,-0.5587,-0.4497,0.109
2019-12-06,-0.5859,-0.4924,0.0935
2019-12-05,-0.6093,-0.5595,0.0498
2019-12-04,-0.6217,-0.5902,0.0315
2019-12-03,-0.6296,-0.6311,-0.0015
2019-12-02,-0.6292,-0.6394,-0.0101
2019-11-29,-0.6267,-0.6305,-0.0038
2019-11-27,-0.6258,-0.6395,-0.0137
2019-11-26,-0.6224,-0.662,-0.0397
2019-11-25,-0.6124,-0.6802,-0.0678
2019-11-22,-0.5955,-0.7240000000000001,-0.1285
2019-11-21,-0.5634,-0.7022,-0.1388
2019-11-20,-0.5287,-0.6377,-0.109
2019-11-19,-0.5014,-0.5603,-0.0589
2019-11-18,-0.4867,-0.5226,-0.036000000000000004
2019-11-15,-0.4777,-0.4476,0.0301
2019-11-14,-0.4852,-0.4737,0.0115
2019-11-13,-0.4881,-0.501,-0.0129
2019-11-12,-0.4849,-0.4889,-0.004
2019-11-11,-0.4838,-0.4765,0.0073
2019-11-08,-0.4857,-0.4447,0.041
2019-11-07,-0.4959,-0.3756,0.1203
2019-11-06,-0.526,-0.4811,0.0449
2019-11-05,-0.5372,-0.4305,0.1067
2019-11-04,-0.5639,-0.4829,0.081
2019-11-01,-0.5842,-0.5193,0.0649
2019-10-31,-0.6004,-0.5868,0.0136
2019-10-30,-0.6038,-0.5584,0.0454
2019-10-29,-0.6151,-0.5274,0.0878
2019-10-28,-0.6371,-0.5737,0.0633
2019-10-25,-0.6529,-0.6582,-0.0053
2019-10-24,-0.6516,-0.6739,-0.0223
2019-10-23,-0.6459999999999999,-0.73,-0.084
2019-10-22,-0.625,-0.7187,-0.0937
2019-10-21,-0.6016,-0.6744,-0.0729
2019-10-18,-0.5834,-0.6682,-0.0848
2019-10-17,-0.5621,-0.6271,-0.065
2019-10-16,-0.5459,-0.6511,-0.1052
2019-10-15,-0.5196,-0.6448,-0.1252
2019-10-14,-0.4883,-0.6639,-0.1756
2019-10-11,-0.4444,-0.6492,-0.2048
2019-10-10,-0.3932,-0.6841,-0.29100000000000004
2019-10-09,-0.3204,-0.6495,-0.3291
2019-10-08,-0.2382,-0.5857,-0.3475
