date,MACD,MACD_Hist,MACD_Signal
2021-02-11,0.3977,0.1199,0.2778
2021-02-10,0.3383,0.1205,0.2178
2021-02-09,0.2795,0.122,0.1576
2021-02-08,0.1578,0.0613,0.0966
2021-02-05,0.0606,-0.0054,0.066
2021-02-04,0.0307,-0.038,0.0686
2021-02-03,0.0381,-0.0495,0.0876
2021-02-02,0.0337,-0.0787,0.1124
2021-02-01,-0.0224,-0.1742,0.1518
2021-01-29,0.5511,-0.1675,0.7186
2021-01-28,0.6891,-0.0713,0.7604
2021-01-27,0.7605,-0.0178,0.7783
2021-01-26,0.8243,0.0416,0.7827
2021-01-25,0.8418,0.0694,0.7723
2021-01-22,0.8376,0.0826,0.755
2021-01-21,0.8374,0.1031,0.7343
2021-01-20,0.8056,0.0971,0.7085
2021-01-19,0.7523,0.0681,0.6843
2021-01-15,0.7263,0.0591,0.6672
2021-01-14,0.7416,0.0891,0.6525
2021-01-13,0.675,0.0448,0.6302
2021-01-12,0.6677,0.0487,0.619
2021-01-11,0.6517,0.0448,0.6068
2021-01-08,0.6411,0.0455,0.5956
2021-01-07,0.598,0.0138,0.5843
2021-01-06,0.5577,-0.0231,0.5808
2021-01-05,0.55,-0.0366,0.5866
2021-01-04,0.5373,-0.0584,0.5957
2020-12-31,0.5734,-0.037000000000000005,0.6104
2020-12-30,0.5973,-0.0223,0.6196
2020-12-29,0.5932,-0.0319,0.6252
2020-12-28,0.5936,-0.0395,0.6331
2020-12-24,0.5977,-0.0453,0.643
2020-12-23,0.6116,-0.0427,0.6543
2020-12-22,0.6081,-0.0569,0.665
2020-12-21,0.6204,-0.0589,0.6792
2020-12-18,0.6483,-0.0456,0.6939
2020-12-17,0.6562,-0.0491,0.7053
2020-12-16,0.6445,-0.0731,0.7176
2020-12-15,0.6629999999999999,-0.0728,0.7359
2020-12-14,0.6668,-0.0873,0.7541
2020-12-11,0.6966,-0.0793,0.7759
2020-12-10,0.7478,-0.0479,0.7957
2020-12-09,0.7902,-0.0175,0.8077
2020-12-08,0.8327,0.0206,0.8121
2020-12-07,0.8545,0.0476,0.8069
2020-12-04,0.8852,0.0902,0.795
2020-12-03,0.8606,0.0881,0.7725
2020-12-02,0.8523,0.1018,0.7504
2020-12-01,0.8293,0.1043,0.725
2020-11-30,0.7828,0.0839,0.6989
2020-11-27,0.7884,0.1105,0.6779
2020-11-25,0.7485,0.0982,0.6503
2020-11-24,0.7314,0.1057,0.6258
2020-11-23,0.698,0.0986,0.5994
2020-11-20,0.6869,0.1122,0.5747
2020-11-19,0.6729999999999999,0.1264,0.5466
2020-11-18,0.6566,0.1416,0.515
2020-11-17,0.6425,0.1628,0.4796
2020-11-16,0.61,0.1711,0.4389
2020-11-13,0.5352,0.139,0.3962
2020-11-12,0.491,0.1296,0.3614
2020-11-11,0.4784,0.1494,0.329
2020-11-10,0.4329,0.1412,0.2917
2020-11-09,0.4143,0.158,0.2564
2020-11-06,0.3001,0.0833,0.2169
2020-11-05,0.2254,0.0293,0.196
