date,MACD_Signal,MACD_Hist,MACD
2021-02-02,-0.6362,0.4354,-0.2008
2021-02-01,-0.8539,-0.0445,-0.8984
2021-01-29,-0.262,-0.5762,-0.8382
2021-01-28,-0.118,-0.5159,-0.6339
2021-01-27,0.011,-0.547,-0.536
2021-01-26,0.1477,-0.0928,0.055
2021-01-25,0.1709,-0.1912,-0.0203
2021-01-22,0.2187,-0.3033,-0.0846
2021-01-21,0.2946,-0.3846,-0.09
2021-01-20,0.3907,-0.4904,-0.0997
2021-01-19,0.5133,-0.8174,-0.3041
2021-01-15,0.7177,-1.0288,-0.3111
2021-01-14,0.9749,-1.0287,-0.0538
2021-01-13,1.232,-0.693,0.539
2021-01-12,1.4053,-0.5053,0.9
2021-01-11,1.5316,-0.2034,1.3282
2021-01-08,1.5825,-0.1587,1.4238
2021-01-07,1.6221,-0.3139,1.3082
2021-01-06,1.7006,-0.3686,1.332
2021-01-05,1.7927,-0.2806,1.5121
2021-01-04,1.8629,-0.1756,1.6874
2020-12-31,1.9068,-0.0794,1.8274
2020-12-30,1.9266,-0.1934,1.7332
2020-12-29,1.975,-0.2273,1.7477
2020-12-28,2.0318,-0.2769,1.7549
2020-12-24,2.101,-0.3481,1.7529
2020-12-23,2.1881,-0.4551,1.733
2020-12-22,2.3018,-0.5493,1.7526
2020-12-21,2.4391,-0.6891,1.7501
2020-12-18,2.6114,-0.6833,1.9281
2020-12-17,2.7822,-0.828,1.9542
2020-12-16,2.9892,-0.8356,2.1536
2020-12-15,3.1981,-0.8009999999999999,2.3971
2020-12-14,3.3984,-0.7447,2.6537
2020-12-11,3.5846,-0.5768,3.0078
2020-12-10,3.7288,-0.5032,3.2256
2020-12-09,3.8546,-0.3297,3.5249
2020-12-08,3.937,-0.1384,3.7986
2020-12-07,3.9716,-0.0856,3.8859
2020-12-04,3.993,-0.0327,3.9603
2020-12-03,4.0012,0.1146,4.1157
2020-12-02,3.9725,0.3438,4.3163
2020-12-01,3.8866,0.4245,4.3111
2020-11-30,3.7804,0.4011,4.1816
2020-11-27,3.6801,0.3557,4.0359
2020-11-25,3.5912,0.3059,3.8971
2020-11-24,3.5147,0.4703,3.9851
2020-11-23,3.3972,0.7114,4.1086
2020-11-20,3.2193,1.0055,4.2248
2020-11-19,2.9679,1.1606,4.1285
2020-11-18,2.6778,1.3175,3.9953
2020-11-17,2.3484,1.5553,3.9037
2020-11-16,1.9596,1.6533,3.6128
2020-11-13,1.5462,1.6785,3.2247
2020-11-12,1.1266,1.5985,2.7252
2020-11-11,0.727,1.4655,2.1925
2020-11-10,0.3606,1.2892,1.6498
2020-11-09,0.0383,1.2441,1.2824
2020-11-06,-0.2727,0.9595,0.6868
2020-11-05,-0.5126,0.3498,-0.1628
2020-11-04,-0.6,-0.0034,-0.6034
2020-11-03,-0.5992,-0.4315,-1.0307
2020-11-02,-0.4913,-0.5709,-1.0622
2020-10-30,-0.3486,-0.664,-1.0126
2020-10-29,-0.1826,-0.6685,-0.8511
2020-10-28,-0.0154,-0.6111,-0.6265
2020-10-27,0.1373,-0.4975,-0.3602
2020-10-26,0.2617,-0.5843,-0.3226
2020-10-23,0.4078,-0.5718,-0.16399999999999998
2020-10-22,0.5507,-0.5710000000000001,-0.0202
2020-10-21,0.6935,-0.4546,0.2389
2020-10-20,0.8071,-0.3205,0.4867
2020-10-19,0.8873,-0.1576,0.7297
2020-10-16,0.9267,0.1352,1.0619
2020-10-15,0.8928,0.3525,1.2454
2020-10-14,0.8047,0.6221,1.4269
2020-10-13,0.6492,0.8491,1.4983
2020-10-12,0.4369,0.6318,1.0687
2020-10-09,0.279,0.3786,0.6576
2020-10-08,0.1843,0.2281,0.4124
2020-10-07,0.1273,0.1434,0.2707
2020-10-06,0.0914,0.1238,0.2152
2020-10-05,0.0605,0.261,0.3215
2020-10-02,-0.0048,0.2179,0.2132
2020-10-01,-0.0592,0.2725,0.2133
2020-09-30,-0.1274,0.1016,-0.0258
2020-09-29,-0.1528,-0.0384,-0.1912
2020-09-28,-0.1432,-0.1707,-0.3139
2020-09-25,-0.1005,-0.4388,-0.5393
2020-09-24,0.0092,-0.6023,-0.5931
2020-09-23,0.1598,-0.6632,-0.5034
2020-09-22,0.3256,-0.5495,-0.2239
2020-09-21,0.463,-0.672,-0.209
2020-09-18,0.631,-0.6326,-0.0017
2020-09-17,0.7891,-0.5414,0.2478
2020-09-16,0.9245,-0.4831,0.4413
2020-09-15,1.0453,-0.5516,0.4936
2020-09-14,1.1832,-0.8509,0.3322
2020-09-11,1.3959,-0.9018,0.4941
2020-09-10,1.6214,-0.8577,0.7637
2020-09-09,1.8358,-0.7533,1.0825
2020-09-08,2.0241,-0.7012,1.3229
2020-09-04,2.1994,-0.4229,1.7765
2020-09-03,2.3052,-0.2525,2.0527
2020-09-02,2.3683,-0.0489,2.3194
2020-09-01,2.3805,-0.1659,2.2146
2020-08-31,2.422,-0.1716,2.2504
2020-08-28,2.4649,-0.1793,2.2856
2020-08-27,2.5097,-0.1696,2.3401
2020-08-26,2.5521,-0.0726,2.4795
2020-08-25,2.5702,-0.0456,2.5246
2020-08-24,2.5816,0.0433,2.6249
2020-08-21,2.5708,0.1592,2.73
