date,MACD,MACD_Hist,MACD_Signal
2021-02-11,1.4973,0.1427,1.3546
2021-02-10,1.5807,0.2975,1.2832
2021-02-09,1.7002,0.5657,1.1345
2021-02-08,1.4483,0.5967,0.8517
2021-02-05,0.8891,0.3357,0.5533
2021-02-04,0.6922,0.3067,0.3855
2021-02-03,0.3186,0.0864,0.2322
2021-02-02,0.0861,-0.1028,0.1889
2021-02-01,-0.4766,-0.7169,0.2404
2021-01-29,2.8274,-1.3801,4.2075
2021-01-28,3.3783,-1.1742,4.5525
2021-01-27,3.8958,-0.9503,4.8461
2021-01-26,4.7604,-0.3233,5.0837
2021-01-25,5.3323,0.1679,5.1645
2021-01-22,5.4309,0.3084,5.1225
2021-01-21,5.4929999999999986,0.4476,5.0454
2021-01-20,5.5942,0.6607,4.9335
2021-01-19,5.3437,0.5754,4.7683
2021-01-15,5.0073,0.3828,4.6245
2021-01-14,4.9032,0.3744,4.5288
2021-01-13,4.5626,0.1274,4.4352
2021-01-12,4.4382,0.0349,4.4033
2021-01-11,4.3431,-0.0515,4.3946
2021-01-08,4.1475,-0.26,4.4075
2021-01-07,3.6938,-0.7787,4.4725
2021-01-06,3.3136,-1.3536,4.6671
2021-01-05,3.6048,-1.4008,5.0055
2021-01-04,4.0161,-1.3395,5.3557
2020-12-31,4.6086,-1.082,5.6906
2020-12-30,5.2854,-0.6757,5.9611
2020-12-29,5.7894,-0.3406,6.13
2020-12-28,6.5429999999999975,0.3279,6.2151
2020-12-24,6.7332,0.6,6.1332
2020-12-23,6.7285,0.7453,5.9832
2020-12-22,6.4116,0.6148,5.7968
2020-12-21,5.8816,0.2385,5.6431
2020-12-18,5.6325,0.049,5.5835
2020-12-17,5.8122,0.241,5.5713
2020-12-16,6.0197,0.5087,5.511
2020-12-15,6.2746,0.8908,5.3838
2020-12-14,6.3714,1.2103,5.1611
2020-12-11,6.3054,1.4468,4.8586
2020-12-10,6.1071,1.6102,4.4969
2020-12-09,5.6037,1.5094,4.0943
2020-12-08,5.4532,1.7363,3.717
2020-12-07,4.891,1.6081,3.2829
2020-12-04,4.1023,1.2214,2.8809
2020-12-03,3.5397,0.9642,2.5755
2020-12-02,3.1266,0.7922,2.3345
2020-12-01,2.8841,0.7477,2.1365
2020-11-30,2.5215,0.5720000000000001,1.9495
2020-11-27,2.1512,0.3447,1.8065
2020-11-25,1.8584,0.138,1.7204
2020-11-24,1.9503,0.2644,1.6859
2020-11-23,2.0402,0.4204,1.6198
2020-11-20,1.8891,0.3744,1.5147
2020-11-19,1.7303,0.3092,1.4211
2020-11-18,1.6397,0.2959,1.3438
2020-11-17,1.5831,0.3133,1.2698
2020-11-16,1.4666,0.2751,1.1915
2020-11-13,1.3774,0.2547,1.1227
2020-11-12,1.2021,0.14300000000000002,1.0591
2020-11-11,1.0426,0.0193,1.0233
2020-11-10,0.8421,-0.1764,1.0185
2020-11-09,0.9545,-0.108,1.0626
2020-11-06,1.0216,-0.068,1.0896
2020-11-05,0.8055,-0.301,1.1066
2020-11-04,0.4898,-0.6920000000000001,1.1818
2020-11-03,0.3937,-0.9611,1.3548
2020-11-02,0.5561,-1.0389,1.5951
2020-10-30,0.9149,-0.9399,1.8548
2020-10-29,1.3352,-0.7546,2.0898
2020-10-28,1.5696,-0.7088,2.2784
2020-10-27,1.8651,-0.5905,2.4556
2020-10-26,1.9425,-0.6608,2.6033
2020-10-23,2.209,-0.5595,2.7685
2020-10-22,2.4159,-0.4924,2.9084
2020-10-21,2.7278,-0.3037,3.0315
2020-10-20,3.2436,0.1363,3.1074
2020-10-19,3.4873,0.414,3.0733
2020-10-16,3.5558,0.586,2.9698
2020-10-15,3.5501,0.7268,2.8233
2020-10-14,3.5679,0.9263,2.6416
2020-10-13,3.4974,1.0874,2.41
2020-10-12,3.1848,1.0466,2.1382
2020-10-09,2.9152,1.0387,1.8765
2020-10-08,2.4762,0.8593,1.6168
2020-10-07,2.0878,0.6858,1.402
2020-10-06,1.7203,0.4897,1.2306
2020-10-05,1.5189,0.4108,1.1081
2020-10-02,1.2429,0.2375,1.0054
2020-10-01,1.2623,0.3162,0.9461
2020-09-30,1.1303,0.2633,0.867
2020-09-29,1.0515,0.2503,0.8012
2020-09-28,0.882,0.1434,0.7386
2020-09-25,0.7629,0.0601,0.7028
2020-09-24,0.6806,-0.0072,0.6878
2020-09-23,0.7908,0.1013,0.6896
2020-09-22,0.925,0.2608,0.6642
2020-09-21,0.8305,0.2314,0.599
2020-09-18,0.8037,0.2625,0.5412
2020-09-17,0.6003,0.1248,0.4756
2020-09-16,0.4754,0.0311,0.4444
2020-09-15,0.2495,-0.1871,0.4366
2020-09-14,0.0312,-0.4522,0.4834
2020-09-11,-0.1318,-0.7282,0.5964
2020-09-10,-0.0138,-0.7922,0.7785
2020-09-09,0.1482,-0.8283,0.9765
2020-09-08,0.3215,-0.8621,1.1836
2020-09-04,0.754,-0.6451,1.3991
2020-09-03,1.1861,-0.3743,1.5604
2020-09-02,1.5487,-0.1053,1.654
2020-09-01,1.5618,-0.1185,1.6803
2020-08-31,1.5892,-0.1207,1.71
2020-08-28,1.5996,-0.1406,1.7402
2020-08-27,1.694,-0.0813,1.7753
2020-08-26,1.8505,0.0548,1.7956
2020-08-25,1.9192,0.1373,1.7819
2020-08-24,2.0044,0.2568,1.7476
2020-08-21,2.1212,0.4378,1.6834
2020-08-20,2.0093,0.4354,1.574
2020-08-19,1.8888,0.4236,1.4651
2020-08-18,1.668,0.3088,1.3592
2020-08-17,1.4741,0.1921,1.2819999999999998
2020-08-14,1.2839,0.0499,1.234
2020-08-13,1.2647,0.0432,1.2215
2020-08-12,1.1361,-0.0746,1.2107
2020-08-11,1.1069,-0.1225,1.2293
2020-08-10,1.221,-0.0389,1.26
2020-08-07,1.137,-0.1327,1.2697
2020-08-06,1.2322,-0.0707,1.3029
2020-08-05,1.1784,-0.1422,1.3205
2020-08-04,1.0582,-0.2979,1.3561
2020-08-03,0.955,-0.4756,1.4305
2020-07-31,0.871,-0.6784,1.5494
2020-07-30,1.0662,-0.6529,1.719
2020-07-29,1.2018,-0.6805,1.8823
2020-07-28,1.4534,-0.599,2.0524
2020-07-27,1.72,-0.4821,2.2021
2020-07-24,1.8071,-0.5155,2.3227
2020-07-23,2.1475,-0.3041,2.4515
2020-07-22,2.4002,-0.1273,2.5276
2020-07-21,2.5112,-0.0482,2.5594
2020-07-20,2.6102,0.0388,2.5714
2020-07-17,2.5442,-0.0175,2.5617
2020-07-16,2.5714,0.0053,2.5661
2020-07-15,2.6787,0.1139,2.5648
2020-07-14,2.6227,0.0864,2.5363
2020-07-13,2.6944,0.1797,2.5147
2020-07-10,2.8729,0.4031,2.4698
2020-07-09,2.9387,0.5697,2.369
2020-07-08,2.8044,0.5778,2.2266
2020-07-07,2.5749,0.4928,2.0821
2020-07-06,2.394,0.4351,1.9589
2020-07-02,2.2343,0.3842,1.8502
2020-07-01,2.1031,0.3489,1.7541
2020-06-30,1.9927,0.3258,1.6669
2020-06-29,1.9269,0.3415,1.5854
2020-06-26,1.932,0.4319,1.5001
2020-06-25,1.9589,0.5668,1.3921
2020-06-24,1.7698,0.5195,1.2504
2020-06-23,1.6179,0.4974,1.1205
2020-06-22,1.2217,0.2255,0.9962
2020-06-19,0.8861,-0.0537,0.9398
2020-06-18,0.774,-0.1793,0.9532
2020-06-17,0.6973,-0.3007,0.998
2020-06-16,0.65,-0.4232,1.0732
2020-06-15,0.5942,-0.5848,1.179
2020-06-12,0.579,-0.7462,1.3252
2020-06-11,0.7794,-0.7323,1.5118
2020-06-10,1.1198,-0.5751,1.6948
2020-06-09,1.2087,-0.6299,1.8386
2020-06-08,1.3603,-0.6357,1.9961
2020-06-05,1.5783,-0.5767,2.155
2020-06-04,1.8332,-0.466,2.2992
2020-06-03,2.103,-0.3127,2.4157
2020-06-02,2.241,-0.2528,2.4938
2020-06-01,2.2625,-0.2945,2.557
2020-05-29,2.3277,-0.303,2.6307
2020-05-28,2.4851,-0.2214,2.7064
2020-05-27,2.7558,-0.006,2.7618
2020-05-26,2.9744,0.2112,2.7632
2020-05-22,3.0224,0.312,2.7105
2020-05-21,2.8832,0.2507,2.6325
2020-05-20,2.8029,0.2331,2.5698
2020-05-19,2.6647,0.1532,2.5115
2020-05-18,2.603,0.1298,2.4732
2020-05-15,2.442,0.0013,2.4408
2020-05-14,2.4191,-0.0214,2.4404
2020-05-13,2.5919,0.1461,2.4458
2020-05-12,2.7142,0.305,2.4092
2020-05-11,2.6289,0.2959,2.333
2020-05-08,2.3879,0.1288,2.259
