date,MACD,MACD_Hist,MACD_Signal
2021-02-11,0.9172,-0.2962,1.2134
2021-02-10,1.4353,0.0737,1.3616
2021-02-09,1.5814,0.2567,1.3247
2021-02-08,1.1382,-0.0581,1.1964
2021-02-05,0.8332,-0.3922,1.2254
2021-02-04,0.7462,-0.6754,1.4215
2021-02-03,1.0209,-0.7383,1.7592
2021-02-02,1.4693,-0.6591,2.1284
2021-02-01,2.2763,-0.1817,2.458
2021-01-29,3.0125,1.0007,2.0118
2021-01-28,2.9419,1.1803,1.7616
2021-01-27,2.7602,1.2937,1.4665
2021-01-26,2.1481,1.005,1.1431
2021-01-25,1.7051,0.8132,0.8919
2021-01-22,1.0274,0.3388,0.6886
2021-01-21,0.519,-0.0849,0.6039
2021-01-20,0.5346,-0.0905,0.6251
2021-01-19,0.5101,-0.1376,0.6477
2021-01-15,0.4429,-0.2393,0.6821
2021-01-14,0.4504,-0.2916,0.7419
2021-01-13,0.5268,-0.2881,0.8148
2021-01-12,0.5575,-0.3293,0.8868
2021-01-11,0.5194,-0.4497,0.9692
2021-01-08,0.4887,-0.5929,1.0816
2021-01-07,0.5168,-0.7131,1.2298
2021-01-06,0.5654,-0.8427,1.4081
2021-01-05,0.7679,-0.8509,1.6188
2021-01-04,0.9072,-0.9243,1.8315
2020-12-31,1.1971,-0.8655,2.0626
2020-12-30,1.5314,-0.7475,2.2789
2020-12-29,1.778,-0.6879,2.4658
2020-12-28,2.1116,-0.5262,2.6378
2020-12-24,2.408,-0.3613,2.7693
2020-12-23,2.5354,-0.3243,2.8596
2020-12-22,2.5654,-0.3753,2.9407
2020-12-21,2.6326,-0.4019,3.0345
2020-12-18,2.6322,-0.5028,3.135
2020-12-17,2.8521,-0.4086,3.2607
2020-12-16,2.9629,-0.3999,3.3629
2020-12-15,3.1947,-0.2682,3.4628
2020-12-14,3.392,-0.1378,3.5299
2020-12-11,3.5122,-0.0522,3.5643
2020-12-10,3.6185,0.0411,3.5774
2020-12-09,3.7178,0.1507,3.5671
2020-12-08,3.8323,0.3029,3.5294
2020-12-07,3.7231,0.2695,3.4537
2020-12-04,3.494,0.1077,3.3863
2020-12-03,3.6689,0.3095,3.3594
2020-12-02,3.8206,0.5385,3.282
2020-12-01,4.1133,0.9659,3.1474
2020-11-30,4.1053,1.1993,2.9059
2020-11-27,3.8888,1.2827,2.6061
2020-11-25,3.4998,1.2144,2.2854
2020-11-24,2.8110000000000004,0.8292,1.9818
2020-11-23,2.4234,0.6489,1.7746
2020-11-20,2.1765,0.5642,1.6123
2020-11-19,2.124,0.6527,1.4713
2020-11-18,1.9415,0.6334,1.3081
2020-11-17,1.7904,0.6406,1.1498
2020-11-16,1.5765,0.5869,0.9896
2020-11-13,1.3627,0.1738,1.1889
2020-11-12,1.2974,0.1954,1.1021
2020-11-11,1.389,0.3846,1.0044
2020-11-10,1.124,0.3119,0.8121
2020-11-09,1.0735,0.4174,0.6561
2020-11-06,0.7631,0.3158,0.4474
2020-11-05,0.4013,0.1118,0.2895
2020-11-04,0.2386,0.0051,0.2336
2020-11-03,0.2277,-0.0034,0.231
2020-11-02,0.2459,0.0132,0.2327
2020-10-30,0.2499,0.0238,0.2261
2020-10-29,0.3355,0.1213,0.2143
2020-10-28,0.3083,0.1547,0.1536
2020-10-27,0.22,0.1437,0.0763
2020-10-26,0.0377,0.0332,0.0044
2020-10-23,-0.0293,-0.0171,-0.0122
2020-10-22,-0.0293,-0.0257,-0.0036
