date,MACD,MACD_Signal,MACD_Hist
2021-02-02,0.0397,0.0536,-0.0139
2021-02-01,0.0512,0.0605,-0.0093
2021-01-29,0.0651,0.0359,0.0291
2021-01-28,0.0685,0.0287,0.0398
2021-01-27,0.0555,0.0187,0.0368
2021-01-26,0.0494,0.0095,0.0399
2021-01-25,0.0154,-0.0005,0.0159
2021-01-22,0.0044,-0.0044,0.0088
2021-01-21,0.0014,-0.0066,0.0081
2021-01-20,0.0048,-0.0087,0.0135
2021-01-19,0.0049,-0.012,0.017
2021-01-15,0.0081,-0.0163,0.0244
2021-01-14,0.0008,-0.0224,0.0232
2021-01-13,-0.0125,-0.0282,0.0156
2021-01-12,-0.0223,-0.0321,0.0098
2021-01-11,-0.0243,-0.0345,0.0103
2021-01-08,-0.0284,-0.0371,0.0087
2021-01-07,-0.0405,-0.0393,-0.0012
2021-01-06,-0.0512,-0.039,-0.0122
2021-01-05,-0.0641,-0.0359,-0.0281
2021-01-04,-0.0654,-0.0289,-0.0365
2020-12-31,-0.0559,-0.0198,-0.0361
2020-12-30,-0.041,-0.0108,-0.0302
2020-12-29,-0.0356,-0.0032,-0.0324
2020-12-28,-0.0251,0.0049,-0.03
2020-12-24,-0.0185,0.0124,-0.0309
2020-12-23,-0.0312,0.0201,-0.0512
2020-12-22,-0.0316,0.0329,-0.0645
2020-12-21,-0.0256,0.049,-0.0746
2020-12-18,-0.0196,0.0677,-0.0873
2020-12-17,-0.0015,0.0895,-0.0911
2020-12-16,0.0165,0.1123,-0.0958
2020-12-15,0.0423,0.1362,-0.0939
2020-12-14,0.0767,0.1597,-0.083
2020-12-11,0.1215,0.1804,-0.0589
2020-12-10,0.1525,0.1952,-0.0426
2020-12-09,0.1685,0.2058,-0.0373
2020-12-08,0.1966,0.2152,-0.0186
2020-12-07,0.2123,0.2198,-0.0075
2020-12-04,0.2252,0.2217,0.0035
2020-12-03,0.2302,0.2208,0.0094
2020-12-02,0.2384,0.2185,0.0199
2020-12-01,0.2443,0.2135,0.0308
2020-11-30,0.2493,0.2058,0.0435
2020-11-27,0.2389,0.1949,0.0439
2020-11-25,0.2292,0.184,0.0452
2020-11-24,0.2084,0.1726,0.0358
2020-11-23,0.1799,0.1637,0.0162
2020-11-20,0.1592,0.1597,-0.0005
2020-11-19,0.1477,0.1598,-0.0121
2020-11-18,0.1279,0.1628,-0.0349
2020-11-17,0.1394,0.1715,-0.0321
2020-11-16,0.1552,0.1796,-0.0244
2020-11-13,0.1649,0.1857,-0.0207
2020-11-12,0.1841,0.1908,-0.0068
2020-11-11,0.2018,0.1925,0.0093
2020-11-10,0.2052,0.1902,0.015
2020-11-09,0.2065,0.1865,0.02
2020-11-06,0.2276,0.1815,0.0461
2020-11-05,0.1901,0.1699,0.0202
2020-11-04,0.1639,0.1649,-0.001
2020-11-03,0.1577,0.1651,-0.0075
2020-11-02,0.1494,0.16699999999999998,-0.0176
2020-10-30,0.1652,0.1714,-0.0062
2020-10-29,0.1901,0.1729,0.0172
2020-10-28,0.2049,0.1686,0.0362
2020-10-27,0.2167,0.1596,0.0571
2020-10-26,0.2092,0.1453,0.0639
2020-10-23,0.2139,0.1294,0.0846
2020-10-22,0.1863,0.1082,0.0781
2020-10-21,0.1606,0.0887,0.07200000000000001
2020-10-20,0.1428,0.0707,0.0721
2020-10-19,0.1281,0.0527,0.0754
2020-10-16,0.1095,0.0338,0.0757
2020-10-15,0.0863,0.0149,0.0714
2020-10-14,0.0645,-0.003,0.0675
2020-10-13,0.048,-0.0199,0.0679
2020-10-12,0.0243,-0.0369,0.0611
2020-10-09,-0.0014,-0.0521,0.0508
2020-10-08,-0.032,-0.0648,0.0328
2020-10-07,-0.0462,-0.073,0.0268
2020-10-06,-0.0617,-0.0797,0.0181
2020-10-05,-0.0673,-0.0843,0.017
2020-10-02,-0.0795,-0.0885,0.009000000000000001
2020-10-01,-0.0869,-0.0907,0.0039
2020-09-30,-0.093,-0.0917,-0.0012
2020-09-29,-0.0994,-0.0914,-0.008
2020-09-28,-0.1051,-0.0894,-0.0157
2020-09-25,-0.1078,-0.0855,-0.0223
2020-09-24,-0.1036,-0.0799,-0.0237
2020-09-23,-0.0988,-0.07400000000000001,-0.0248
2020-09-22,-0.0861,-0.0678,-0.0183
2020-09-21,-0.0849,-0.0632,-0.0217
2020-09-18,-0.0812,-0.0578,-0.0234
2020-09-17,-0.0803,-0.0519,-0.0284
2020-09-16,-0.078,-0.0448,-0.0332
2020-09-15,-0.07400000000000001,-0.0365,-0.0374
2020-09-14,-0.0667,-0.0272,-0.0395
2020-09-11,-0.0626,-0.0173,-0.0453
2020-09-10,-0.0523,-0.006,-0.0463
2020-09-09,-0.0415,0.0056,-0.0471
2020-09-08,-0.0282,0.0174,-0.0455
2020-09-04,-0.0076,0.0287,-0.0364
2020-09-03,0.0095,0.0378,-0.0283
2020-09-02,0.0241,0.0449,-0.0208
2020-09-01,0.0302,0.0501,-0.0199
2020-08-31,0.0344,0.0551,-0.0207
2020-08-28,0.0353,0.0603,-0.025
2020-08-27,0.0359,0.0665,-0.0307
2020-08-26,0.0422,0.0742,-0.032
2020-08-25,0.0497,0.0822,-0.0325
2020-08-24,0.0549,0.0903,-0.0354
2020-08-21,0.0684,0.0992,-0.0307
2020-08-20,0.0745,0.1068,-0.0323
2020-08-19,0.0772,0.1149,-0.0377
2020-08-18,0.0845,0.1243,-0.0399
2020-08-17,0.0956,0.1343,-0.0387
2020-08-14,0.1034,0.14400000000000002,-0.0406
2020-08-13,0.1179,0.1541,-0.0362
2020-08-12,0.1297,0.1632,-0.0335
2020-08-11,0.1499,0.1715,-0.0216
2020-08-10,0.1725,0.1769,-0.0044
2020-08-07,0.1876,0.17800000000000002,0.0096
2020-08-06,0.1839,0.1756,0.0082
2020-08-05,0.1896,0.1736,0.016
2020-08-04,0.1911,0.1696,0.0216
2020-08-03,0.1974,0.1642,0.0332
