date,MACD_Signal,MACD_Hist,MACD
2021-02-11,0.0246,-0.4687,-0.4441
2021-02-10,0.259,-0.5921,-0.3332
2021-02-09,0.555,-0.7291,-0.1741
2021-02-08,0.9196,-0.7523,0.1673
2021-02-05,1.2957,-0.7407,0.5551
2021-02-04,1.6661,-0.6663,0.9998
2021-02-03,1.9992,-0.4004,1.5988
2021-02-02,2.1994,-0.1674,2.032
2021-02-01,2.2831,0.5893,2.8725
2021-01-29,0.8878,1.2468,2.1346
2021-01-28,0.5761,1.1262,1.7023
2021-01-27,0.2945,1.3027,1.5972
2021-01-26,-0.0312,0.3235,0.2923
2021-01-25,-0.112,0.2558,0.1438
2021-01-22,-0.17600000000000002,0.183,0.006999999999999999
2021-01-21,-0.2217,0.1467,-0.075
2021-01-20,-0.2584,0.1338,-0.1246
2021-01-19,-0.2919,0.1068,-0.1851
2021-01-15,-0.3186,0.0498,-0.2687
2021-01-14,-0.331,0.0337,-0.2973
2021-01-13,-0.3394,0.0253,-0.3141
2021-01-12,-0.3458,0.0147,-0.3311
2021-01-11,-0.3494,-0.0096,-0.359
2021-01-08,-0.34700000000000003,-0.0333,-0.3804
2021-01-07,-0.3387,-0.0573,-0.396
2021-01-06,-0.3244,-0.0766,-0.401
2021-01-05,-0.3053,-0.0922,-0.3974
2021-01-04,-0.2822,-0.1019,-0.3841
2020-12-31,-0.2567,-0.1078,-0.3645
2020-12-30,-0.2298,-0.1156,-0.3454
2020-12-29,-0.2009,-0.1192,-0.3201
2020-12-28,-0.1711,-0.1253,-0.2964
2020-12-24,-0.1398,-0.1322,-0.2719
2020-12-23,-0.1067,-0.1423,-0.249
2020-12-22,-0.0711,-0.1501,-0.2213
2020-12-21,-0.0336,-0.152,-0.1857
2020-12-18,0.0044,-0.1511,-0.1467
2020-12-17,0.0422,-0.1492,-0.107
2020-12-16,0.0795,-0.1393,-0.0599
2020-12-15,0.1143,-0.1061,0.0082
2020-12-14,0.1408,-0.0539,0.0869
2020-12-11,0.1543,-0.0018,0.1525
2020-12-10,0.1547,0.0049,0.1596
2020-12-09,0.1535,-0.0044,0.1491
2020-12-08,0.1546,0.0023,0.1569
2020-12-07,0.1541,-0.0017,0.1524
2020-12-04,0.1545,0.0327,0.1872
2020-12-03,0.1463,0.0876,0.2339
2020-12-02,0.1244,0.1536,0.278
2020-12-01,0.086,0.1739,0.2599
2020-11-30,0.0425,0.2079,0.2504
2020-11-27,-0.0094,0.2318,0.2224
2020-11-25,-0.0674,0.2324,0.165
2020-11-24,-0.1255,0.2109,0.0854
2020-11-23,-0.1782,0.1516,-0.0266
2020-11-20,-0.2161,0.1253,-0.0909
2020-11-19,-0.2474,0.1227,-0.1247
2020-11-18,-0.2781,0.1284,-0.1498
2020-11-17,-0.3102,0.1235,-0.1867
2020-11-16,-0.3411,0.1384,-0.2027
2020-11-13,-0.3757,0.1424,-0.2333
2020-11-12,-0.4113,0.1566,-0.2547
2020-11-11,-0.4504,0.1751,-0.2753
2020-11-10,-0.4942,0.1772,-0.317
2020-11-09,-0.5385,0.1343,-0.4042
2020-11-06,-0.5721,0.0359,-0.5362
2020-11-05,-0.5811,0.0146,-0.5664
2020-11-04,-0.5848,-0.009000000000000001,-0.5938
2020-11-03,-0.5825,-0.0223,-0.6048
2020-11-02,-0.5769,-0.0362,-0.6131
2020-10-30,-0.5679,-0.0275,-0.5954
2020-10-29,-0.561,-0.0246,-0.5856
2020-10-28,-0.5549,-0.0259,-0.5808
2020-10-27,-0.5484,-0.027000000000000003,-0.5754
2020-10-26,-0.5416,-0.0368,-0.5784
2020-10-23,-0.5324,-0.0374,-0.5699
2020-10-22,-0.5231,-0.05,-0.573
2020-10-21,-0.5106,-0.0735,-0.584
2020-10-20,-0.4922,-0.0851,-0.5774
2020-10-19,-0.4709,-0.0986,-0.5696
2020-10-16,-0.4463,-0.1509,-0.5972
2020-10-15,-0.4085,-0.1643,-0.5729
2020-10-14,-0.3675,-0.1395,-0.507
2020-10-13,-0.3326,-0.1013,-0.4339
2020-10-12,-0.3073,-0.086,-0.3933
2020-10-09,-0.2858,-0.1049,-0.3907
2020-10-08,-0.2595,-0.1192,-0.3787
2020-10-07,-0.2298,-0.1373,-0.3670000000000001
2020-10-06,-0.1954,-0.1412,-0.3366
2020-10-05,-0.1601,-0.1349,-0.295
2020-10-02,-0.1264,-0.1182,-0.2446
2020-10-01,-0.0969,-0.1329,-0.2298
2020-09-30,-0.0636,-0.1438,-0.2075
2020-09-29,-0.0277,-0.1544,-0.1821
2020-09-28,0.0109,-0.1732,-0.1623
2020-09-25,0.0542,-0.194,-0.1398
2020-09-24,0.1027,-0.2087,-0.1059
2020-09-23,0.1549,-0.1886,-0.0337
2020-09-22,0.2021,-0.1604,0.0416
2020-09-21,0.2422,-0.1487,0.0934
2020-09-18,0.2794,-0.1324,0.147
2020-09-17,0.3124,-0.1349,0.1775
2020-09-16,0.3462,-0.1373,0.2089
2020-09-15,0.3805,-0.1387,0.2418
2020-09-14,0.4152,-0.1105,0.3047
2020-09-11,0.4428,-0.0643,0.3785
2020-09-10,0.4589,-0.0171,0.4418
2020-09-09,0.4631,0.0377,0.5008
2020-09-08,0.4537,0.0826,0.5363
2020-09-04,0.433,0.1245,0.5576
2020-09-03,0.4019,0.1135,0.5155
2020-09-02,0.3735,0.1234,0.4970000000000001
2020-09-01,0.3427,0.0787,0.4213
2020-08-31,0.32299999999999995,0.0945,0.4175
2020-08-28,0.2994,0.1264,0.4258
2020-08-27,0.2678,0.1196,0.3874
2020-08-26,0.2379,0.0726,0.3105
2020-08-25,0.2197,0.0816,0.3014
2020-08-24,0.1993,0.0922,0.2915
2020-08-21,0.1763,0.1116,0.2879
2020-08-20,0.1484,0.1531,0.3015
2020-08-19,0.1101,0.1535,0.2636
2020-08-18,0.0717,0.1701,0.2419
2020-08-17,0.0292,0.1855,0.2147
2020-08-14,-0.0172,0.1687,0.1515
2020-08-13,-0.0593,0.134,0.0747
2020-08-12,-0.0929,0.0919,-0.001
2020-08-11,-0.1158,0.0865,-0.0293
2020-08-10,-0.1374,0.0805,-0.057
2020-08-07,-0.1576,0.0753,-0.0822
2020-08-06,-0.1764,0.0346,-0.1418
2020-08-05,-0.185,0.0314,-0.1537
2020-08-04,-0.1929,0.0253,-0.1676
2020-08-03,-0.1992,0.0214,-0.1778
2020-07-31,-0.2045,0.0152,-0.1893
2020-07-30,-0.2084,0.0142,-0.1941
2020-07-29,-0.2119,0.0063,-0.2056
2020-07-28,-0.2135,-0.0078,-0.2213
2020-07-27,-0.2115,-0.0255,-0.2371
2020-07-24,-0.2052,-0.0201,-0.2253
2020-07-23,-0.2002,-0.02,-0.2202
2020-07-22,-0.1951,-0.0214,-0.2165
2020-07-21,-0.1898,-0.0159,-0.2057
2020-07-20,-0.1858,-0.0154,-0.2012
2020-07-17,-0.182,-0.0104,-0.1924
2020-07-16,-0.1794,-0.0113,-0.1907
2020-07-15,-0.1765,-0.0203,-0.1968
2020-07-14,-0.1715,-0.0426,-0.2141
2020-07-13,-0.1608,-0.0436,-0.2045
2020-07-10,-0.1499,-0.0434,-0.1933
2020-07-09,-0.1391,-0.0718,-0.2109
2020-07-08,-0.1211,-0.106,-0.2271
2020-07-07,-0.0946,-0.1357,-0.2304
