date,MACD_Hist,MACD,MACD_Signal
2021-01-19,-0.0466,0.6236,0.6702
2021-01-15,-0.0268,0.6551,0.6819
2021-01-14,-0.0273,0.6613,0.6886
2021-01-13,-0.0073,0.688,0.6954
2021-01-12,-0.0064,0.6908,0.6972
2021-01-11,-0.0583,0.6405,0.6988
2021-01-08,-0.1026,0.6108,0.7134
2021-01-07,-0.1445,0.5945,0.7390000000000001
2021-01-06,-0.1999,0.5753,0.7752
2021-01-05,-0.2257,0.5994,0.8251
2021-01-04,-0.2173,0.6642,0.8815
2020-12-31,-0.1966,0.7393,0.9359
2020-12-30,-0.204,0.7809999999999999,0.985
2020-12-29,-0.1859,0.8501,1.036
2020-12-28,-0.1728,0.9098,1.0825
2020-12-24,-0.1813,0.9444,1.1257
2020-12-23,-0.1578,1.0133,1.171
2020-12-22,-0.1074,1.1031,1.2105
2020-12-21,-0.0674,1.1699,1.2373
2020-12-18,-0.0352,1.2189,1.2542
2020-12-17,-0.0557,1.2072,1.263
2020-12-16,-0.0396,1.2373,1.2769
2020-12-15,-0.0189,1.2679,1.2868
2020-12-14,-0.0031,1.2885,1.2915
2020-12-11,0.0522,1.3444,1.2923
2020-12-10,0.109,1.3883,1.2792
2020-12-09,0.172,1.4240000000000002,1.252
2020-12-08,0.2025,1.4115,1.209
2020-12-07,0.249,1.4074,1.1584
2020-12-04,0.2875,1.3836,1.0961
2020-12-03,0.3059,1.3302,1.0242
2020-12-02,0.3221,1.2699,0.9478
2020-12-01,0.3294,1.1966,0.8672
2020-11-30,0.3362,1.1211,0.7849
2020-11-27,0.3601,1.0609,0.7008
2020-11-25,0.3902,1.001,0.6108
2020-11-24,0.4168,0.9301,0.5133
2020-11-23,0.406,0.8151,0.4091
2020-11-20,0.4467,0.7543,0.3076
2020-11-19,0.5375,0.7334,0.1959
2020-11-18,0.6144,0.6759,0.0615
2020-11-17,0.6696,0.5775,-0.0921
2020-11-16,0.6464,0.387,-0.2595
2020-11-13,0.4926,0.0715,-0.4211
2020-11-12,0.3271,-0.2171,-0.5442
2020-11-11,0.3194,-0.3065,-0.626
2020-11-10,0.2229,-0.4829,-0.7058
2020-11-09,0.1222,-0.6394,-0.7616
2020-11-06,0.0148,-0.7773,-0.7921
2020-11-05,-0.0786,-0.8744,-0.7958
2020-11-04,-0.1791,-0.9553,-0.7762
2020-11-03,-0.2465,-0.9779,-0.7314
2020-11-02,-0.33399999999999996,-1.0038,-0.6698
