date,MACD,MACD_Hist,MACD_Signal
2021-02-12,-0.6866,-0.0451,-0.6415
2021-02-11,-0.6464,-0.0275,-0.6189
2021-02-10,-0.5937,0.0115,-0.6051
2021-02-09,-0.6173,-0.0064,-0.6109
2021-02-08,-0.8434,-0.2357,-0.6077
2021-02-05,-0.8905,-0.4007,-0.4898
2021-02-04,-0.7494,-0.4599,-0.2895
2021-02-03,-0.7489,-0.6894,-0.0596
2021-02-02,-0.5559,-0.8411,0.2851
2021-02-01,-0.0847,-0.7903,0.7057
2021-01-29,1.6091,-0.2527,1.8618
2021-01-28,2.0035,0.0785,1.925
2021-01-27,2.2761,0.3707,1.9054
2021-01-26,2.6113,0.7986,1.8127
2021-01-25,2.5898,0.9767,1.6131
2021-01-22,2.4585,1.0895,1.3689
2021-01-21,2.0779,0.9814,1.0965
2021-01-20,1.7738,0.9227,0.8512
2021-01-19,1.5482,0.9277,0.6205
2021-01-15,1.0972,0.7087,0.3886
2021-01-14,1.1186,0.9072,0.2114
2021-01-13,0.8761,0.8915,-0.0154
2021-01-12,0.4164,0.6546,-0.2383
2021-01-11,-0.4453,-0.0434,-0.4019
2021-01-08,-0.5265,-0.1354,-0.3911
2021-01-07,-0.7335,-0.3763,-0.3572
2021-01-06,-0.9402,-0.6771,-0.2631
2021-01-05,-0.8075,-0.7137,-0.0939
2021-01-04,-0.7395,-0.8240000000000001,0.0845
2020-12-31,-0.821,-1.1116,0.2905
2020-12-30,-0.7839,-1.3523,0.5684
2020-12-29,-0.67,-1.5765,0.9065
2020-12-28,-0.4397,-1.7403,1.3006
2020-12-24,0.2212,-1.5145,1.7357
2020-12-23,0.6685,-1.4459,2.1143
2020-12-22,1.0331,-1.4427,2.4758
2020-12-21,1.3562,-1.4803,2.8365
2020-12-18,1.5534,-1.6531,3.2066
2020-12-17,1.8426,-1.7773,3.6198
2020-12-16,2.1849,-1.8793,4.0642
2020-12-15,2.4861,-2.0479,4.534
2020-12-14,2.6217,-2.4243,5.0459
2020-12-11,2.9927,-2.6593,5.652
2020-12-10,3.714,-2.6028,6.3168
2020-12-09,4.5308,-2.4367,6.9675
2020-12-08,5.5226,-2.0541,7.5767
2020-12-07,6.2968,-1.7934,8.0902
2020-12-04,7.2332,-1.3054,8.5386
2020-12-03,8.2172,-0.6478,8.8649
2020-12-02,9.1011,0.0742,9.0269
2020-12-01,9.6713,0.6629999999999999,9.0083
2020-11-30,10.6291,1.7865,8.8426
2020-11-27,11.0453,2.6493,8.396
2020-11-25,10.8538,3.1202,7.7336
2020-11-24,10.4526,3.499,6.9536
2020-11-23,9.1408,3.062,6.0788
2020-11-20,7.1768,1.8635,5.3133
2020-11-19,6.4269,1.5795,4.8474
2020-11-18,5.9648,1.5122,4.4526
2020-11-17,5.8919,1.8174,4.0745
2020-11-16,5.6389,2.0187,3.6202
2020-11-13,5.1128,1.9973,3.1155
2020-11-12,4.5817,1.9655,2.6162
2020-11-11,3.5582,1.4334,2.1248
2020-11-10,3.3405,1.5741,1.7665
2020-11-09,3.0782,1.7053,1.3729
2020-11-06,2.5795,1.6329,0.9466
2020-11-05,1.8301,1.2918,0.5384
2020-11-04,0.7411,0.5257,0.2155
2020-11-03,0.2018,0.1178,0.084
2020-11-02,0.0379,-0.0167,0.0546
2020-10-30,-0.0202,-0.079,0.0588
2020-10-29,0.0424,-0.0361,0.0785
2020-10-28,-0.0148,-0.1023,0.0876
2020-10-27,0.0856,-0.0276,0.1131
2020-10-26,0.1228,0.0028,0.12
2020-10-23,0.1971,0.0778,0.1193
2020-10-22,0.2453,0.1454,0.0999
2020-10-21,0.2248,0.1612,0.0635
2020-10-20,0.236,0.2128,0.0232
2020-10-19,0.2755,0.3054,-0.03
2020-10-16,0.3524,0.4587,-0.1063
2020-10-15,0.2489,0.4699,-0.221
2020-10-14,0.0735,0.412,-0.3385
2020-10-13,0.1855,0.0066,0.179
2020-10-12,0.2382,0.0625,0.1757
2020-10-09,0.2523,0.1079,0.1444
2020-10-08,0.2306,0.1401,0.0905
2020-10-07,0.2124,0.192,0.0204
2020-10-06,0.0986,0.1742,-0.0756
2020-10-05,0.0134,0.1761,-0.1627
2020-10-02,-0.2059,0.0448,-0.2508
2020-10-01,-0.1188,0.1544,-0.2732
2020-09-30,-0.0806,0.2697,-0.3504
2020-09-29,-0.3395,0.1457,-0.4852
2020-09-28,-0.4387,0.1193,-0.5581
2020-09-25,-0.6369,-0.0191,-0.6177
2020-09-24,-0.6544,-0.0462,-0.6082
2020-09-23,-0.5274,0.0577,-0.5851
2020-09-22,-0.5088,0.1051,-0.6139
2020-09-21,-0.6544,0.012,-0.6665
