date,MACD,MACD_Hist,MACD_Signal
2021-01-29,2.6836,1.0831,1.6005
2021-01-28,2.6738,1.344,1.3298
2021-01-27,2.5286,1.5348,0.9938
2021-01-26,1.8687,1.2587,0.6101
2021-01-25,1.3373,1.0419,0.2954
2021-01-22,0.9675,0.9326,0.0349
2021-01-21,0.7023,0.9005,-0.1982
2021-01-20,0.2762,0.6996,-0.4234
2021-01-19,-0.2207,0.3776,-0.5983
2021-01-15,-0.5738,0.1189,-0.6927
2021-01-14,-0.8623,-0.1399,-0.7224
2021-01-13,-0.9096,-0.2222,-0.6874
2021-01-12,-0.9261,-0.2943,-0.6319
2021-01-11,-0.7668,-0.2085,-0.5583
2021-01-08,-0.5278,-0.0216,-0.5062
2021-01-07,-0.4524,0.0484,-0.5008
2021-01-06,-0.3505,0.1623,-0.5129
2021-01-05,-0.0627,0.4907,-0.5534
2021-01-04,0.219,0.8952,-0.6761
2020-12-31,0.3382,1.2382,-0.8999
2020-12-30,0.0557,1.2652,-1.2095
2020-12-29,-0.1875,1.3383,-1.5258
2020-12-28,-0.4596,1.4007,-1.8603
2020-12-24,-0.8623,1.3482,-2.2105
2020-12-23,-1.2437,1.3039,-2.5476
2020-12-22,-1.6471,1.2264,-2.8735
2020-12-21,-2.3163,0.8638,-3.1801
2020-12-18,-2.7407,0.6554,-3.3961
2020-12-17,-3.1784,0.3816,-3.5599
2020-12-16,-3.6816,-0.0262,-3.6553
2020-12-15,-3.8274,-0.1786,-3.6488
2020-12-14,-3.8784,-0.2743,-3.6041
2020-12-11,-3.8148,-0.2793,-3.5356
2020-12-10,-3.7852,-0.3195,-3.4657
2020-12-09,-3.6307,-0.2449,-3.3859
2020-12-08,-3.3899,-0.0652,-3.3246
2020-12-07,-3.3985,-0.0902,-3.3083
2020-12-04,-3.5478,-0.262,-3.2858
2020-12-03,-3.711,-0.4907,-3.2203
2020-12-02,-3.6817,-0.5841,-3.0976
2020-12-01,-3.4403,-0.4887,-2.9516
2020-11-30,-3.3819,-0.5524,-2.8294
2020-11-27,-3.2198,-0.5284,-2.6913
2020-11-25,-3.1659,-0.6067,-2.5592
2020-11-24,-2.9522,-0.5446,-2.4075
2020-11-23,-2.3185,-0.0471,-2.2714
2020-11-20,-2.2199,0.0397,-2.2596
2020-11-19,-2.3373,-0.0678,-2.2695
2020-11-18,-2.4834,-0.2308,-2.2526
2020-11-17,-2.5732,-0.3783,-2.1949
2020-11-16,-2.6524,-0.5521,-2.1003
2020-11-13,-2.6726,-0.7103,-1.9623
2020-11-12,-2.9269,-1.1422,-1.7847
2020-11-11,-2.8809,-1.3818,-1.4991
2020-11-10,-2.7389,-1.5852,-1.1537
2020-11-09,-1.996,-1.2386,-0.7574
2020-11-06,-1.2609,-0.8132,-0.4477
2020-11-05,-1.1583,-0.9139,-0.2444
2020-11-04,-1.0943,-1.0783,-0.016
2020-11-03,-1.0471,-1.3007,0.2536
2020-11-02,-0.7577,-1.3365,0.5788
2020-10-30,-0.3833,-1.2962,0.9129
2020-10-29,0.2667,-0.9703,1.2369
2020-10-28,0.6462,-0.8333,1.4795
2020-10-27,1.0042,-0.6836,1.6878
2020-10-26,1.3678,-0.4909,1.8587
2020-10-23,1.6091,-0.3723,1.9815
2020-10-22,1.9007,-0.1738,2.0745
2020-10-21,2.2756,0.1576,2.118
2020-10-20,2.4616,0.383,2.0786
2020-10-19,2.5895,0.6066,1.9828
2020-10-16,2.7574,0.9262,1.8312
2020-10-15,2.6773,1.0777,1.5996
2020-10-14,2.6401,1.3099,1.3302
2020-10-13,2.5854,1.5827,1.0027
2020-10-12,2.3146,1.7075,0.6071
2020-10-09,1.8262,1.6461,0.1802
2020-10-08,1.249,1.4803,-0.2313
2020-10-07,0.6445,1.2459,-0.6014
2020-10-06,0.2945,1.2074,-0.9129
2020-10-05,-0.2019,1.0128,-1.2147
2020-10-02,-0.7266,0.7414,-1.468
