date,MACD_Hist,MACD,MACD_Signal
2021-02-11,0.0168,3.6956,3.6788
2021-02-10,-0.2089,3.4615,3.6704
2021-02-09,0.1282,3.903,3.7748
2021-02-08,0.6578,4.3685,3.7107
2021-02-05,0.9356,4.3174,3.3818
2021-02-04,1.0414,3.9554,2.914
2021-02-03,0.9194,3.3127,2.3933
2021-02-02,0.8458,2.7795,1.9336
2021-02-01,0.3572,1.8679,1.5107
2021-01-29,1.4735,-0.3507,-1.8242
2021-01-28,1.6026,-0.5901,-2.1926
2021-01-27,1.6106,-0.9827,-2.5933
2021-01-26,1.7015,-1.2944,-2.9959
2021-01-25,1.5972,-1.8241,-3.4213
2021-01-22,1.3815,-2.4391,-3.8206
2021-01-21,0.9927,-3.1733,-4.1659
2021-01-20,0.7164,-3.6977,-4.4141
2021-01-19,0.1507,-4.4425,-4.5932
2021-01-15,-0.0175,-4.6484,-4.6309
2021-01-14,0.1516,-4.475,-4.6265
2021-01-13,0.2254,-4.439,-4.6644
2021-01-12,0.1295,-4.5913,-4.7208
2021-01-11,0.3051,-4.448,-4.7531
2021-01-08,0.35100000000000003,-4.4784,-4.8294
2021-01-07,0.0792,-4.8379,-4.9172
2021-01-06,0.1239,-4.8131,-4.937
2021-01-05,0.4429,-4.525,-4.968
2021-01-04,0.4404,-4.6383,-5.0787
2020-12-31,0.5966,-4.5922,-5.1888
2020-12-30,0.6453,-4.6926,-5.3379
2020-12-29,0.76,-4.7393,-5.4993
2020-12-28,0.9533,-4.7360000000000015,-5.6893
2020-12-24,1.0427,-4.8849,-5.9276
2020-12-23,1.0683,-5.12,-6.1883
2020-12-22,0.9418,-5.5136,-6.4554
2020-12-21,0.3743,-6.3165,-6.6908
2020-12-18,0.0134,-6.7709,-6.7844
2020-12-17,-0.5625,-7.3502,-6.7877
2020-12-16,-1.1818,-7.8289,-6.6471
2020-12-15,-1.7402,-8.0919,-6.3517
2020-12-14,-2.0399,-7.9565,-5.9166
2020-12-11,-2.3754,-7.782,-5.4066
2020-12-10,-2.7505,-7.5632,-4.8128
2020-12-09,-3.0997,-7.2249,-4.1252
2020-12-08,-3.0984,-6.4486,-3.3503
2020-12-07,-3.5306,-6.1063,-2.5757
2020-12-04,-3.8712,-5.5642,-1.693
2020-12-03,-3.8789,-4.6041,-0.7252
2020-12-02,-3.0583,-2.8138,0.2445
2020-12-01,-1.4775,-0.4684,1.0091
2020-11-30,-0.9409,0.4376,1.3785
2020-11-27,-0.4792,1.1345,1.6137
2020-11-25,0.0876,1.8211,1.7335
2020-11-24,1.0419,2.7535,1.7116
2020-11-23,1.025,2.4761,1.4511
2020-11-20,1.2169,2.4118,1.1949
2020-11-19,1.3632,2.2539,0.8907
2020-11-18,0.7967,1.3466,0.5499
2020-11-17,0.5808,0.9315,0.3507
2020-11-16,0.2835,0.489,0.2055
2020-11-13,0.4219,0.5565,0.1346
2020-11-12,0.6442,0.6733,0.0291
2020-11-11,0.9536,0.8217,-0.1319
2020-11-10,0.8848,0.5145,-0.3703
2020-11-09,1.3703,0.7788,-0.5916
2020-11-06,0.8557,-0.0784,-0.9341
2020-11-05,-0.1118,-1.2599,-1.1481
2020-11-04,-1.6365,-2.7567,-1.1201
2020-11-03,-2.9508,-3.6618,-0.711
2020-11-02,-3.4047,-3.378,0.0267
2020-10-30,-3.3681,-2.4902,0.8779
2020-10-29,-3.0224,-1.3025,1.7199
2020-10-28,-2.7389,-0.2634,2.4755
2020-10-27,-2.2249,0.9353,3.1602
2020-10-26,-2.4734,1.2431,3.7165
2020-10-23,-1.8698,2.465,4.3348
2020-10-22,-1.683,3.1192,4.8023
2020-10-21,-1.2276,3.9954,5.223
2020-10-20,-0.9385,4.5914,5.5299
2020-10-19,-0.6565,5.1081,5.7645
2020-10-16,-0.1377,5.791,5.9287
2020-10-15,0.2549,6.218,5.9631
2020-10-14,0.8577,6.7571,5.8994
2020-10-13,1.2434,6.9283,5.6849
2020-10-12,1.163,6.5371,5.3741
2020-10-09,0.8349,5.9182,5.0833
2020-10-08,0.2786,5.1532,4.8746
2020-10-07,-0.1167,4.6883,4.805
2020-10-06,-0.7829999999999999,4.0511,4.8341
2020-10-05,-0.8491,4.1808,5.0299
2020-10-02,-1.0981,4.144,5.2421
2020-10-01,-1.1052,4.4115,5.5167
2020-09-30,-1.6745,4.1185,5.7929999999999975
2020-09-29,-2.3102,3.9015,6.2116
2020-09-28,-2.8274,3.9618,6.7892
2020-09-25,-3.4354,4.0606,7.496
2020-09-24,-3.8271,4.5278,8.3549
2020-09-23,-3.725,5.5867,9.3116
2020-09-22,-3.2271,7.0157,10.2429
2020-09-21,-3.5124,7.5373,11.0497
2020-09-18,-3.5565,8.3713,11.9278
2020-09-17,-3.2717,9.5451,12.8169
2020-09-16,-2.9084,10.7264,13.6348
2020-09-15,-2.9019,11.46,14.3619
2020-09-14,-2.9676,12.1198,15.0874
2020-09-11,-2.5305,13.2987,15.8293
2020-09-10,-1.4914,14.9705,16.4619
2020-09-09,-0.4267,16.408,16.8347
2020-09-08,0.7949,17.7363,16.9414
2020-09-04,3.3637,20.1064,16.7427
2020-09-03,5.5699,21.4717,15.9018
2020-09-02,7.3428,21.8521,14.5093
2020-09-01,8.157,20.8306,12.6736
2020-08-31,8.1252,18.7596,10.6343
2020-08-28,8.1159,16.7189,8.603
2020-08-27,7.4549,14.029000000000002,6.5741
2020-08-26,5.1497,9.86,4.7103
2020-08-25,1.3799,4.8028,3.4229
