date,1. open,2. high,3. low,4. close,5. volume
2021-01-14,177.01,178.35,173.4,173.43,8951171.0
2021-01-13,174.4,177.73,173.74,176.12,6839540.0
2021-01-12,177.3,178.32,174.861,175.99,8301397.0
2021-01-11,177.75,181.255,177.35,179.09,6464144.0
2021-01-08,178.81,180.02,176.6,178.69,7894454.0
2021-01-07,179.5,179.95,177.575,178.58,7300815.0
2021-01-06,178.32,181.61,177.2836,179.12,7486300.0
2021-01-05,176.2,180.3399,176.2,178.44,7771802.0
2021-01-04,182.255,182.59,174.73,177.68,13426595.0
2020-12-31,181.22,183.4,180.27,181.18,7073495.0
2020-12-30,178.5,183.4,178.37,181.17,11680443.0
2020-12-29,180.01,180.2,176.22,177.3,6875370.0
2020-12-28,175.75,179.92,175.05,178.86,13066452.0
2020-12-24,173.99,174.5799,172.38,173.73,2720964.0
2020-12-23,172.96,175.95,172.3,173.55,9994045.0
2020-12-22,170.0,171.45,169.16,170.45,6424901.0
2020-12-21,170.09,171.94,168.19,170.69,11424234.0
2020-12-18,173.6,175.843,172.28,172.89,21172083.0
2020-12-17,173.815,174.84,171.96,173.55,9004574.0
2020-12-16,173.99,174.85,171.6226,173.12,11105791.0
2020-12-15,170.49,174.4699,167.8201,173.94,18817185.0
2020-12-14,173.8,177.3,168.81,169.3,30939390.0
2020-12-11,169.675,179.45,165.33,175.72,87410704.0
2020-12-10,153.32,155.34,152.5,154.69,8993216.0
2020-12-09,156.29,157.46,153.89,154.43,10804340.0
2020-12-08,152.42,154.88,152.2505,153.72,7900575.0
2020-12-07,153.18,153.88,152.26,153.68,6815460.0
2020-12-04,153.69,154.68,152.81,154.14,6033271.0
2020-12-03,153.45,154.4399,152.13,153.24,9063241.0
2020-12-02,149.49,154.01,148.34,153.61,10601879.0
2020-12-01,149.57,151.4,149.0,149.44,8678988.0
2020-11-30,147.06,148.69,146.29,148.01,9710134.0
2020-11-27,149.0,150.3499,146.53,147.13,5306365.0
2020-11-25,150.27,150.27,147.235,149.09,9551978.0
2020-11-24,148.16,151.86,147.849,151.49,16248050.0
2020-11-23,142.45,147.75,141.7,145.98,12887045.0
2020-11-20,141.71,142.61,140.86,141.07,8485920.0
2020-11-19,142.57,143.2996,141.7,141.72,8892462.0
2020-11-18,144.5,145.48,143.35,143.9,9456229.0
2020-11-17,144.4,144.83,142.56,144.5,9354936.0
2020-11-16,141.57,144.74,141.57,144.67,16382489.0
2020-11-13,140.9,141.19,136.52,138.36,21074457.0
2020-11-12,136.34,138.49,134.105,135.52,13893301.0
2020-11-11,141.47,142.0,136.62,137.82,9600863.0
2020-11-10,139.97,142.37,137.67,142.11,18115410.0
2020-11-09,140.26,147.68,138.065,142.59,35634684.0
2020-11-06,126.255,128.04,124.6147,127.46,6259697.0
2020-11-05,126.78,128.62,125.8,126.96,7654761.0
2020-11-04,123.58,126.86,123.41,125.07,7483043.0
