date,MACD_Hist,MACD_Signal,MACD
2017-12-07,-0.0495,-0.6466,-0.696
2017-12-08,0.0321,-0.6385,-0.6064
2017-12-11,0.0951,-0.6148,-0.5197
2017-12-12,0.1211,-0.5845,-0.4634
2017-12-13,0.1064,-0.5579,-0.4515
2017-12-14,0.0361,-0.5489,-0.5128
2017-12-15,0.0098,-0.5464,-0.5367
2017-12-18,-0.0073,-0.5483,-0.5556
2017-12-19,-0.0159,-0.5522,-0.5681
2017-12-20,0.007,-0.5505,-0.5435
2017-12-21,0.0611,-0.5352,-0.4742
2017-12-22,0.1266,-0.5036,-0.377
2017-12-26,0.1504,-0.466,-0.3156
2017-12-27,0.1858,-0.4195,-0.2337
2017-12-28,0.2098,-0.3671,-0.1572
2017-12-29,0.2064,-0.3155,-0.1091
2018-01-02,0.1758,-0.2715,-0.0957
2018-01-03,0.1812,-0.2262,-0.045
2018-01-04,0.1453,-0.1899,-0.0447
2018-01-05,0.1736,-0.1465,0.0271
2018-01-08,0.1824,-0.1009,0.0815
2018-01-09,0.176,-0.0569,0.1191
2018-01-10,0.1486,-0.0197,0.1289
2018-01-11,0.1647,0.0214,0.1862
2018-01-12,0.0856,0.0428,0.1284
2018-01-16,0.0189,0.0476,0.0665
2018-01-17,-0.0338,0.0391,0.0053
2018-01-18,-0.0687,0.0219,-0.0467
2018-01-19,-0.1043,-0.0041,-0.1085
2018-01-22,-0.1033,-0.03,-0.1333
2018-01-23,-0.0772,-0.0493,-0.1265
2018-01-24,-0.0653,-0.0656,-0.1309
2018-01-25,-0.0544,-0.0792,-0.1336
2018-01-26,-0.0096,-0.0816,-0.0912
2018-01-29,-0.0485,-0.0937,-0.1422
2018-01-30,-0.0816,-0.1141,-0.1958
2018-01-31,-0.0824,-0.1347,-0.2171
2018-02-01,-0.099,-0.1595,-0.2585
2018-02-02,-0.1022,-0.185,-0.2872
2018-02-05,-0.1245,-0.2162,-0.3407
2018-02-06,-0.1505,-0.2538,-0.4043
2018-02-07,-0.1553,-0.2926,-0.4479
2018-02-08,-0.1679,-0.3346,-0.5024
2018-02-09,-0.1352,-0.3684,-0.5036
2018-02-12,-0.0941,-0.3919,-0.486
2018-02-13,-0.0528,-0.4051,-0.4579
2018-02-14,-0.0121,-0.4081,-0.4203
2018-02-15,0.0592,-0.3933,-0.3341
2018-02-16,0.1012,-0.368,-0.2669
2018-02-20,0.1255,-0.3366,-0.2111
2018-02-21,0.1494,-0.2993,-0.1499
2018-02-22,0.1236,-0.2684,-0.1448
2018-02-23,0.1161,-0.2394,-0.1233
2018-02-26,0.1068,-0.2127,-0.1058
2018-02-27,0.1044,-0.1866,-0.0821
2018-02-28,0.0162,-0.1825,-0.1664
2018-03-01,-0.0339,-0.191,-0.2249
2018-03-02,-0.0847,-0.2122,-0.2968
2018-03-05,-0.1031,-0.2379,-0.3411
2018-03-06,-0.0976,-0.2623,-0.3599
2018-03-07,-0.0444,-0.2734,-0.3179
