date,MACD_Hist,MACD_Signal,MACD
2021-02-11,0.1958,0.7269,0.9226
2021-02-10,0.2864,0.629,0.9154
2021-02-09,0.1817,0.4858,0.6675
2021-02-08,-0.0508,0.3949,0.3442
2021-02-05,-0.3123,0.4203,0.1081
2021-02-04,-0.7515,0.5764,-0.1751
2021-02-03,-1.0041,0.9522,-0.0519
2021-02-02,-0.9539,1.4543,0.5004
2021-02-01,-0.7371,1.9312,1.1941
2021-01-29,0.1933,3.4072,3.6005
2021-01-28,0.6356,3.3589,3.9945
2021-01-27,0.6254,3.2,3.8254
2021-01-26,0.6406,3.0436,3.6842
2021-01-25,0.3022,2.8835,3.1857
2021-01-22,0.1534,2.8079,2.9613
2021-01-21,0.1096,2.7696,2.8792
2021-01-20,0.1757,2.7422,2.9178
2021-01-19,0.1603,2.6983,2.8585
2021-01-15,0.0423,2.6582,2.7005
2021-01-14,0.0645,2.6476,2.7121
2021-01-13,0.0203,2.6315,2.6518
2021-01-12,0.1908,2.6264,2.8172
2021-01-11,0.3842,2.5788,2.963
2021-01-08,0.4969,2.4827,2.9797
2021-01-07,0.5309,2.3585,2.8894
2021-01-06,0.4728,2.2257,2.6986
2021-01-05,0.3632,2.1075,2.4707
2021-01-04,0.279,2.0167,2.2957
2020-12-31,0.2792,1.947,2.2262
2020-12-30,0.1384,1.8772,2.0156
2020-12-29,0.0103,1.8426,1.8528
2020-12-28,-0.0274,1.84,1.8126
2020-12-24,-0.0152,1.8469,1.8317
2020-12-23,0.052000000000000005,1.8507,1.9027
2020-12-22,0.1819,1.8377,2.0196
2020-12-21,0.2678,1.7922,2.06
2020-12-18,0.3258,1.7252,2.051
2020-12-17,0.2142,1.6438,1.858
2020-12-16,0.0851,1.5902,1.6753
2020-12-15,0.251,1.569,1.82
2020-12-14,0.3802,1.5062,1.8864
2020-12-11,0.6854,1.4112,2.0966
2020-12-10,0.6994,1.2398,1.9392
2020-12-09,0.7165,1.065,1.7815
2020-12-08,0.5818,0.8859,1.4677
2020-12-07,0.4632,0.7404,1.2036
2020-12-04,0.4872,0.6246,1.1118
2020-12-03,0.3432,0.5028,0.846
2020-12-02,0.2068,0.417,0.6238
2020-12-01,0.0534,0.3653,0.4186
2020-11-30,-0.131,0.35200000000000004,0.221
2020-11-27,-0.1372,0.3847,0.2475
2020-11-25,-0.07200000000000001,0.419,0.34700000000000003
2020-11-24,0.0645,0.4370000000000001,0.5015
2020-11-23,0.2512,0.4209,0.6721
2020-11-20,0.522,0.3581,0.8801
2020-11-19,0.7555,0.2276,0.983
2020-11-18,0.9826,0.0387,1.0213
2020-11-17,1.2391,-0.207,1.0321
2020-11-16,1.3473,-0.5167,0.8306
2020-11-13,1.2633,-0.8536,0.4097
2020-11-12,1.1319,-1.1694,-0.0375
2020-11-11,1.0065,-1.4524,-0.4459
2020-11-10,0.7939,-1.704,-0.9101
2020-11-09,0.3646,-1.9025,-1.5379
2020-11-06,-0.1007,-1.9936,-2.0944
2020-11-05,-0.4185,-1.9685,-2.387
2020-11-04,-0.6101,-1.8638,-2.474
2020-11-03,-0.8013,-1.7113,-2.5126
2020-11-02,-0.9234,-1.511,-2.4343
2020-10-30,-1.0382,-1.2801,-2.3183
2020-10-29,-0.9561,-1.0206,-1.9767
2020-10-28,-0.7385,-0.7815,-1.52
2020-10-27,-0.4364,-0.5969,-1.0333
2020-10-26,-0.3936,-0.4878,-0.8814
2020-10-23,-0.3682,-0.3894,-0.7576
2020-10-22,-0.4196,-0.2974,-0.7169
2020-10-21,-0.446,-0.1925,-0.6384
2020-10-20,-0.3317,-0.081,-0.4127
2020-10-19,-0.1832,0.0019,-0.1813
2020-10-16,0.0923,0.0477,0.14
2020-10-15,0.1412,0.0247,0.1659
2020-10-14,0.2992,-0.0106,0.2885
2020-10-13,0.4342,-0.0854,0.3488
2020-10-12,0.5884,-0.194,0.3944
2020-10-09,0.4361,-0.3411,0.095
2020-10-08,0.2495,-0.4501,-0.2006
2020-10-07,0.1479,-0.5125,-0.3646
2020-10-06,0.0829,-0.5495,-0.4666
2020-10-05,0.1441,-0.5702,-0.4261
2020-10-02,0.0388,-0.6062,-0.5674
2020-10-01,0.0775,-0.6159,-0.5384
2020-09-30,0.0327,-0.6353,-0.6026
2020-09-29,-0.1902,-0.6435,-0.8336
2020-09-28,-0.3364,-0.5959,-0.9323
2020-09-25,-0.5379999999999999,-0.5118,-1.0498
2020-09-24,-0.6605,-0.3773,-1.0378
2020-09-23,-0.6952,-0.2122,-0.9074
2020-09-22,-0.6659999999999999,-0.0384,-0.7044
2020-09-21,-0.54,0.1281,-0.4119
2020-09-18,-0.3856,0.2631,-0.1225
2020-09-17,-0.5234,0.3595,-0.1638
2020-09-16,-0.5014,0.4904,-0.011
2020-09-15,-0.5559,0.6157,0.0598
2020-09-14,-0.6548,0.7547,0.0998
2020-09-11,-0.7143,0.9184,0.2041
2020-09-10,-0.7052,1.097,0.3918
2020-09-09,-0.5597,1.2733,0.7136
2020-09-08,-0.5813,1.4132,0.8319
2020-09-04,-0.341,1.5585,1.2175
2020-09-03,-0.0863,1.6438,1.5574
2020-09-02,0.2063,1.6653,1.8717
2020-09-01,0.199,1.6138,1.8127
2020-08-31,0.3807,1.564,1.9447
2020-08-28,0.425,1.4689,1.8938
2020-08-27,0.4154,1.3626,1.778
2020-08-26,0.4124,1.2587,1.6711
2020-08-25,0.4235,1.1556,1.5791
2020-08-24,0.4132,1.0498,1.463
2020-08-21,0.3379,0.9465,1.2844
2020-08-20,0.2159,0.862,1.0779
2020-08-19,0.1252,0.8079999999999999,0.9333
2020-08-18,0.0618,0.7767,0.8385
2020-08-17,-0.0257,0.7613,0.7356
2020-08-14,-0.0638,0.7677,0.7039
2020-08-13,-0.055,0.7837,0.7286
2020-08-12,-0.0238,0.7974,0.7737
2020-08-11,-0.1502,0.8034,0.6532
2020-08-10,-0.0809,0.8409,0.76
2020-08-07,-0.0822,0.8611,0.7789
2020-08-06,-0.1472,0.8817,0.7345
2020-08-05,-0.1459,0.9185,0.7725
2020-08-04,-0.2305,0.9549,0.7245
2020-08-03,-0.2414,1.0125,0.7711
2020-07-31,-0.2665,1.0729,0.8064
2020-07-30,-0.1402,1.1395,0.9994
2020-07-29,-0.0519,1.1746,1.1226
2020-07-28,0.1063,1.1876,1.2938
2020-07-27,0.3034,1.161,1.4644
2020-07-24,0.5404,1.0852,1.6256
2020-07-23,0.7632,0.9501,1.7133
