date,MACD_Hist,MACD,MACD_Signal
2021-02-02,0.0057,0.2529,0.2472
2021-02-01,0.0123,0.2567,0.2444
2021-01-29,0.0453,0.3732,0.3279
2021-01-28,0.0597,0.3763,0.3165
2021-01-27,0.065,0.3666,0.3016
2021-01-26,0.0564,0.3418,0.2853
2021-01-25,0.0451,0.3163,0.2712
2021-01-22,0.0325,0.2924,0.26
2021-01-21,0.0222,0.274,0.2519
2021-01-20,0.0338,0.2802,0.2463
2021-01-19,0.0521,0.29,0.2378
2021-01-15,0.0532,0.278,0.2248
2021-01-14,0.0756,0.2871,0.2115
2021-01-13,0.0938,0.2864,0.1926
2021-01-12,0.1224,0.2916,0.1692
2021-01-11,0.1258,0.2644,0.1386
2021-01-08,0.1605,0.2676,0.1071
2021-01-07,0.1407,0.2077,0.067
2021-01-06,0.0262,0.058,0.0318
2021-01-05,0.0057,0.031,0.0253
2021-01-04,-0.0054,0.0185,0.0239
2020-12-31,-0.0087,0.0165,0.0252
2020-12-30,-0.0013,0.026,0.0274
2020-12-29,0.0009,0.0286,0.0277
2020-12-28,0.0141,0.0416,0.0275
2020-12-24,0.0051,0.0291,0.024
2020-12-23,0.0135,0.0361,0.0227
2020-12-22,0.0131,0.0324,0.0193
2020-12-21,0.0141,0.0302,0.0161
2020-12-18,0.0154,0.0279,0.0125
2020-12-17,0.013,0.0216,0.0087
2020-12-16,0.0027,0.0082,0.0054
2020-12-15,-0.0088,-0.0041,0.0047
2020-12-14,-0.0133,-0.0064,0.0069
2020-12-11,-0.0072,0.003,0.0103
2020-12-10,0.0029,0.015,0.0121
2020-12-09,0.0084,0.0198,0.0114
2020-12-08,0.0205,0.0297,0.0093
2020-12-07,0.0155,0.0196,0.0041
2020-12-04,0.0234,0.0237,0.0003
2020-12-03,0.0321,0.0265,-0.0056
2020-12-02,0.0393,0.0257,-0.0136
2020-12-01,0.0467,0.0232,-0.0235
2020-11-30,0.0335,-0.0016,-0.0351
2020-11-27,0.0417,-0.0018,-0.0435
2020-11-25,0.0418,-0.0121,-0.0539
2020-11-24,0.0403,-0.0241,-0.0644
2020-11-23,0.0374,-0.037000000000000005,-0.0745
2020-11-20,0.0268,-0.0571,-0.0838
2020-11-19,0.0321,-0.0584,-0.0905
2020-11-18,0.0434,-0.0552,-0.0986
2020-11-17,0.0592,-0.0502,-0.1094
2020-11-16,0.0413,-0.0829,-0.1242
2020-11-13,0.0314,-0.1031,-0.1345
2020-11-12,0.0283,-0.1141,-0.1424
2020-11-11,0.023,-0.1265,-0.1495
2020-11-10,0.0189,-0.1363,-0.1552
2020-11-09,0.0252,-0.1348,-0.1599
2020-11-06,0.0202,-0.146,-0.1662
2020-11-05,0.016,-0.1553,-0.1713
2020-11-04,-0.0007,-0.17600000000000002,-0.1753
2020-11-03,-0.0085,-0.1836,-0.1751
2020-11-02,-0.0156,-0.1885,-0.1729
2020-10-30,-0.0119,-0.181,-0.16899999999999998
2020-10-29,-0.0107,-0.1768,-0.1661
2020-10-28,-0.0116,-0.175,-0.1634
2020-10-27,-0.0107,-0.1712,-0.1605
2020-10-26,-0.0193,-0.1771,-0.1578
2020-10-23,-0.0219,-0.1749,-0.153
2020-10-22,-0.0292,-0.1767,-0.1475
2020-10-21,-0.0341,-0.1743,-0.1402
2020-10-20,-0.0341,-0.1658,-0.1317
2020-10-19,-0.0354,-0.1586,-0.1232
2020-10-16,-0.0398,-0.1542,-0.1143
2020-10-15,-0.0389,-0.1432,-0.1044
2020-10-14,-0.0397,-0.1344,-0.0946
2020-10-13,-0.0333,-0.118,-0.0847
2020-10-12,-0.0353,-0.1117,-0.0764
2020-10-09,-0.0152,-0.0827,-0.0675
2020-10-08,0.0009,-0.0628,-0.0637
2020-10-07,0.0183,-0.0457,-0.064
2020-10-06,0.018000000000000002,-0.0506,-0.0685
2020-10-05,0.0179,-0.0551,-0.073
2020-10-02,0.0235,-0.054000000000000006,-0.0775
2020-10-01,0.0295,-0.0539,-0.0834
2020-09-30,0.0267,-0.0641,-0.0907
2020-09-29,0.0263,-0.0711,-0.0974
2020-09-28,0.026,-0.078,-0.104
2020-09-25,0.0177,-0.0928,-0.1105
2020-09-24,0.0117,-0.1032,-0.1149
2020-09-23,0.0141,-0.1038,-0.1178
2020-09-22,0.0184,-0.103,-0.1214
2020-09-21,0.0112,-0.1148,-0.1259
2020-09-18,0.0057,-0.1231,-0.1287
2020-09-17,-0.0078,-0.1379,-0.1302
2020-09-16,-0.0155,-0.1437,-0.1282
2020-09-15,-0.0318,-0.1561,-0.1243
2020-09-14,-0.0482,-0.1646,-0.1164
2020-09-11,-0.0575,-0.1618,-0.1043
2020-09-10,-0.0599,-0.1499,-0.09
2020-09-09,-0.0584,-0.1334,-0.075
2020-09-08,-0.0521,-0.1125,-0.0604
2020-09-04,-0.051,-0.0984,-0.0474
2020-09-03,-0.0484,-0.083,-0.0346
2020-09-02,-0.0479,-0.0704,-0.0225
