date,MACD_Hist,MACD_Signal,MACD
2021-02-12,0.6303,2.2315,2.8618
2021-02-11,0.6909,1.9163,2.6072
2021-02-10,0.9018,1.5709,2.4726
2021-02-09,0.8746,1.12,1.9946
2021-02-08,0.3887,0.6827,1.0715
2021-02-05,0.2523,0.4883,0.7406
2021-02-04,0.4944,0.3622,0.8566
2021-02-03,0.0843,0.115,0.1992
2021-02-02,0.0637,0.0729,0.1365
2021-02-01,0.047,0.041,0.08800000000000001
2021-01-29,-0.1883,0.6089,0.4206
2021-01-28,-0.1811,0.6559999999999999,0.475
2021-01-27,-0.2025,0.7013,0.4987
2021-01-26,-0.2433,0.7519,0.5086
2021-01-25,-0.2612,0.8127,0.5515
2021-01-22,-0.2452,0.8781,0.6328
2021-01-21,-0.2527,0.9394,0.6867
2021-01-20,-0.2479,1.0025,0.7546
2021-01-19,-0.2341,1.0645,0.8304
2021-01-15,-0.203,1.123,0.92
2021-01-14,-0.1542,1.1738,1.0196
2021-01-13,-0.1584,1.2123,1.0539
2021-01-12,-0.1226,1.2519,1.1293
2021-01-11,-0.1051,1.2826,1.1775
2021-01-08,-0.1125,1.3089,1.1964
2021-01-07,-0.1125,1.337,1.2245
2021-01-06,-0.1379,1.3651,1.2273
2021-01-05,-0.1388,1.3996,1.2608
2021-01-04,-0.1755,1.4343,1.2588
2020-12-31,-0.0935,1.4782,1.3846
2020-12-30,-0.0376,1.5015,1.464
2020-12-29,0.0381,1.5109,1.5490000000000002
2020-12-28,0.1326,1.5014,1.634
2020-12-24,0.2046,1.4683,1.6729
2020-12-23,0.3208,1.4171,1.7379
2020-12-22,0.4119,1.3369,1.7488
2020-12-21,0.4871,1.2339,1.721
2020-12-18,0.5921,1.1122,1.7042
2020-12-17,0.6995,0.9641,1.6636
2020-12-16,0.748,0.7893,1.5372
2020-12-15,0.6809999999999999,0.6023,1.2833
2020-12-14,0.5756,0.4320000000000001,1.0077
2020-12-11,0.3159,0.2881,0.6041
2020-12-10,0.2111,0.2091,0.4202
2020-12-09,0.0622,0.1564,0.2186
2020-12-08,0.0291,0.1408,0.1699
2020-12-07,0.0375,0.1335,0.171
2020-12-04,0.035,0.1242,0.1591
2020-12-03,0.0314,0.1154,0.1468
2020-12-02,0.0234,0.1076,0.131
2020-12-01,0.0275,0.1017,0.1292
2020-11-30,0.0354,0.0948,0.1302
2020-11-27,0.0426,0.086,0.1286
2020-11-25,0.0457,0.0753,0.121
2020-11-24,0.0513,0.0639,0.1152
2020-11-23,0.0581,0.0511,0.1092
2020-11-20,0.0522,0.0365,0.0887
2020-11-19,0.0439,0.0235,0.0674
2020-11-18,0.0441,0.0125,0.0566
2020-11-17,0.0424,0.0015,0.0439
2020-11-16,0.0403,-0.0091,0.0312
2020-11-13,0.0408,-0.0192,0.0216
2020-11-12,0.0374,-0.0294,0.008
