date,MACD_Hist,MACD,MACD_Signal
2021-01-29,-0.6326,-0.4106,0.2221
2021-01-28,-0.6161,-0.2358,0.3802
2021-01-27,-0.6913,-0.157,0.5343
2021-01-26,-0.6025,0.1046,0.7071
2021-01-25,-0.4756,0.3822,0.8577
2021-01-22,-0.369,0.6076,0.9766
2021-01-21,-0.3076,0.7613,1.0688
2021-01-20,-0.3165,0.8293,1.1457
2021-01-19,-0.3443,0.8806,1.2249
2021-01-15,-0.2647,1.0462,1.3109
2021-01-14,-0.2649,1.1122,1.3771
2021-01-13,-0.2184,1.2249,1.4433
2021-01-12,-0.1581,1.3398,1.4979
2021-01-11,-0.0979,1.4395,1.5375
2021-01-08,-0.0131,1.5489,1.562
2021-01-07,-0.0877,1.4776,1.5652
2021-01-06,-0.1895,1.3976,1.5871
2021-01-05,-0.3338,1.3007,1.6345
2021-01-04,-0.2615,1.4565,1.718
2020-12-31,-0.1585,1.6249,1.7833
2020-12-30,-0.1574,1.6655,1.823
2020-12-29,-0.1702,1.6921,1.8623
2020-12-28,-0.1718,1.7331,1.9049
2020-12-24,-0.2295,1.7183,1.9478
2020-12-23,-0.186,1.8192,2.0052
2020-12-22,-0.167,1.8847,2.0517
2020-12-21,-0.1148,1.9786,2.0934
2020-12-18,-0.0799,2.0422,2.1222
2020-12-17,-0.0952,2.0469,2.1421
2020-12-16,-0.1235,2.0424,2.1659
2020-12-15,-0.0992,2.0976,2.1968
2020-12-14,-0.0964,2.1253,2.2216
2020-12-11,0.0265,2.2723,2.2457
2020-12-10,0.1144,2.3535,2.2391
2020-12-09,0.1657,2.3762,2.2105
2020-12-08,0.1811,2.3501,2.1691
2020-12-07,0.2913,2.4151,2.1238
2020-12-04,0.3651,2.416,2.051
2020-12-03,0.346,2.3057,1.9597
2020-12-02,0.3315,2.2047,1.8732
2020-12-01,0.346,2.1363,1.7903
2020-11-30,0.3264,2.0302,1.7038
2020-11-27,0.3825,2.0048,1.6222
2020-11-25,0.446,1.9726,1.5266
2020-11-24,0.5306,1.9457,1.4151
2020-11-23,0.4447,1.7272,1.2825
2020-11-20,0.5095,1.6808,1.1713
2020-11-19,0.6673,1.7112,1.0439
2020-11-18,0.7584,1.6355,0.8771
2020-11-17,0.7543,1.4418,0.6875
2020-11-16,0.7907,1.2896,0.4989
2020-11-13,0.7806,1.0818,0.3012
2020-11-12,0.8433,0.9493,0.1061
2020-11-11,0.8947,0.79,-0.1048
2020-11-10,0.8302,0.5017,-0.3284
2020-11-09,0.4446,-0.0913,-0.536
2020-11-06,-0.0614,-0.7085,-0.6471
2020-11-05,-0.1455,-0.7773,-0.6318
2020-11-04,-0.3266,-0.922,-0.5954
2020-11-03,-0.4411,-0.9548,-0.5138
2020-11-02,-0.6547,-1.0582,-0.4035
2020-10-30,-0.7058,-0.9456,-0.2398
2020-10-29,-0.6291,-0.6925,-0.0634
2020-10-28,-0.5479,-0.454,0.0939
2020-10-27,-0.3352,-0.1043,0.2309
2020-10-26,-0.2542,0.0605,0.3147
2020-10-23,-0.1968,0.1814,0.3782
2020-10-22,-0.3,0.1274,0.4274
2020-10-21,-0.344,0.1584,0.5024
2020-10-20,-0.2868,0.3016,0.5885
2020-10-19,-0.1751,0.4851,0.6602
2020-10-16,-0.0121,0.6918,0.7039
2020-10-15,0.0839,0.7909,0.707
2020-10-14,0.1425,0.8284,0.686
2020-10-13,0.214,0.8643,0.6504
2020-10-12,0.3027,0.8996,0.5969
2020-10-09,0.3512,0.8724,0.5212
2020-10-08,0.3693,0.8027,0.4334
2020-10-07,0.3497,0.6908,0.3411
2020-10-06,0.2782,0.5318,0.2536
2020-10-05,0.3152,0.4993,0.1841
2020-10-02,0.2527,0.358,0.1053
2020-10-01,0.1191,0.1612,0.0421
2020-09-30,-0.0487,-0.0364,0.0124
2020-09-29,-0.1669,-0.1424,0.0245
2020-09-28,-0.1902,-0.1239,0.0663
2020-09-25,-0.359,-0.2452,0.1138
2020-09-24,-0.3535,-0.1499,0.2035
2020-09-23,-0.2825,0.0094,0.2919
2020-09-22,-0.154,0.2086,0.3625
2020-09-21,-0.0441,0.3569,0.401
2020-09-18,0.0995,0.5115,0.4121
2020-09-17,0.1259,0.5131,0.3872
2020-09-16,0.16,0.5157,0.3557
2020-09-15,0.0554,0.3711,0.3157
2020-09-14,-0.0739,0.228,0.3019
2020-09-11,-0.1369,0.1835,0.3203
2020-09-10,-0.0962,0.2584,0.3546
2020-09-09,-0.0243,0.3544,0.3786
2020-09-08,0.0208,0.4055,0.3847
2020-09-04,0.0304,0.4099,0.3795
2020-09-03,0.0499,0.4217,0.3719
2020-09-02,0.0367,0.3961,0.3594
2020-09-01,-0.1157,0.2345,0.3502
2020-08-31,-0.2057,0.1734,0.3791
2020-08-28,-0.2888,0.1418,0.4306
2020-08-27,-0.4339,0.0688,0.5028
2020-08-26,-0.492,0.1193,0.6112
2020-08-25,-0.5105,0.2237,0.7342
2020-08-24,-0.498,0.3639,0.8619
2020-08-21,-0.4743,0.5121,0.9864
2020-08-20,-0.235,0.8699,1.1049
2020-08-19,0.1534,1.3171,1.1637
2020-08-18,0.4674,1.5927,1.1253
2020-08-17,0.5983,1.6067,1.0085
2020-08-14,0.5428,1.4017,0.8589
2020-08-13,0.5532,1.2764,0.7232
2020-08-12,0.5904,1.1753,0.5849
2020-08-11,0.5287,0.9661,0.4373
2020-08-10,0.4022,0.7073,0.3051
2020-08-07,0.263,0.4676,0.2046
2020-08-06,0.1249,0.2638,0.1388
2020-08-05,0.0999,0.2075,0.1076
2020-08-04,0.0367,0.1194,0.0826
2020-08-03,-0.0418,0.0316,0.0735
2020-07-31,-0.0232,0.0607,0.0839
2020-07-30,-0.0029,0.0868,0.0897
2020-07-29,0.0681,0.1585,0.0904
2020-07-28,0.0726,0.146,0.0734
2020-07-27,0.1561,0.2113,0.0552
2020-07-24,0.2448,0.261,0.0162
2020-07-23,0.2832,0.2383,-0.045
2020-07-22,0.2706,0.1548,-0.1158
2020-07-21,0.2244,0.041,-0.1835
2020-07-20,0.1723,-0.0672,-0.2396
2020-07-17,0.2137,-0.069,-0.2826
2020-07-16,0.1467,-0.1893,-0.3361
2020-07-15,-0.0285,-0.4013,-0.3727
2020-07-14,-0.2108,-0.5763,-0.3656
2020-07-13,-0.1965,-0.5094,-0.3129
2020-07-10,-0.2047,-0.4684,-0.2638
2020-07-09,-0.268,-0.4806,-0.2126
2020-07-08,-0.2336,-0.3793,-0.1456
2020-07-07,-0.2467,-0.3339,-0.0872
2020-07-06,-0.2386,-0.2641,-0.0255
2020-07-02,-0.3926,-0.3585,0.0341
2020-07-01,-0.5154,-0.3831,0.1323
2020-06-30,-0.6121,-0.3509,0.2611
2020-06-29,-0.6558,-0.2416,0.4142
2020-06-26,-0.6981,-0.12,0.5781
2020-06-25,-0.5904,0.1622,0.7526
2020-06-24,-0.5155,0.3847,0.9002
2020-06-23,-0.4333,0.5959,1.0291
2020-06-22,-0.4559,0.6816,1.1374
2020-06-19,-0.4266,0.8248,1.2514
2020-06-18,-0.344,1.014,1.358
2020-06-17,-0.2858,1.1583,1.444
2020-06-16,-0.3009,1.2145,1.5155
2020-06-15,-0.4248,1.1659,1.5907
2020-06-12,-0.3098,1.3872,1.6969
2020-06-11,-0.1107,1.6637,1.7744
2020-06-10,0.1701,1.9721,1.802
2020-06-09,0.3586,2.1181,1.7595
2020-06-08,0.4582,2.1281,1.6699
2020-06-05,0.4344,1.9897,1.5553
2020-06-04,0.3537,1.8004,1.4467
2020-06-03,0.4217,1.78,1.3583
2020-06-02,0.4335,1.6864,1.2529
2020-06-01,0.4895,1.634,1.1445
2020-05-29,0.6241,1.6462,1.0221
2020-05-28,0.8298,1.6959,0.8661
2020-05-27,0.9416,1.6002,0.6586
2020-05-26,0.9084,1.3316,0.4232
2020-05-22,0.7723,0.9684,0.1961
2020-05-21,0.6802,0.6832,0.003
2020-05-20,0.3856,0.2186,-0.167
2020-05-19,0.237,-0.0264,-0.2634
2020-05-18,0.0441,-0.2785,-0.3227
2020-05-15,-0.2117,-0.5454,-0.3337
2020-05-14,-0.3337,-0.6144,-0.2808
2020-05-13,-0.2488,-0.4462,-0.1973
2020-05-12,-0.0174,-0.1526,-0.1351
2020-05-11,0.1586,0.0278,-0.1308
2020-05-08,0.1847,0.0143,-0.1704
2020-05-07,0.1972,-0.0194,-0.2166
2020-05-06,0.2048,-0.0612,-0.2659
2020-05-05,0.287,-0.0301,-0.3171
2020-05-04,0.349,-0.0398,-0.3889
2020-05-01,0.4723,-0.0039,-0.4761
2020-04-30,0.5803,-0.0139,-0.5942
2020-04-29,0.6314,-0.1079,-0.7393
2020-04-28,0.4172,-0.4799,-0.8971
2020-04-27,0.3031,-0.6983,-1.0014
2020-04-24,0.2376,-0.8396,-1.0772
2020-04-23,0.3111,-0.8255,-1.1366
2020-04-22,0.4505,-0.7639,-1.2144
2020-04-21,0.5877,-0.7393,-1.327
2020-04-20,0.8104,-0.6636,-1.4739
2020-04-17,0.9421,-0.7345,-1.6765
2020-04-16,0.9003,-1.0118,-1.9121
2020-04-15,1.1201,-1.017,-2.1371
2020-04-14,1.2209,-1.1963,-2.4171
2020-04-13,1.1182,-1.6042,-2.7224
2020-04-09,1.1417,-1.8602,-3.0019
2020-04-08,1.0297,-2.2577,-3.2873
2020-04-07,0.7821,-2.7626,-3.5447
2020-04-06,0.6207,-3.1196,-3.7403
2020-04-03,0.4237,-3.4718,-3.8954
2020-04-02,0.6549,-3.3464,-4.0014
2020-04-01,0.7392,-3.4259,-4.1651
2020-03-31,0.7878,-3.5621,-4.3499
2020-03-30,0.538,-4.0088,-4.5468
2020-03-27,0.1871,-4.4942,-4.6813
2020-03-26,-0.2439,-4.9721,-4.7281
2020-03-25,-0.9606,-5.6277,-4.6671
2020-03-24,-1.5607,-5.9877,-4.427
2020-03-23,-2.0138,-6.0506,-4.0368
2020-03-20,-2.0736,-5.607,-3.5333
2020-03-19,-2.0064,-5.0214,-3.0149
2020-03-18,-2.1233,-4.6366,-2.5133
2020-03-17,-2.0142,-3.9967,-1.9825
2020-03-16,-1.8118,-3.2908,-1.479
2020-03-13,-1.1673,-2.1933,-1.026
2020-03-12,-1.0975,-1.8317,-0.7342
2020-03-11,-0.6586,-1.1185,-0.4598
2020-03-10,-0.5331,-0.8283,-0.2952
2020-03-09,-0.5242,-0.6861,-0.1619
2020-03-06,-0.3854,-0.4162,-0.0309
2020-03-05,-0.2698,-0.2043,0.0655
2020-03-04,-0.1665,-0.0335,0.1329
2020-03-03,-0.2646,-0.0901,0.1746
2020-03-02,-0.2326,0.0081,0.2407
2020-02-28,-0.3264,-0.0276,0.2989
2020-02-27,-0.2098,0.1706,0.3805
2020-02-26,-0.0443,0.3886,0.4329
2020-02-25,-0.177,0.267,0.444
2020-02-24,0.0545,0.5428,0.4882
2020-02-21,0.2056,0.6802,0.4746
2020-02-20,0.2636,0.6868,0.4232
2020-02-19,0.2709,0.6282,0.3573
2020-02-18,0.2608,0.5504,0.2896
2020-02-14,0.2543,0.4787,0.2244
2020-02-13,0.2276,0.3885,0.1608
2020-02-12,0.1657,0.2696,0.1039
2020-02-11,0.0586,0.1211,0.0625
2020-02-10,-0.0104,0.0374,0.0478
2020-02-07,-0.0383,0.0121,0.0504
2020-02-06,-0.0529,0.0071,0.06
2020-02-05,-0.1172,-0.044,0.0732
2020-02-04,-0.2518,-0.1492,0.1025
2020-02-03,-0.3515,-0.186,0.1655
2020-01-31,-0.3781,-0.1247,0.2534
2020-01-30,-0.2708,0.0771,0.3479
2020-01-29,-0.2302,0.1854,0.4156
2020-01-28,-0.2121,0.2611,0.4731
2020-01-27,-0.1936,0.3326,0.5261
2020-01-24,-0.118,0.4565,0.5745
2020-01-23,-0.0223,0.5817,0.604
2020-01-22,-0.0044,0.6052,0.6096
2020-01-21,0.0178,0.6285,0.6107
2020-01-17,0.0559,0.6622,0.6063
2020-01-16,0.0647,0.657,0.5923
2020-01-15,0.0516,0.6277,0.5761
2020-01-14,0.1204,0.6836,0.5632
2020-01-13,0.1185,0.6516,0.5331
2020-01-10,0.1182,0.6217,0.5035
2020-01-09,0.1188,0.5927,0.4739
2020-01-08,0.0724,0.5166,0.4442
2020-01-07,0.0589,0.485,0.4261
2020-01-06,0.0597,0.4711,0.4114
2020-01-03,0.046,0.4425,0.3965
2020-01-02,0.0541,0.4391,0.385
2019-12-31,0.0102,0.3817,0.3715
2019-12-30,-0.0011,0.3678,0.3689
2019-12-27,-0.0356,0.3336,0.3692
2019-12-26,-0.0606,0.3175,0.3781
2019-12-24,-0.0979,0.2953,0.3932
2019-12-23,-0.1103,0.3075,0.4177
2019-12-20,-0.0923,0.3529,0.4453
2019-12-19,-0.0564,0.4119,0.4684
2019-12-18,-0.0286,0.4538,0.4825
2019-12-17,-0.0142,0.4754,0.4896
2019-12-16,-0.0226,0.4706,0.4932
2019-12-13,-0.0259,0.4729,0.4988
2019-12-12,-0.0131,0.4922,0.5053
2019-12-11,-0.0485,0.4601,0.5086
2019-12-10,-0.0607,0.46,0.5207
2019-12-09,-0.0675,0.4684,0.5359
2019-12-06,-0.0926,0.4602,0.5528
2019-12-05,-0.0802,0.4958,0.5759
2019-12-04,-0.0346,0.5613,0.596
2019-12-03,0.0008,0.6054,0.6046
2019-12-02,0.087,0.6914,0.6044
2019-11-29,0.1172,0.6998,0.5827
2019-11-27,0.073,0.6264,0.5534
2019-11-26,0.0046,0.5397,0.5351
2019-11-25,-0.0499,0.4841,0.534
2019-11-22,-0.0389,0.5075,0.5464
2019-11-21,-0.0088,0.5473,0.5562
2019-11-20,0.0379,0.5963,0.5584
2019-11-19,0.0809,0.6298,0.5489
2019-11-18,0.0008,0.5294,0.5286
2019-11-15,-0.0242,0.5043,0.5284
2019-11-14,-0.0971,0.4374,0.5345
2019-11-13,-0.1481,0.4106,0.5588
2019-11-12,-0.1502,0.4456,0.5958
2019-11-11,-0.1224,0.5109,0.6334
2019-11-08,-0.0921,0.5718,0.664
2019-11-07,-0.1145,0.5725,0.687
2019-11-06,-0.1577,0.5579,0.7156
2019-11-05,-0.1764,0.5787,0.7551
2019-11-04,-0.2418,0.5574,0.7992
2019-11-01,-0.2799,0.5797,0.8596
2019-10-31,-0.2652,0.6644,0.9296
2019-10-30,-0.1966,0.7993,0.9959
2019-10-29,-0.1772,0.8678,1.045
2019-10-28,-0.0406,1.0487,1.0893
2019-10-25,0.0811,1.1806,1.0995
2019-10-24,0.1757,1.2549,1.0792
2019-10-23,0.2952,1.3304,1.0353
2019-10-22,0.3884,1.3499,0.9615
2019-10-21,0.4221,1.2864,0.8644
2019-10-18,0.4734,1.2322,0.7588
2019-10-17,0.459,1.0996,0.6405
2019-10-16,0.3754,0.9011,0.5257
2019-10-15,0.3241,0.756,0.4319
2019-10-14,0.2908,0.6417,0.3509
2019-10-11,0.2446,0.5228,0.2782
2019-10-10,0.1009,0.3179,0.217
2019-10-09,-0.0248,0.167,0.1918
2019-10-08,-0.0926,0.1054,0.198
2019-10-07,-0.1263,0.0949,0.2212
2019-10-04,-0.2039,0.0488,0.2527
2019-10-03,-0.27,0.0337,0.3037
2019-10-02,-0.2248,0.1464,0.3712
2019-10-01,-0.1606,0.2668,0.4274
2019-09-30,-0.1721,0.2954,0.4676
2019-09-27,-0.2183,0.2923,0.5106
2019-09-26,-0.1893,0.3759,0.5652
2019-09-25,-0.1747,0.4378,0.6125
2019-09-24,-0.1761,0.4801,0.6562
2019-09-23,-0.1508,0.5494,0.7002
2019-09-20,-0.097,0.6409,0.7379
2019-09-19,0.0246,0.7868,0.7622
2019-09-18,0.0388,0.7948,0.756
2019-09-17,0.0663,0.8127,0.7464
2019-09-16,0.1323,0.8621,0.7298
2019-09-13,0.2624,0.9591,0.6967
2019-09-12,0.3216,0.9527,0.6311
2019-09-11,0.3629,0.9136,0.5507
2019-09-10,0.3954,0.8554,0.46
2019-09-09,0.3853,0.7464,0.3611
2019-09-06,0.3449,0.6097,0.2648
2019-09-05,0.3133,0.4919,0.1786
2019-09-04,0.2716,0.3718,0.1002
2019-09-03,0.3192,0.3516,0.0323
2019-08-30,0.3813,0.3338,-0.0475
2019-08-29,0.3783,0.2355,-0.1428
2019-08-28,0.3005,0.0631,-0.2374
2019-08-27,0.2345,-0.078,-0.3125
2019-08-26,0.2354,-0.1357,-0.3711
2019-08-23,0.2186,-0.2114,-0.43
2019-08-22,0.2161,-0.2685,-0.4846
2019-08-21,0.0202,-0.5184,-0.5386
2019-08-20,-0.1468,-0.6905,-0.5437
2019-08-19,-0.1919,-0.6989,-0.507
2019-08-16,-0.2445,-0.7035,-0.459
2019-08-15,-0.285,-0.6829,-0.3979
2019-08-14,-0.1999,-0.5265,-0.3266
2019-08-13,-0.1669,-0.4436,-0.2766
2019-08-12,-0.2855,-0.5204,-0.2349
2019-08-09,-0.2642,-0.4277,-0.1635
2019-08-08,-0.3305,-0.428,-0.0975
2019-08-07,-0.4645,-0.4794,-0.0149
2019-08-06,-0.5025,-0.4013,0.1013
2019-08-05,-0.5407,-0.3138,0.2269
2019-08-02,-0.3937,-0.0317,0.3621
2019-08-01,-0.2985,0.162,0.4605
2019-07-31,-0.1515,0.3836,0.5351
2019-07-30,-0.1103,0.4627,0.573
2019-07-29,-0.0859,0.5147,0.6006
