date,MACD_Signal,MACD_Hist,MACD
2021-01-19,1.1187,0.0638,1.1826
2021-01-15,1.1028,0.1456,1.2484
2021-01-14,1.0664,0.2529,1.3193
2021-01-13,1.0032,0.3457,1.3489
2021-01-12,0.9167,0.3841,1.3008
2021-01-11,0.8207,0.35100000000000003,1.1717
2021-01-08,0.7329,0.4209,1.1538
2021-01-07,0.6277,0.4285,1.0562
2021-01-06,0.5206,0.3477,0.8683
2021-01-05,0.4337,0.2871,0.7208
2021-01-04,0.3619,0.1743,0.5362
2020-12-31,0.3183,0.1049,0.4232
2020-12-30,0.2921,0.0418,0.3338
2020-12-29,0.2816,-0.0086,0.273
2020-12-28,0.2838,-0.0303,0.2535
2020-12-24,0.2913,-0.0726,0.2188
2020-12-23,0.3095,-0.0842,0.2253
2020-12-22,0.3305,-0.0962,0.2343
2020-12-21,0.3546,-0.0805,0.2741
2020-12-18,0.3747,-0.0957,0.27899999999999997
2020-12-17,0.3987,-0.1204,0.2783
2020-12-16,0.4288,-0.157,0.2717
2020-12-15,0.46799999999999997,-0.1672,0.3008
2020-12-14,0.5098,-0.1904,0.3194
2020-12-11,0.5574,-0.1856,0.3718
2020-12-10,0.6038,-0.1179,0.4858
2020-12-09,0.6333,-0.0807,0.5526
2020-12-08,0.6534,0.0026,0.6559999999999999
2020-12-07,0.6528,0.0389,0.6917
2020-12-04,0.6431,0.0618,0.7049
2020-12-03,0.6276,0.0576,0.6852
2020-12-02,0.6132,0.0531,0.6663
2020-12-01,0.6,0.0224,0.6224
2020-11-30,0.5944,-0.031,0.5634
2020-11-27,0.6021,-0.0122,0.5899
2020-11-25,0.6052,-0.0203,0.5849
2020-11-24,0.6102,0.0193,0.6295
2020-11-23,0.6054,0.0275,0.6329
2020-11-20,0.5986,0.0234,0.622
2020-11-19,0.5927,0.0204,0.6131
2020-11-18,0.5876,0.0214,0.609
2020-11-17,0.5822,0.0481,0.6303
2020-11-16,0.5702,0.0569,0.6271
2020-11-13,0.556,0.0558,0.6119
2020-11-12,0.5421,0.099,0.6411
2020-11-11,0.5173,0.1497,0.667
2020-11-10,0.4799,0.1934,0.6732
2020-11-09,0.4315,0.1954,0.627
2020-11-06,0.3827,0.16399999999999998,0.5467
2020-11-05,0.3417,0.138,0.4797
2020-11-04,0.3072,0.0547,0.3619
2020-11-03,0.2935,-0.0427,0.2508
2020-11-02,0.3042,-0.0737,0.2305
2020-10-30,0.3226,-0.0871,0.2356
2020-10-29,0.3444,-0.0795,0.2649
2020-10-28,0.3643,-0.1083,0.256
2020-10-27,0.3913,-0.0696,0.3217
2020-10-26,0.4087,-0.037000000000000005,0.3717
2020-10-23,0.418,0.0343,0.4523
2020-10-22,0.4094,0.0694,0.4788
2020-10-21,0.3921,0.0935,0.4856
2020-10-20,0.3687,0.1043,0.473
2020-10-19,0.3426,0.1105,0.4531
2020-10-16,0.315,0.1506,0.4656
2020-10-15,0.2773,0.1621,0.4394
2020-10-14,0.2368,0.1829,0.4197
2020-10-13,0.1911,0.1975,0.3885
2020-10-12,0.1417,0.166,0.3077
2020-10-09,0.1002,0.113,0.2132
2020-10-08,0.0719,0.0883,0.1602
2020-10-07,0.0499,0.0686,0.1184
2020-10-06,0.0327,0.0368,0.0695
2020-10-05,0.0235,0.0128,0.0363
2020-10-02,0.0204,-0.0239,-0.0036
2020-10-01,0.0263,-0.0323,-0.0059
