date,MACD,MACD_Signal,MACD_Hist
2021-02-11,0.7444,0.7734,-0.028999999999999998
2021-02-10,0.9643,0.7879,0.1764
2021-02-09,0.8789,0.6997,0.1792
2021-02-08,1.1288,0.6101,0.5187
2021-02-05,0.701,0.3508,0.3503
2021-02-04,0.2286,0.1756,0.053
2021-02-03,-0.5489,0.1491,-0.698
2021-02-02,-0.6972,0.4981,-1.1953
2021-02-01,-0.4239,1.0958,-1.5197
2021-01-29,2.0951,2.1314,-0.0363
2021-01-28,2.7806,2.1405,0.6402
2021-01-27,2.879,1.9804,0.8986
2021-01-26,3.37,1.7558,1.6142
2021-01-25,3.0772,1.3522,1.7249
2021-01-22,2.4061,0.921,1.4851
2021-01-21,1.6245,0.5497,1.0748
2021-01-20,1.1073,0.281,0.8263
2021-01-19,0.9147,0.0744,0.8403
2021-01-15,0.7686,-0.1356,0.9043
2021-01-14,0.3266,-0.3617,0.6883
2021-01-13,0.4958,-0.5338,1.0296
2021-01-12,0.1232,-0.7912,0.9144
2021-01-11,-0.5863,-1.0198,0.4335
2021-01-08,-0.9641,-1.1281,0.16399999999999998
2021-01-07,-1.2144,-1.1691,-0.0452
2021-01-06,-1.228,-1.1578,-0.0702
2021-01-05,-1.3609,-1.1403,-0.2206
2021-01-04,-1.356,-1.0851,-0.2709
2020-12-31,-1.1132,-1.0174,-0.0957
2020-12-30,-0.9601,-0.9935,0.0334
2020-12-29,-0.7141,-1.0018,0.2877
2020-12-28,-0.4845,-1.0738,0.5893
2020-12-24,-0.4958,-1.2211,0.7253
2020-12-23,-0.6732,-1.4024,0.7292
2020-12-22,-0.7767,-1.5847,0.8079999999999999
2020-12-21,-0.921,-1.7867,0.8657
2020-12-18,-1.1885,-2.0031,0.8146
2020-12-17,-1.4577,-2.2068,0.7491
2020-12-16,-2.1384,-2.394,0.2556
2020-12-15,-2.5303,-2.4579,-0.0723
2020-12-14,-2.8296,-2.4398,-0.3898
2020-12-11,-2.9262,-2.3424,-0.5838
2020-12-10,-2.902,-2.1964,-0.7056
2020-12-09,-2.8554,-2.0201,-0.8354
2020-12-08,-2.8328,-1.8112,-1.0216
2020-12-07,-2.3697,-1.5558,-0.8139
2020-12-04,-1.8379,-1.3523,-0.4855
2020-12-03,-1.2698,-1.231,-0.0388
2020-12-02,-0.9487,-1.2212,0.2725
2020-12-01,-0.8265,-1.2894,0.4628
2020-11-30,-1.0636,-1.4051,0.3415
2020-11-27,-1.4327,-1.4905,0.0578
2020-11-25,-1.7392,-1.5049,-0.2343
2020-11-24,-1.8996,-1.4463,-0.4532
2020-11-23,-2.0108,-1.3330000000000002,-0.6778
2020-11-20,-1.9301,-1.1636,-0.7666
2020-11-19,-1.6381,-0.9719,-0.6661
2020-11-18,-1.3549,-0.8054,-0.5495
2020-11-17,-0.8623,-0.6679999999999999,-0.1943
2020-11-16,-0.4884,-0.6195,0.131
2020-11-13,-0.723,-0.6522,-0.0708
2020-11-12,-0.769,-0.6345,-0.1345
2020-11-11,-0.7222,-0.6009,-0.1213
2020-11-10,-0.8049,-0.5705,-0.2344
2020-11-09,-0.6781,-0.512,-0.1661
2020-11-06,0.0608,-0.4704,0.5312
2020-11-05,-0.442,-0.6032,0.1612
2020-11-04,-1.2404,-0.6435,-0.5969
2020-11-03,-1.9244,-0.4943,-1.4301
2020-11-02,-2.2277,-0.1368,-2.0909
2020-10-30,-1.9112,0.3859,-2.2971
2020-10-29,-1.0712,0.9602,-2.0314
2020-10-28,-0.2793,1.4681,-1.7473
2020-10-27,0.7265,1.9049,-1.1784
2020-10-26,1.2787,2.1995,-0.9208
2020-10-23,2.046,2.4297,-0.3837
2020-10-22,2.2908,2.5256,-0.2348
2020-10-21,2.7562,2.5843,0.1719
2020-10-20,2.9709,2.5414,0.4296
2020-10-19,3.0469,2.434,0.6129
2020-10-16,3.3334,2.2807,1.0526
2020-10-15,3.2526,2.0176,1.2351
2020-10-14,3.1144,1.7088,1.4056
2020-10-13,2.9383,1.3574,1.5809
2020-10-12,2.3397,0.9622,1.3775
2020-10-09,1.8909,0.6178,1.273
2020-10-08,1.3908,0.2996,1.0912
2020-10-07,0.8740000000000001,0.0268,0.8472
2020-10-06,0.3769,-0.185,0.5619
2020-10-05,0.3769,-0.3255,0.7024
2020-10-02,-0.1987,-0.5011,0.3024
2020-10-01,-0.648,-0.5767,-0.0713
2020-09-30,-1.0409,-0.5588,-0.4821
2020-09-29,-1.5363,-0.4383,-1.098
2020-09-28,-1.5793,-0.1638,-1.4155
2020-09-25,-1.6335,0.19,-1.8235
2020-09-24,-1.2961,0.6459,-1.942
2020-09-23,-0.5579999999999999,1.1314,-1.6894
2020-09-22,0.3061,1.5538,-1.2477
2020-09-21,0.7201,1.8657,-1.1456
2020-09-18,1.3351,2.1521,-0.8169
2020-09-17,1.8132,2.3563,-0.5431
2020-09-16,1.9141,2.4921,-0.578
2020-09-15,1.8458,2.6366,-0.7908
2020-09-14,1.3319,2.8343,-1.5024
2020-09-11,1.1558,3.2099,-2.0541
2020-09-10,1.3516,3.7234,-2.3718
2020-09-09,1.9495,4.3164,-2.3669
2020-09-08,2.2448,4.9081,-2.6634
2020-09-04,3.3768,5.574,-2.1972
2020-09-03,4.732,6.1233,-1.3913
2020-09-02,5.8897,6.4711,-0.5814
2020-09-01,6.0088,6.6164,-0.6076
2020-08-31,6.3516,6.7683,-0.4168
2020-08-28,6.7872,6.8725,-0.0853
2020-08-27,7.1187,6.8939,0.2248
2020-08-26,7.2025,6.8376,0.3649
2020-08-25,6.8723,6.7464,0.1259
2020-08-24,6.9351,6.715,0.2201
2020-08-21,6.8519,6.6599,0.192
2020-08-20,7.0007,6.6119,0.3888
2020-08-19,7.3456,6.5147,0.8309
2020-08-18,7.4595,6.307,1.1525
2020-08-17,7.2807,6.0189,1.2618
2020-08-14,6.6202,5.7034,0.9167
2020-08-13,6.4555,5.4742,0.9812
2020-08-12,6.0396,5.2289,0.8106
2020-08-11,5.4289,5.0263,0.4026
2020-08-10,5.2414,4.9256,0.3158
2020-08-07,4.945,4.8467,0.0983
2020-08-06,4.806,4.8221,-0.0162
2020-08-05,4.7873,4.8262,-0.0389
2020-08-04,4.8842,4.8359,0.0483
2020-08-03,4.8976,4.8238,0.0738
2020-07-31,5.0136,4.8053,0.2083
2020-07-30,5.1584,4.7533,0.4051
2020-07-29,5.1854,4.652,0.5334
2020-07-28,5.3108,4.5186,0.7922
2020-07-27,5.3311,4.3206,1.0105
2020-07-24,5.0639,4.0680000000000005,0.9959
2020-07-23,4.8617,3.819,1.0427
2020-07-22,4.6841,3.5583,1.1258
2020-07-21,4.2522,3.2769,0.9753
2020-07-20,3.9162,3.033,0.8831
2020-07-17,3.6569,2.8123,0.8447
2020-07-16,3.2517,2.6011,0.6506
2020-07-15,2.9188,2.4384,0.4804
2020-07-14,2.4797,2.3184,0.1614
2020-07-13,1.8842,2.278,-0.3938
2020-07-10,1.9197,2.3765,-0.4567
2020-07-09,1.8878,2.4906,-0.6029
2020-07-08,2.0361,2.6413,-0.6053
2020-07-07,2.0739,2.7927,-0.7188
2020-07-06,2.2753,2.9724,-0.6971
2020-07-02,2.2776,3.1466,-0.8690000000000001
2020-07-01,2.3533,3.3639,-1.0106
2020-06-30,2.4509,3.6165,-1.1657
2020-06-29,2.302,3.908,-1.6059
2020-06-26,2.5208,4.3094,-1.7886
2020-06-25,3.2781,4.7566,-1.4784
2020-06-24,3.7569,5.1262,-1.3693
2020-06-23,4.2377,5.4685,-1.2308
2020-06-22,4.3687,5.7762,-1.4075
2020-06-19,4.5883,6.1281,-1.5398
2020-06-18,5.0546,6.513,-1.4585
2020-06-17,5.3183,6.8777,-1.5593
2020-06-16,5.4124,7.2675,-1.8551
2020-06-15,5.5445,7.7313,-2.1868
2020-06-12,6.4977,8.277999999999999,-1.7803
2020-06-11,7.51,8.722999999999999,-1.213
2020-06-10,8.993,9.0263,-0.0333
2020-06-09,9.2461,9.0346,0.2115
2020-06-08,9.202,8.9817,0.2202
2020-06-05,9.0108,8.9267,0.0841
2020-06-04,8.824,8.9056,-0.0816
2020-06-03,9.0567,8.926,0.1307
2020-06-02,9.0154,8.8934,0.1221
2020-06-01,8.8106,8.8629,-0.0523
2020-05-29,8.9637,8.8759,0.0878
2020-05-28,8.9097,8.854,0.0557
2020-05-27,9.0455,8.8401,0.2054
2020-05-26,8.865,8.7887,0.0763
2020-05-22,8.9943,8.7696,0.2246
2020-05-21,9.0886,8.7135,0.3751
2020-05-20,9.1769,8.6197,0.5572
2020-05-19,9.4255,8.4804,0.9451
2020-05-18,9.6146,8.2441,1.3705
2020-05-15,8.9903,7.9015,1.0888
2020-05-14,8.6655,7.6293,1.0361
