date,MACD_Hist,MACD,MACD_Signal
2021-02-01,-0.0828,-0.1536,-0.0708
2021-01-29,-0.1247,-0.1748,-0.0501
2021-01-28,-0.1341,-0.153,-0.0189
2021-01-27,-0.1578,-0.1433,0.0146
2021-01-26,-0.1492,-0.0952,0.054
2021-01-25,-0.1472,-0.0558,0.0913
2021-01-22,-0.1472,-0.019,0.1281
2021-01-21,-0.1571,0.0078,0.1649
2021-01-20,-0.15,0.0542,0.2042
2021-01-19,-0.1677,0.074,0.2417
2021-01-15,-0.1601,0.1236,0.2836
2021-01-14,-0.0989,0.2247,0.3236
2021-01-13,-0.0242,0.3242,0.3483
2021-01-12,-0.019,0.3353,0.3544
2021-01-11,0.0019,0.361,0.3591
2021-01-08,0.0065,0.3652,0.3587
2021-01-07,0.0254,0.3824,0.357
2021-01-06,0.0259,0.3765,0.3507
2021-01-05,0.0223,0.3665,0.3442
