date,MACD_Hist,MACD,MACD_Signal
2021-01-29,-0.5765,3.0405,3.6169
2021-01-28,0.0495,3.8105,3.761
2021-01-27,0.3773,4.126,3.7486
2021-01-26,0.9569,4.6112,3.6543
2021-01-25,0.8992,4.3143,3.4151
2021-01-22,0.6935,3.8838,3.1903
2021-01-21,0.5449,3.5618,3.0169
2021-01-20,0.1248,3.0055,2.8807
2021-01-19,-0.3474,2.5021,2.8495
2021-01-15,-0.4565,2.4799,2.9364
2021-01-14,-0.2435,2.807,3.0505
2021-01-13,-0.1526,2.9587,3.1113
2021-01-12,-0.1833,2.9662,3.1495
2021-01-11,-0.0835,3.1118,3.1953
2021-01-08,-0.004,3.2122,3.2162
2021-01-07,-0.3517,2.8655,3.2172
2021-01-06,-0.5624,2.7427,3.3051
2021-01-05,-0.2713,3.1744,3.4457
2021-01-04,-0.2096,3.3039,3.5135
2020-12-31,0.0772,3.6432,3.5659
2020-12-30,0.0718,3.6185,3.5466
2020-12-29,0.0774,3.6061,3.5286
2020-12-28,0.027,3.5363,3.5093
2020-12-24,-0.0798,3.4227,3.5025
2020-12-23,-0.0277,3.4948,3.5225
2020-12-22,0.1205,3.65,3.5294
2020-12-21,0.1613,3.6606,3.4993
2020-12-18,0.2316,3.6906,3.459
2020-12-17,0.241,3.6421,3.4011
2020-12-16,0.0887,3.4295,3.3408
2020-12-15,-0.0301,3.2886,3.3186
2020-12-14,-0.1203,3.2059,3.3262
2020-12-11,-0.0419,3.3143,3.3562
2020-12-10,0.213,3.5797,3.3667
2020-12-09,0.4949,3.8083,3.3135
2020-12-08,0.9553,4.145,3.1897
2020-12-07,0.977,3.928,2.9509
2020-12-04,0.9666,3.6732,2.7067
2020-12-03,0.9743,3.4393,2.465
2020-12-02,0.9725,3.194,2.2215
2020-12-01,0.8902,2.8685,1.9783
2020-11-30,0.6892,2.445,1.7558
2020-11-27,0.6015,2.185,1.5835
2020-11-25,0.4295,1.8626,1.4331
2020-11-24,0.3111,1.6368,1.3257
2020-11-23,0.2209,1.4689,1.248
2020-11-20,0.3408,1.5336,1.1928
2020-11-19,0.4878,1.5953,1.1075
2020-11-18,0.5132,1.4988,0.9856
2020-11-17,0.6776,1.5349,0.8573
2020-11-16,0.6973,1.3852,0.6879
2020-11-13,0.5906,1.1041,0.5136
2020-11-12,0.5335,0.8994,0.3659
2020-11-11,0.5813,0.8139,0.2326
2020-11-10,0.4987,0.586,0.0873
2020-11-09,0.7842,0.7467,-0.0374
2020-11-06,0.7841,0.5506,-0.2335
2020-11-05,0.2514,-0.1781,-0.4295
2020-11-04,-0.5872,-1.0796,-0.4924
2020-11-03,-1.3187,-1.6643,-0.3455
2020-11-02,-1.5213,-1.5371,-0.0159
2020-10-30,-1.4161,-1.0517,0.3645
2020-10-29,-1.1331,-0.4147,0.7185
2020-10-28,-1.0443,-0.0426,1.0018
2020-10-27,-0.5188,0.744,1.2629
2020-10-26,-0.4684,0.9242,1.3926
2020-10-23,-0.2092,1.3005,1.5097
2020-10-22,-0.1233,1.4386,1.562
2020-10-21,0.0425,1.6353,1.5928
2020-10-20,0.2838,1.866,1.5822
2020-10-19,0.6039,2.1151,1.5112
2020-10-16,1.0873,2.4475,1.3603
2020-10-15,1.3807,2.4692,1.0884
2020-10-14,1.6026,2.3459,0.7433
2020-10-13,1.6534,1.996,0.3426
2020-10-12,1.3972,1.3265,-0.0707
2020-10-09,0.8736,0.4536,-0.42
2020-10-08,0.6413,0.0029,-0.6385
2020-10-07,0.5323,-0.2665,-0.7988
2020-10-06,0.4253,-0.5066,-0.9319
2020-10-05,0.571,-0.4672,-1.0382
2020-10-02,0.4053,-0.7756,-1.1809
2020-10-01,0.5279,-0.7543,-1.2823
2020-09-30,0.1228,-1.2914,-1.4142
2020-09-29,-0.2011,-1.6461,-1.445
2020-09-28,-0.5508,-1.9455,-1.3947
2020-09-25,-1.1117,-2.3686,-1.257
2020-09-24,-1.5256,-2.5046,-0.979
2020-09-23,-1.6359,-2.2335,-0.5976
2020-09-22,-1.5823,-1.771,-0.1887
2020-09-21,-1.9477,-1.7408,0.2069
2020-09-18,-2.0429,-1.3491,0.6938
2020-09-17,-1.9639,-0.7593,1.2046
2020-09-16,-1.9292,-0.2337,1.6955
2020-09-15,-2.0351,0.1427,2.1778
2020-09-14,-2.3918,0.2948,2.6866
2020-09-11,-2.523,0.7616,3.2846
2020-09-10,-2.2499,1.6654,3.9153
2020-09-09,-1.8214,2.6564,4.4778
2020-09-08,-1.4394,3.4937,4.9331
2020-09-04,-0.2495,5.0435,5.293
2020-09-03,0.5738,5.9291,5.3553
2020-09-02,1.4513,6.6632,5.2119
2020-09-01,1.2897,6.1388,4.8491
2020-08-31,1.0975,5.6241,4.5266
2020-08-28,1.0597,5.312,4.2523
2020-08-27,1.0347,5.0221,3.9874
2020-08-26,0.9726,4.7013,3.7287
2020-08-25,0.6656,4.1511,3.4855
2020-08-24,0.5495,3.8686,3.3191
2020-08-21,0.4411,3.6228,3.1817
2020-08-20,0.3183,3.3898,3.0715
2020-08-19,0.1983,3.1902,2.9919
2020-08-18,0.2251,3.1674,2.9423
2020-08-17,0.0714,2.9575,2.886
2020-08-14,-0.0247,2.8434,2.8682
2020-08-13,-0.0035,2.8709,2.8744
2020-08-12,-0.0299,2.8453,2.8752
2020-08-11,-0.0661,2.8166,2.8827
2020-08-10,0.2898,3.189,2.8992
2020-08-07,0.4292,3.256,2.8268
2020-08-06,0.4876,3.2071,2.7195
2020-08-05,0.2821,2.8797,2.5976
2020-08-04,0.1392,2.6662,2.5271
2020-08-03,-0.0864,2.4059,2.4923
2020-07-31,-0.3932,2.1206,2.5138
2020-07-30,-0.66,1.9522,2.6122
2020-07-29,-0.7573,2.0199,2.7771
2020-07-28,-0.7974,2.169,2.9665
2020-07-27,-0.6511,2.5147,3.1658
2020-07-24,-0.6236,2.705,3.3286
2020-07-23,-0.2853,3.1992,3.4845
2020-07-22,0.0627,3.6185,3.5558
2020-07-21,0.087,3.6272,3.5401
2020-07-20,0.1363,3.6546,3.5184
2020-07-17,-0.0453,3.439,3.4843
2020-07-16,0.1028,3.5984,3.4956
2020-07-15,0.3062,3.7761,3.4699
2020-07-14,0.4303,3.8236,3.3934
2020-07-13,0.5714,3.8572,3.2858
2020-07-10,0.8207,3.9637,3.143
2020-07-09,0.7324,3.6702,2.9378
2020-07-08,0.6123,3.367,2.7547
2020-07-07,0.473,3.0746,2.6016
2020-07-06,0.3861,2.8694,2.4833
2020-07-02,0.068,2.4548,2.3868
2020-07-01,-0.0935,2.2764,2.3698
2020-06-30,-0.2683,2.1249,2.3932
2020-06-29,-0.3819,2.0784,2.4603
2020-06-26,-0.2966,2.2591,2.5557
2020-06-25,-0.0274,2.6025,2.6299
2020-06-24,0.0135,2.6502,2.6367
2020-06-23,0.1658,2.7992,2.6334
2020-06-22,0.0575,2.6494,2.5919
2020-06-19,-0.0286,2.5489,2.5775
2020-06-18,-0.0311,2.5536,2.5847
2020-06-17,-0.0766,2.5159,2.5925
2020-06-16,-0.1438,2.4678,2.6116
2020-06-15,-0.2313,2.4163,2.6476
2020-06-12,-0.1537,2.5516,2.7054
2020-06-11,0.0957,2.8395,2.7438
2020-06-10,0.5374,3.2573,2.7199
2020-06-09,0.428,3.0136,2.5856
2020-06-08,0.3528,2.8313,2.4786
2020-06-05,0.2715,2.6618,2.3904
2020-06-04,0.1861,2.5086,2.3225
2020-06-03,0.2567,2.5326,2.276
2020-06-02,0.2251,2.4369,2.2118
2020-06-01,0.1827,2.3382,2.1555
2020-05-29,0.1535,2.2633,2.1099
2020-05-28,0.1153,2.1868,2.0715
2020-05-27,0.1816,2.2242,2.0427
2020-05-26,0.2164,2.2137,1.9973
2020-05-22,0.2814,2.2245,1.9432
2020-05-21,0.3164,2.1892,1.8728
2020-05-20,0.3548,2.1485,1.7937
2020-05-19,0.2334,1.9385,1.705
2020-05-18,0.2236,1.8703,1.6467
2020-05-15,0.1353,1.726,1.5908
2020-05-14,0.1747,1.7316,1.5569
2020-05-13,0.2629,1.7762,1.5133
2020-05-12,0.4768,1.9243,1.4476
2020-05-11,0.6181,1.9464,1.3284
2020-05-08,0.5403,1.7142,1.1738
2020-05-07,0.4488,1.4875,1.0388
2020-05-06,0.3977,1.3242,0.9266
2020-05-05,0.4068,1.234,0.8272
2020-05-04,0.4436,1.1691,0.7254
2020-05-01,0.5616,1.1761,0.6145
2020-04-30,0.8079,1.282,0.4742
2020-04-29,0.8077,1.0799,0.2722
2020-04-28,0.7593,0.8296,0.0703
2020-04-27,0.9501,0.8305,-0.1196
2020-04-24,0.9939,0.6368,-0.3571
2020-04-23,1.0505,0.445,-0.6056
2020-04-22,1.2146,0.3464,-0.8682
2020-04-21,1.3665,0.1946,-1.1718
2020-04-20,1.7702,0.2567,-1.5134
2020-04-17,1.9248,-0.0312,-1.956
2020-04-16,1.9289,-0.5083,-2.4372
2020-04-15,1.8926,-1.0268,-2.9194
2020-04-14,1.8874,-1.5052,-3.3926
2020-04-13,1.6626,-2.2018,-3.8644
2020-04-09,1.5949,-2.6852,-4.2801
2020-04-08,1.5123,-3.1664,-4.6788
2020-04-07,1.3324,-3.7244,-5.0569
2020-04-06,1.174,-4.216,-5.39
2020-04-03,0.8963,-4.7872,-5.6835
2020-04-02,0.913,-4.9945,-5.9075
2020-04-01,0.8586,-5.2771,-6.1358
2020-03-31,0.9151,-5.4354,-6.3504
2020-03-30,0.7201,-5.8591,-6.5792
2020-03-27,0.3753,-6.384,-6.7593
2020-03-26,0.1293,-6.7238,-6.8531
2020-03-25,-0.436,-7.3214,-6.8854
2020-03-24,-0.8485,-7.6249,-6.7764
2020-03-23,-1.3885,-7.9528,-6.5643
2020-03-20,-1.6342,-7.8513,-6.2171
2020-03-19,-1.7935,-7.6021,-5.8086
2020-03-18,-2.053,-7.4132,-5.3602
2020-03-17,-2.1709,-7.0179,-4.8469
2020-03-16,-2.3112,-6.6154,-4.3042
2020-03-13,-1.9701,-5.6965,-3.7264
2020-03-12,-2.2041,-5.438,-3.2339
2020-03-11,-1.7312,-4.4141,-2.6829
2020-03-10,-1.6532,-3.9033,-2.2501
2020-03-09,-1.821,-3.6578,-1.8368
2020-03-06,-1.4246,-2.8062,-1.3815
2020-03-05,-1.4476,-2.473,-1.0254
2020-03-04,-1.5647,-2.2282,-0.6635
2020-03-03,-2.0081,-2.2804,-0.2723
2020-03-02,-2.0538,-1.8241,0.2297
2020-02-28,-2.3778,-1.6346,0.7432
2020-02-27,-2.1717,-0.834,1.3377
2020-02-26,-1.6205,0.2601,1.8806
2020-02-25,-1.3116,0.9741,2.2857
2020-02-24,-0.6806,1.933,2.6136
2020-02-21,-0.0491,2.7346,2.7837
2020-02-20,0.2878,3.0838,2.796
2020-02-19,0.4265,3.1505,2.7241
2020-02-18,0.4014,3.0189,2.6175
2020-02-14,0.4589,2.976,2.5171
