date,MACD_Signal,MACD_Hist,MACD
2021-02-02,0.2979,0.1996,0.4975
2021-02-01,0.1981,-0.0245,0.1736
2021-01-29,1.7916,-0.4766,1.3149
2021-01-28,1.9107,-0.4975,1.4132
2021-01-27,2.0351,-0.5119,1.5232
2021-01-26,2.1631,-0.3761,1.787
2021-01-25,2.2571,-0.3417,1.9154
2021-01-22,2.3425,-0.2992,2.0434
2021-01-21,2.4173,-0.2393,2.178
2021-01-20,2.4772,-0.049,2.4281
2021-01-19,2.4894,0.1076,2.597
2021-01-15,2.4625,0.2053,2.6678
2021-01-14,2.4112,0.3459,2.7571
2021-01-13,2.3247,0.3474,2.6721
2021-01-12,2.2379,0.4416,2.6795
2021-01-11,2.1275,0.489,2.6165
2021-01-08,2.0052,0.6046,2.6099
2021-01-07,1.8541,0.4233,2.2774
2021-01-06,1.7483,0.2834,2.0317
2021-01-05,1.6774,0.2524,1.9298
2021-01-04,1.6143,0.2084,1.8227
2020-12-31,1.5622,0.2112,1.7734
2020-12-30,1.5094,0.2314,1.7408
2020-12-29,1.4515,0.2172,1.6687
2020-12-28,1.3972,0.2417,1.639
2020-12-24,1.3368,0.2592,1.596
2020-12-23,1.272,0.3507,1.6227
2020-12-22,1.1843,0.3781,1.5624
2020-12-21,1.0898,0.2639,1.3538
2020-12-18,1.0238,0.1848,1.2086
2020-12-17,0.9776,0.127,1.1047
2020-12-16,0.9459,-0.0089,0.937
2020-12-15,0.9481,-0.095,0.8531
2020-12-14,0.9719,-0.1482,0.8236
2020-12-11,1.0089,-0.139,0.8699
2020-12-10,1.0437,-0.0964,0.9472
2020-12-09,1.0678,-0.0576,1.0102
2020-12-08,1.0822,0.0477,1.1298
2020-12-07,1.0702,0.122,1.1922
2020-12-04,1.0397,0.1657,1.2055
2020-12-03,0.9983,0.1986,1.1969
2020-12-02,0.9487,0.2278,1.1765
2020-12-01,0.8917,0.2677,1.1594
2020-11-30,0.8248,0.2759,1.1007
2020-11-27,0.7558,0.2683,1.0242
2020-11-25,0.6888,0.2914,0.9801
2020-11-24,0.6159,0.2687,0.8846
2020-11-23,0.5487,0.2201,0.7689
2020-11-20,0.4937,0.1502,0.6439
2020-11-19,0.4561,0.1358,0.5919
2020-11-18,0.4222,0.1297,0.5519
2020-11-17,0.3898,0.141,0.5308
2020-11-16,0.3545,0.0996,0.4541
2020-11-13,0.3296,0.067,0.3967
2020-11-12,0.3128,0.0511,0.364
2020-11-11,0.3001,0.0683,0.3684
2020-11-10,0.28300000000000003,0.0677,0.3507
2020-11-09,0.2661,0.1169,0.383
2020-11-06,0.2368,0.1108,0.3477
2020-11-05,0.2091,0.0275,0.2366
2020-11-04,0.2022,-0.0779,0.1243
2020-11-03,0.2217,-0.1465,0.0752
2020-11-02,0.2584,-0.1571,0.1012
2020-10-30,0.2976,-0.1317,0.166
2020-10-29,0.3306,-0.0954,0.2352
2020-10-28,0.3544,-0.0712,0.2832
2020-10-27,0.3722,-0.015,0.3572
2020-10-26,0.3759,-0.0063,0.3697
2020-10-23,0.3775,0.0387,0.4162
2020-10-22,0.3678,0.0507,0.4185
