date,MACD_Hist,MACD,MACD_Signal
2021-02-11,3.1758,10.5811,7.4052
2021-02-10,3.5660000000000003,9.3833,5.8173
2021-02-09,4.0176,8.052,4.0343
2021-02-08,4.4935,6.5191,2.0255
2021-02-05,3.5243,3.303,-0.2213
2021-02-04,1.617,-0.3664,-1.9834
2021-02-03,1.0673,-1.7246,-2.7919
2021-02-02,0.5311,-2.7945,-3.3256
2021-02-01,-0.3538,-3.9449,-3.5911
2021-01-29,-2.1768,-3.2486,-1.0718
2021-01-28,-1.9225,-2.4501,-0.5276
2021-01-27,-2.2068,-2.2537,-0.0469
2021-01-26,-1.5352,-1.0304,0.5047
2021-01-25,-1.3058,-0.4173,0.8885
2021-01-22,-1.3232,-0.1082,1.215
2021-01-21,-1.2385,0.3073,1.5458
2021-01-20,-1.5762,0.2792,1.8554
2021-01-19,-2.0051,0.2443,2.2495
2021-01-15,-1.8641,0.8866,2.7507
2021-01-14,-1.5935,1.6233,3.2168
2021-01-13,-1.1659,2.4493,3.6152
2021-01-12,-1.1148,2.7919,3.9066
2021-01-11,-0.8695,3.3158,4.1853
2021-01-08,-0.7413,3.6614,4.4027
2021-01-07,-0.8055,3.7825,4.588
2021-01-06,-0.6569,4.1325,4.7894
2021-01-05,-0.4417,4.512,4.9536
2021-01-04,-0.1833,4.8808,5.0641
2020-12-31,0.5617,5.6716,5.1099
2020-12-30,0.4886,5.4579999999999975,4.9694
2020-12-29,0.6223,5.4696,4.8473
2020-12-28,0.6998,5.3915,4.6917
2020-12-24,0.5877,5.1045,4.5168
2020-12-23,0.5863,4.9561,4.3699
2020-12-22,0.6058,4.8291,4.2233
2020-12-21,0.7458,4.8176,4.0718
2020-12-18,1.1469,5.0323,3.8854
2020-12-17,0.9431,4.5417,3.5986
2020-12-16,0.2301,3.593,3.3629
2020-12-15,-0.4513,2.8541,3.3053
2020-12-14,-0.7057,2.7125,3.4182
2020-12-11,-0.8018,2.7927,3.5946
2020-12-10,-0.7674,3.0276,3.795
2020-12-09,-0.7829,3.204,3.9869
2020-12-08,-0.8124,3.3702,4.1826
2020-12-07,-1.0387,3.347,4.3857
2020-12-04,-1.0996,3.5458,4.6454
2020-12-03,-1.0055,3.9148,4.9203
2020-12-02,-0.9793,4.1924,5.1717
2020-12-01,-0.9164,4.5,5.4165
2020-11-30,-1.0067,4.6389,5.6456
2020-11-27,-0.9603,4.937,5.8973
2020-11-25,-0.9548,5.1825,6.1374
2020-11-24,-0.9941,5.3819,6.3761
2020-11-23,-0.9608,5.6638,6.6246
2020-11-20,-0.3028,6.562,6.8648
2020-11-19,0.5851,7.5256,6.9405
2020-11-18,1.7136,8.5078,6.7942
2020-11-17,2.4186,8.7844,6.3658
2020-11-16,2.5748,8.336,5.7612
2020-11-13,2.3837,7.5011,5.1175
2020-11-12,2.1331,6.6547,4.5216
2020-11-11,2.0601,6.0484,3.9883
2020-11-10,1.8414,5.3147,3.4733
2020-11-09,1.3774,4.3903,3.0129
2020-11-06,0.5939,3.2624,2.6685
2020-11-05,0.0244,2.5445,2.5201
2020-11-04,-0.7421,1.7719,2.514
2020-11-03,-1.0138,1.6857,2.6995
2020-11-02,-1.1011,1.8518,2.9530000000000003
2020-10-30,-1.0958,2.1324,3.2282
2020-10-29,-0.6169,2.8853,3.5022
2020-10-28,-0.2057,3.4507,3.6564
2020-10-27,0.6774,4.3853,3.7078
2020-10-26,0.9091,4.4476,3.5385
2020-10-23,1.0374,4.3486,3.3112
2020-10-22,0.7962,3.8481,3.0519
2020-10-21,0.5657,3.4185,2.8528
2020-10-20,0.1061,2.8175,2.7114
2020-10-19,0.0285,2.7134,2.6849
2020-10-16,0.2067,2.8845,2.6778
2020-10-15,0.253,2.879,2.6261
2020-10-14,0.496,3.0588,2.5628
2020-10-13,0.7074,3.1462,2.4388
2020-10-12,0.9318,3.1938,2.262
2020-10-09,0.7725,2.8016,2.0291
2020-10-08,0.6702,2.5062,1.8359
2020-10-07,0.4639,2.1322,1.6684
2020-10-06,0.3489,1.9013,1.5524
2020-10-05,0.5019,1.9671,1.4652
2020-10-02,0.2366,1.5763,1.3397
2020-10-01,0.1084,1.389,1.2805
2020-09-30,-0.2021,1.0514,1.2534
2020-09-29,-0.5687,0.7352,1.304
2020-09-28,-0.7726,0.6736,1.4461
2020-09-25,-1.1528,0.4865,1.6393
